"Plot Title: 4_PondF_Deep_1.5m"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 830343, SEN S/N: 830343)","Temp, °F (LGR S/N: 830343, SEN S/N: 830343)","Coupler Detached (LGR S/N: 830343)","Coupler Attached (LGR S/N: 830343)","Host Connected (LGR S/N: 830343)","Stopped (LGR S/N: 830343)","End Of File (LGR S/N: 830343)"
41,05/10/20 04:00:00 PM,16.6537,56.577,,,,,
42,05/10/20 04:30:00 PM,16.6395,56.577,,,,,
43,05/10/20 05:00:00 PM,16.6537,56.577,,,,,
44,05/10/20 05:30:00 PM,16.6556,56.404,,,,,
45,05/10/20 06:00:00 PM,16.6621,56.230,,,,,
46,05/10/20 06:30:00 PM,16.6661,56.057,,,,,
47,05/10/20 07:00:00 PM,16.6680,55.884,,,,,
48,05/10/20 07:30:00 PM,16.6651,55.711,,,,,
49,05/10/20 08:00:00 PM,16.6669,55.537,,,,,
50,05/10/20 08:30:00 PM,16.6717,55.537,,,,,
51,05/10/20 09:00:00 PM,16.6734,55.364,,,,,
52,05/10/20 09:30:00 PM,16.6753,55.189,,,,,
53,05/10/20 10:00:00 PM,16.6793,55.017,,,,,
54,05/10/20 10:30:00 PM,16.6835,54.842,,,,,
55,05/10/20 11:00:00 PM,16.6859,54.842,,,,,
56,05/10/20 11:30:00 PM,16.6830,54.669,,,,,
57,05/11/20 12:00:00 AM,16.6830,54.669,,,,,
58,05/11/20 12:30:00 AM,16.6849,54.495,,,,,
59,05/11/20 01:00:00 AM,16.6866,54.322,,,,,
60,05/11/20 01:30:00 AM,16.6914,54.322,,,,,
61,05/11/20 02:00:00 AM,16.6860,54.147,,,,,
62,05/11/20 02:30:00 AM,16.6837,54.147,,,,,
63,05/11/20 03:00:00 AM,16.6854,53.973,,,,,
64,05/11/20 03:30:00 AM,16.6802,53.798,,,,,
65,05/11/20 04:00:00 AM,16.6820,53.623,,,,,
66,05/11/20 04:30:00 AM,16.6820,53.623,,,,,
67,05/11/20 05:00:00 AM,16.6838,53.449,,,,,
68,05/11/20 05:30:00 AM,16.6862,53.449,,,,,
69,05/11/20 06:00:00 AM,16.6904,53.274,,,,,
70,05/11/20 06:30:00 AM,16.6921,53.100,,,,,
71,05/11/20 07:00:00 AM,16.6969,53.100,,,,,
72,05/11/20 07:30:00 AM,16.7040,53.100,,,,,
73,05/11/20 08:00:00 AM,16.7105,52.925,,,,,
74,05/11/20 08:30:00 AM,16.7152,52.925,,,,,
75,05/11/20 09:00:00 AM,16.7128,52.925,,,,,
76,05/11/20 09:30:00 AM,16.7128,52.925,,,,,
77,05/11/20 10:00:00 AM,16.7157,53.100,,,,,
78,05/11/20 10:30:00 AM,16.7146,53.449,,,,,
79,05/11/20 11:00:00 AM,16.7098,53.449,,,,,
80,05/11/20 11:30:00 AM,16.7056,53.623,,,,,
81,05/11/20 12:00:00 PM,16.7039,53.798,,,,,
82,05/11/20 12:30:00 PM,16.6996,53.973,,,,,
83,05/11/20 01:00:00 PM,16.6996,53.973,,,,,
84,05/11/20 01:30:00 PM,16.6889,54.322,,,,,
85,05/11/20 02:00:00 PM,16.6895,54.495,,,,,
86,05/11/20 02:30:00 PM,16.6878,54.669,,,,,
87,05/11/20 03:00:00 PM,16.6835,54.842,,,,,
88,05/11/20 03:30:00 PM,16.6753,55.189,,,,,
89,05/11/20 04:00:00 PM,16.6686,55.364,,,,,
90,05/11/20 04:30:00 PM,16.6669,55.537,,,,,
91,05/11/20 05:00:00 PM,16.6627,55.711,,,,,
92,05/11/20 05:30:00 PM,16.6586,55.884,,,,,
93,05/11/20 06:00:00 PM,16.6567,56.057,,,,,
94,05/11/20 06:30:00 PM,16.6521,56.057,,,,,
95,05/11/20 07:00:00 PM,16.6496,56.057,,,,,
96,05/11/20 07:30:00 PM,16.6496,56.057,,,,,
97,05/11/20 08:00:00 PM,16.6502,56.230,,,,,
98,05/11/20 08:30:00 PM,16.6479,56.230,,,,,
99,05/11/20 09:00:00 PM,16.6502,56.230,,,,,
100,05/11/20 09:30:00 PM,16.6550,56.230,,,,,
101,05/11/20 10:00:00 PM,16.6596,56.230,,,,,
102,05/11/20 10:30:00 PM,16.6667,56.230,,,,,
103,05/11/20 11:00:00 PM,16.6667,56.230,,,,,
104,05/11/20 11:30:00 PM,16.6690,56.230,,,,,
105,05/12/20 12:00:00 AM,16.6738,56.230,,,,,
106,05/12/20 12:30:00 AM,16.6732,56.057,,,,,
107,05/12/20 01:00:00 AM,16.6775,55.884,,,,,
108,05/12/20 01:30:00 AM,16.6769,55.711,,,,,
109,05/12/20 02:00:00 AM,16.6792,55.711,,,,,
110,05/12/20 02:30:00 AM,16.6763,55.537,,,,,
111,05/12/20 03:00:00 AM,16.6776,55.189,,,,,
112,05/12/20 03:30:00 AM,16.6799,55.189,,,,,
113,05/12/20 04:00:00 AM,16.6770,55.017,,,,,
114,05/12/20 04:30:00 AM,16.6793,55.017,,,,,
115,05/12/20 05:00:00 AM,16.6812,54.842,,,,,
116,05/12/20 05:30:00 AM,16.6783,54.669,,,,,
117,05/12/20 06:00:00 AM,16.6853,54.669,,,,,
118,05/12/20 06:30:00 AM,16.6849,54.495,,,,,
119,05/12/20 07:00:00 AM,16.6918,54.495,,,,,
120,05/12/20 07:30:00 AM,16.6914,54.322,,,,,
121,05/12/20 08:00:00 AM,16.6943,54.495,,,,,
122,05/12/20 08:30:00 AM,16.6966,54.495,,,,,
123,05/12/20 09:00:00 AM,16.6949,54.669,,,,,
124,05/12/20 09:30:00 AM,16.6949,54.669,,,,,
125,05/12/20 10:00:00 AM,16.6978,54.842,,,,,
126,05/12/20 10:30:00 AM,16.6930,54.842,,,,,
127,05/12/20 11:00:00 AM,16.6936,55.017,,,,,
128,05/12/20 11:30:00 AM,16.6983,55.017,,,,,
129,05/12/20 12:00:00 PM,16.6941,55.189,,,,,
130,05/12/20 12:30:00 PM,16.6853,55.364,,,,,
131,05/12/20 01:00:00 PM,16.6811,55.537,,,,,
132,05/12/20 01:30:00 PM,16.6769,55.711,,,,,
133,05/12/20 02:00:00 PM,16.6727,55.884,,,,,
134,05/12/20 02:30:00 PM,16.6709,56.057,,,,,
135,05/12/20 03:00:00 PM,16.6621,56.230,,,,,
136,05/12/20 03:30:00 PM,16.6602,56.404,,,,,
137,05/12/20 04:00:00 PM,16.6537,56.577,,,,,
138,05/12/20 04:30:00 PM,16.6471,56.750,,,,,
139,05/12/20 05:00:00 PM,16.6429,56.923,,,,,
140,05/12/20 05:30:00 PM,16.6454,56.923,,,,,
141,05/12/20 06:00:00 PM,16.6435,57.096,,,,,
142,05/12/20 06:30:00 PM,16.6412,57.096,,,,,
143,05/12/20 07:00:00 PM,16.6395,57.268,,,,,
144,05/12/20 07:30:00 PM,16.6370,57.268,,,,,
145,05/12/20 08:00:00 PM,16.6395,57.268,,,,,
146,05/12/20 08:30:00 PM,16.6395,57.268,,,,,
147,05/12/20 09:00:00 PM,16.6395,57.268,,,,,
148,05/12/20 09:30:00 PM,16.6418,57.268,,,,,
149,05/12/20 10:00:00 PM,16.6464,57.268,,,,,
150,05/12/20 10:30:00 PM,16.6464,57.268,,,,,
151,05/12/20 11:00:00 PM,16.6464,57.268,,,,,
152,05/12/20 11:30:00 PM,16.6441,57.268,,,,,
153,05/13/20 12:00:00 AM,16.6395,57.268,,,,,
154,05/13/20 12:30:00 AM,16.6418,57.268,,,,,
155,05/13/20 01:00:00 AM,16.6441,57.268,,,,,
156,05/13/20 01:30:00 AM,16.6441,57.268,,,,,
157,05/13/20 02:00:00 AM,16.6418,57.268,,,,,
158,05/13/20 02:30:00 AM,16.6441,57.268,,,,,
159,05/13/20 03:00:00 AM,16.6460,57.096,,,,,
160,05/13/20 03:30:00 AM,16.6464,57.268,,,,,
161,05/13/20 04:00:00 AM,16.6435,57.096,,,,,
162,05/13/20 04:30:00 AM,16.6412,57.096,,,,,
163,05/13/20 05:00:00 AM,16.6406,56.923,,,,,
164,05/13/20 05:30:00 AM,16.6360,56.923,,,,,
165,05/13/20 06:00:00 AM,16.6329,56.750,,,,,
166,05/13/20 06:30:00 AM,16.6371,56.577,,,,,
167,05/13/20 07:00:00 AM,16.6419,56.577,,,,,
168,05/13/20 07:30:00 AM,16.6466,56.577,,,,,
169,05/13/20 08:00:00 AM,16.6419,56.577,,,,,
170,05/13/20 08:30:00 AM,16.6306,56.750,,,,,
171,05/13/20 09:00:00 AM,16.6164,56.750,,,,,
172,05/13/20 09:30:00 AM,16.6164,56.750,,,,,
173,05/13/20 10:00:00 AM,16.6075,56.923,,,,,
174,05/13/20 10:30:00 AM,16.6028,56.923,,,,,
175,05/13/20 11:00:00 AM,16.6058,57.096,,,,,
176,05/13/20 11:30:00 AM,16.5987,57.096,,,,,
177,05/13/20 12:00:00 PM,16.5945,57.268,,,,,
178,05/13/20 12:30:00 PM,16.5851,57.268,,,,,
179,05/13/20 01:00:00 PM,16.5832,57.441,,,,,
180,05/13/20 01:30:00 PM,16.5856,57.441,,,,,
181,05/13/20 02:00:00 PM,16.5743,57.614,,,,,
182,05/13/20 02:30:00 PM,16.5791,57.614,,,,,
183,05/13/20 03:00:00 PM,16.5743,57.614,,,,,
184,05/13/20 03:30:00 PM,16.5672,57.614,,,,,
185,05/13/20 04:00:00 PM,16.5578,57.614,,,,,
186,05/13/20 04:30:00 PM,16.5672,57.614,,,,,
187,05/13/20 05:00:00 PM,16.5578,57.614,,,,,
188,05/13/20 05:30:00 PM,16.5555,57.614,,,,,
189,05/13/20 06:00:00 PM,16.5484,57.614,,,,,
190,05/13/20 06:30:00 PM,16.5389,57.614,,,,,
191,05/13/20 07:00:00 PM,16.5436,57.614,,,,,
192,05/13/20 07:30:00 PM,16.5461,57.614,,,,,
193,05/13/20 08:00:00 PM,16.5389,57.614,,,,,
194,05/13/20 08:30:00 PM,16.5366,57.614,,,,,
195,05/13/20 09:00:00 PM,16.5247,57.614,,,,,
196,05/13/20 09:30:00 PM,16.5247,57.614,,,,,
197,05/13/20 10:00:00 PM,16.5295,57.614,,,,,
198,05/13/20 10:30:00 PM,16.5295,57.614,,,,,
199,05/13/20 11:00:00 PM,16.5295,57.614,,,,,
200,05/13/20 11:30:00 PM,16.5271,57.614,,,,,
201,05/14/20 12:00:00 AM,16.5295,57.614,,,,,
202,05/14/20 12:30:00 AM,16.5247,57.614,,,,,
203,05/14/20 01:00:00 AM,16.5295,57.614,,,,,
204,05/14/20 01:30:00 AM,16.5247,57.614,,,,,
205,05/14/20 02:00:00 AM,16.5153,57.614,,,,,
206,05/14/20 02:30:00 AM,16.5105,57.614,,,,,
207,05/14/20 03:00:00 AM,16.5101,57.441,,,,,
208,05/14/20 03:30:00 AM,16.5076,57.441,,,,,
209,05/14/20 04:00:00 AM,16.5030,57.441,,,,,
210,05/14/20 04:30:00 AM,16.4959,57.441,,,,,
211,05/14/20 05:00:00 AM,16.5030,57.441,,,,,
212,05/14/20 05:30:00 AM,16.5005,57.441,,,,,
213,05/14/20 06:00:00 AM,16.5076,57.441,,,,,
214,05/14/20 06:30:00 AM,16.5124,57.441,,,,,
215,05/14/20 07:00:00 AM,16.5147,57.441,,,,,
216,05/14/20 07:30:00 AM,16.5195,57.441,,,,,
217,05/14/20 08:00:00 AM,16.5241,57.441,,,,,
218,05/14/20 08:30:00 AM,16.5266,57.441,,,,,
219,05/14/20 09:00:00 AM,16.5170,57.441,,,,,
220,05/14/20 09:30:00 AM,16.5170,57.441,,,,,
221,05/14/20 10:00:00 AM,16.5176,57.614,,,,,
222,05/14/20 10:30:00 AM,16.5224,57.614,,,,,
223,05/14/20 11:00:00 AM,16.5153,57.614,,,,,
224,05/14/20 11:30:00 AM,16.5224,57.614,,,,,
225,05/14/20 12:00:00 PM,16.5205,57.785,,,,,
226,05/14/20 12:30:00 PM,16.5205,57.785,,,,,
227,05/14/20 01:00:00 PM,16.5205,57.785,,,,,
228,05/14/20 01:30:00 PM,16.5117,57.958,,,,,
229,05/14/20 02:00:00 PM,16.5005,58.131,,,,,
230,05/14/20 02:30:00 PM,16.5099,58.131,,,,,
231,05/14/20 03:00:00 PM,16.5105,58.303,,,,,
232,05/14/20 03:30:00 PM,16.5034,58.303,,,,,
233,05/14/20 04:00:00 PM,16.5009,58.303,,,,,
234,05/14/20 04:30:00 PM,16.4940,58.303,,,,,
235,05/14/20 05:00:00 PM,16.4915,58.303,,,,,
236,05/14/20 05:30:00 PM,16.4892,58.303,,,,,
237,05/14/20 06:00:00 PM,16.4963,58.303,,,,,
238,05/14/20 06:30:00 PM,16.4915,58.303,,,,,
239,05/14/20 07:00:00 PM,16.4915,58.303,,,,,
240,05/14/20 07:30:00 PM,16.4869,58.303,,,,,
241,05/14/20 08:00:00 PM,16.4798,58.303,,,,,
242,05/14/20 08:30:00 PM,16.4892,58.303,,,,,
243,05/14/20 09:00:00 PM,16.4963,58.303,,,,,
244,05/14/20 09:30:00 PM,16.4986,58.303,,,,,
245,05/14/20 10:00:00 PM,16.4940,58.303,,,,,
246,05/14/20 10:30:00 PM,16.4915,58.303,,,,,
247,05/14/20 11:00:00 PM,16.5057,58.303,,,,,
248,05/14/20 11:30:00 PM,16.5105,58.303,,,,,
249,05/15/20 12:00:00 AM,16.5128,58.303,,,,,
250,05/15/20 12:30:00 AM,16.5175,58.303,,,,,
251,05/15/20 01:00:00 AM,16.5246,58.303,,,,,
252,05/15/20 01:30:00 AM,16.5294,58.303,,,,,
253,05/15/20 02:00:00 AM,16.5223,58.303,,,,,
254,05/15/20 02:30:00 AM,16.5175,58.303,,,,,
255,05/15/20 03:00:00 AM,16.5271,58.303,,,,,
256,05/15/20 03:30:00 AM,16.5340,58.303,,,,,
257,05/15/20 04:00:00 AM,16.5365,58.303,,,,,
258,05/15/20 04:30:00 AM,16.5411,58.303,,,,,
259,05/15/20 05:00:00 AM,16.5530,58.303,,,,,
260,05/15/20 05:30:00 AM,16.5553,58.303,,,,,
261,05/15/20 06:00:00 AM,16.5695,58.303,,,,,
262,05/15/20 06:30:00 AM,16.5742,58.303,,,,,
263,05/15/20 07:00:00 AM,16.5767,58.303,,,,,
264,05/15/20 07:30:00 AM,16.5790,58.303,,,,,
265,05/15/20 08:00:00 AM,16.5742,58.303,,,,,
266,05/15/20 08:30:00 AM,16.5842,58.476,,,,,
267,05/15/20 09:00:00 AM,16.5819,58.476,,,,,
268,05/15/20 09:30:00 AM,16.5890,58.476,,,,,
269,05/15/20 10:00:00 AM,16.5871,58.647,,,,,
270,05/15/20 10:30:00 AM,16.5972,58.820,,,,,
271,05/15/20 11:00:00 AM,16.6025,58.993,,,,,
272,05/15/20 11:30:00 AM,16.6012,59.337,,,,,
273,05/15/20 12:00:00 PM,16.5994,59.508,,,,,
274,05/15/20 12:30:00 PM,16.5906,59.680,,,,,
275,05/15/20 01:00:00 PM,16.5917,60.024,,,,,
276,05/15/20 01:30:00 PM,16.5852,60.195,,,,,
277,05/15/20 02:00:00 PM,16.5762,60.368,,,,,
278,05/15/20 02:30:00 PM,16.5697,60.539,,,,,
279,05/15/20 03:00:00 PM,16.5685,60.883,,,,,
280,05/15/20 03:30:00 PM,16.5643,61.054,,,,,
281,05/15/20 04:00:00 PM,16.5672,61.227,,,,,
282,05/15/20 04:30:00 PM,16.5703,61.398,,,,,
283,05/15/20 05:00:00 PM,16.5684,61.569,,,,,
284,05/15/20 05:30:00 PM,16.5666,61.741,,,,,
285,05/15/20 06:00:00 PM,16.5690,61.741,,,,,
286,05/15/20 06:30:00 PM,16.5690,61.741,,,,,
287,05/15/20 07:00:00 PM,16.5648,61.912,,,,,
288,05/15/20 07:30:00 PM,16.5695,61.912,,,,,
289,05/15/20 08:00:00 PM,16.5743,61.912,,,,,
290,05/15/20 08:30:00 PM,16.5813,61.912,,,,,
291,05/15/20 09:00:00 PM,16.5813,61.912,,,,,
292,05/15/20 09:30:00 PM,16.5809,61.741,,,,,
293,05/15/20 10:00:00 PM,16.5832,61.741,,,,,
294,05/15/20 10:30:00 PM,16.5855,61.741,,,,,
295,05/15/20 11:00:00 PM,16.5832,61.741,,,,,
296,05/15/20 11:30:00 PM,16.5903,61.741,,,,,
297,05/16/20 12:00:00 AM,16.5926,61.741,,,,,
298,05/16/20 12:30:00 AM,16.5949,61.741,,,,,
299,05/16/20 01:00:00 AM,16.5926,61.741,,,,,
300,05/16/20 01:30:00 AM,16.5903,61.741,,,,,
301,05/16/20 02:00:00 AM,16.5903,61.741,,,,,
302,05/16/20 02:30:00 AM,16.5874,61.569,,,,,
303,05/16/20 03:00:00 AM,16.5874,61.569,,,,,
304,05/16/20 03:30:00 AM,16.5849,61.569,,,,,
305,05/16/20 04:00:00 AM,16.5897,61.569,,,,,
306,05/16/20 04:30:00 AM,16.5920,61.569,,,,,
307,05/16/20 05:00:00 AM,16.5943,61.569,,,,,
308,05/16/20 05:30:00 AM,16.5920,61.569,,,,,
309,05/16/20 06:00:00 AM,16.6009,61.398,,,,,
310,05/16/20 06:30:00 AM,16.6033,61.398,,,,,
311,05/16/20 07:00:00 AM,16.6057,61.398,,,,,
312,05/16/20 07:30:00 AM,16.6104,61.398,,,,,
313,05/16/20 08:00:00 AM,16.6104,61.398,,,,,
314,05/16/20 08:30:00 AM,16.6033,61.398,,,,,
315,05/16/20 09:00:00 AM,16.6062,61.569,,,,,
316,05/16/20 09:30:00 AM,16.6020,61.741,,,,,
317,05/16/20 10:00:00 AM,16.6020,61.741,,,,,
318,05/16/20 10:30:00 AM,16.5980,61.912,,,,,
319,05/16/20 11:00:00 AM,16.5961,62.083,,,,,
320,05/16/20 11:30:00 AM,16.5920,62.254,,,,,
321,05/16/20 12:00:00 PM,16.5978,62.598,,,,,
322,05/16/20 12:30:00 PM,16.5936,62.769,,,,,
323,05/16/20 01:00:00 PM,16.5896,62.940,,,,,
324,05/16/20 01:30:00 PM,16.5788,63.282,,,,,
325,05/16/20 02:00:00 PM,16.5723,63.455,,,,,
326,05/16/20 02:30:00 PM,16.5635,63.626,,,,,
327,05/16/20 03:00:00 PM,16.5563,63.626,,,,,
328,05/16/20 03:30:00 PM,16.5569,63.797,,,,,
329,05/16/20 04:00:00 PM,16.5521,63.797,,,,,
330,05/16/20 04:30:00 PM,16.5552,63.968,,,,,
331,05/16/20 05:00:00 PM,16.5504,63.968,,,,,
332,05/16/20 05:30:00 PM,16.5456,63.968,,,,,
333,05/16/20 06:00:00 PM,16.5410,63.968,,,,,
334,05/16/20 06:30:00 PM,16.5385,63.968,,,,,
335,05/16/20 07:00:00 PM,16.5339,63.968,,,,,
336,05/16/20 07:30:00 PM,16.5362,63.968,,,,,
337,05/16/20 08:00:00 PM,16.5291,63.968,,,,,
338,05/16/20 08:30:00 PM,16.5315,63.968,,,,,
339,05/16/20 09:00:00 PM,16.5220,63.968,,,,,
340,05/16/20 09:30:00 PM,16.5244,63.968,,,,,
341,05/16/20 10:00:00 PM,16.5191,63.797,,,,,
342,05/16/20 10:30:00 PM,16.5143,63.797,,,,,
343,05/16/20 11:00:00 PM,16.5120,63.797,,,,,
344,05/16/20 11:30:00 PM,16.5096,63.797,,,,,
345,05/17/20 12:00:00 AM,16.4954,63.797,,,,,
346,05/17/20 12:30:00 AM,16.4978,63.797,,,,,
347,05/17/20 01:00:00 AM,16.4925,63.626,,,,,
348,05/17/20 01:30:00 AM,16.4877,63.626,,,,,
349,05/17/20 02:00:00 AM,16.4760,63.626,,,,,
350,05/17/20 02:30:00 AM,16.4712,63.626,,,,,
351,05/17/20 03:00:00 AM,16.4712,63.626,,,,,
352,05/17/20 03:30:00 AM,16.4618,63.626,,,,,
353,05/17/20 04:00:00 AM,16.4571,63.626,,,,,
354,05/17/20 04:30:00 AM,16.4595,63.626,,,,,
355,05/17/20 05:00:00 AM,16.4589,63.455,,,,,
356,05/17/20 05:30:00 AM,16.4566,63.455,,,,,
357,05/17/20 06:00:00 AM,16.4541,63.455,,,,,
358,05/17/20 06:30:00 AM,16.4541,63.455,,,,,
359,05/17/20 07:00:00 AM,16.4541,63.455,,,,,
360,05/17/20 07:30:00 AM,16.4583,63.282,,,,,
361,05/17/20 08:00:00 AM,16.4583,63.282,,,,,
362,05/17/20 08:30:00 AM,16.4535,63.282,,,,,
363,05/17/20 09:00:00 AM,16.4560,63.282,,,,,
364,05/17/20 09:30:00 AM,16.4489,63.282,,,,,
365,05/17/20 10:00:00 AM,16.4489,63.282,,,,,
366,05/17/20 10:30:00 AM,16.4441,63.282,,,,,
367,05/17/20 11:00:00 AM,16.4441,63.282,,,,,
368,05/17/20 11:30:00 AM,16.4423,63.455,,,,,
369,05/17/20 12:00:00 PM,16.4423,63.455,,,,,
370,05/17/20 12:30:00 PM,16.4470,63.455,,,,,
371,05/17/20 01:00:00 PM,16.4423,63.455,,,,,
372,05/17/20 01:30:00 PM,16.4470,63.455,,,,,
373,05/17/20 02:00:00 PM,16.4500,63.626,,,,,
374,05/17/20 02:30:00 PM,16.4476,63.626,,,,,
375,05/17/20 03:00:00 PM,16.4524,63.626,,,,,
376,05/17/20 03:30:00 PM,16.4524,63.626,,,,,
377,05/17/20 04:00:00 PM,16.4600,63.797,,,,,
378,05/17/20 04:30:00 PM,16.4600,63.797,,,,,
379,05/17/20 05:00:00 PM,16.4576,63.797,,,,,
380,05/17/20 05:30:00 PM,16.4624,63.797,,,,,
381,05/17/20 06:00:00 PM,16.4629,63.968,,,,,
382,05/17/20 06:30:00 PM,16.4701,63.968,,,,,
383,05/17/20 07:00:00 PM,16.4795,63.968,,,,,
384,05/17/20 07:30:00 PM,16.4843,63.968,,,,,
385,05/17/20 08:00:00 PM,16.4843,63.968,,,,,
386,05/17/20 08:30:00 PM,16.4866,63.968,,,,,
387,05/17/20 09:00:00 PM,16.4889,63.968,,,,,
388,05/17/20 09:30:00 PM,16.4983,63.968,,,,,
389,05/17/20 10:00:00 PM,16.5031,63.968,,,,,
390,05/17/20 10:30:00 PM,16.5079,63.968,,,,,
391,05/17/20 11:00:00 PM,16.5060,64.139,,,,,
392,05/17/20 11:30:00 PM,16.5066,64.310,,,,,
393,05/18/20 12:00:00 AM,16.5083,64.139,,,,,
394,05/18/20 12:30:00 AM,16.5102,63.968,,,,,
395,05/18/20 01:00:00 AM,16.5073,63.797,,,,,
396,05/18/20 01:30:00 AM,16.5049,63.797,,,,,
397,05/18/20 02:00:00 AM,16.5114,63.626,,,,,
398,05/18/20 02:30:00 AM,16.5156,63.455,,,,,
399,05/18/20 03:00:00 AM,16.5150,63.282,,,,,
400,05/18/20 03:30:00 AM,16.5144,63.111,,,,,
401,05/18/20 04:00:00 AM,16.5144,63.111,,,,,
402,05/18/20 04:30:00 AM,16.5115,62.940,,,,,
403,05/18/20 05:00:00 AM,16.5204,62.769,,,,,
404,05/18/20 05:30:00 AM,16.5269,62.598,,,,,
405,05/18/20 06:00:00 AM,16.5317,62.598,,,,,
406,05/18/20 06:30:00 AM,16.5334,62.425,,,,,
407,05/18/20 07:00:00 AM,16.5382,62.425,,,,,
408,05/18/20 07:30:00 AM,16.5423,62.254,,,,,
409,05/18/20 08:00:00 AM,16.5447,62.254,,,,,
410,05/18/20 08:30:00 AM,16.5423,62.254,,,,,
411,05/18/20 09:00:00 AM,16.5494,62.254,,,,,
412,05/18/20 09:30:00 AM,16.5500,62.425,,,,,
413,05/18/20 10:00:00 AM,16.5500,62.425,,,,,
414,05/18/20 10:30:00 AM,16.5482,62.598,,,,,
415,05/18/20 11:00:00 AM,16.5458,62.598,,,,,
416,05/18/20 11:30:00 AM,16.5392,62.769,,,,,
417,05/18/20 12:00:00 PM,16.5440,62.769,,,,,
418,05/18/20 12:30:00 PM,16.5440,62.769,,,,,
419,05/18/20 01:00:00 PM,16.5440,62.769,,,,,
420,05/18/20 01:30:00 PM,16.5440,62.769,,,,,
421,05/18/20 02:00:00 PM,16.5469,62.940,,,,,
422,05/18/20 02:30:00 PM,16.5469,62.940,,,,,
423,05/18/20 03:00:00 PM,16.5540,62.940,,,,,
424,05/18/20 03:30:00 PM,16.5475,63.111,,,,,
425,05/18/20 04:00:00 PM,16.5523,63.111,,,,,
426,05/18/20 04:30:00 PM,16.5523,63.111,,,,,
427,05/18/20 05:00:00 PM,16.5523,63.111,,,,,
428,05/18/20 05:30:00 PM,16.5523,63.111,,,,,
429,05/18/20 06:00:00 PM,16.5569,63.111,,,,,
430,05/18/20 06:30:00 PM,16.5563,62.940,,,,,
431,05/18/20 07:00:00 PM,16.5582,62.769,,,,,
432,05/18/20 07:30:00 PM,16.5653,62.769,,,,,
433,05/18/20 08:00:00 PM,16.5653,62.769,,,,,
434,05/18/20 08:30:00 PM,16.5694,62.598,,,,,
435,05/18/20 09:00:00 PM,16.5694,62.598,,,,,
436,05/18/20 09:30:00 PM,16.5713,62.425,,,,,
437,05/18/20 10:00:00 PM,16.5759,62.425,,,,,
438,05/18/20 10:30:00 PM,16.5801,62.254,,,,,
