"Plot Title: 1_PondB_Deep_1.5m"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 830342, SEN S/N: 830342)","Temp, °F (LGR S/N: 830342, SEN S/N: 830342)","Coupler Detached (LGR S/N: 830342)","Coupler Attached (LGR S/N: 830342)","Host Connected (LGR S/N: 830342)","Stopped (LGR S/N: 830342)","End Of File (LGR S/N: 830342)"
63,05/11/20 03:00:00 AM,16.4534,56.404,,,,,
64,05/11/20 03:30:00 AM,16.4511,56.404,,,,,
65,05/11/20 04:00:00 AM,16.4511,56.404,,,,,
66,05/11/20 04:30:00 AM,16.4506,56.230,,,,,
67,05/11/20 05:00:00 AM,16.4506,56.230,,,,,
68,05/11/20 05:30:00 AM,16.4506,56.230,,,,,
69,05/11/20 06:00:00 AM,16.4567,56.057,,,,,
70,05/11/20 06:30:00 AM,16.4589,56.057,,,,,
71,05/11/20 07:00:00 AM,16.4606,55.884,,,,,
72,05/11/20 07:30:00 AM,16.4673,55.884,,,,,
73,05/11/20 08:00:00 AM,16.4695,55.884,,,,,
74,05/11/20 08:30:00 AM,16.4712,55.711,,,,,
75,05/11/20 09:00:00 AM,16.4734,55.711,,,,,
76,05/11/20 09:30:00 AM,16.4734,55.711,,,,,
77,05/11/20 10:00:00 AM,16.4734,55.711,,,,,
78,05/11/20 10:30:00 AM,16.4712,55.711,,,,,
79,05/11/20 11:00:00 AM,16.4667,55.711,,,,,
80,05/11/20 11:30:00 AM,16.4645,55.711,,,,,
81,05/11/20 12:00:00 PM,16.4600,55.711,,,,,
82,05/11/20 12:30:00 PM,16.4555,55.711,,,,,
83,05/11/20 01:00:00 PM,16.4489,55.711,,,,,
84,05/11/20 01:30:00 PM,16.4450,55.884,,,,,
85,05/11/20 02:00:00 PM,16.4428,55.884,,,,,
86,05/11/20 02:30:00 PM,16.4384,55.884,,,,,
87,05/11/20 03:00:00 PM,16.4367,56.057,,,,,
88,05/11/20 03:30:00 PM,16.4255,56.057,,,,,
89,05/11/20 04:00:00 PM,16.4212,56.057,,,,,
90,05/11/20 04:30:00 PM,16.4167,56.057,,,,,
91,05/11/20 05:00:00 PM,16.4128,56.230,,,,,
92,05/11/20 05:30:00 PM,16.4083,56.230,,,,,
93,05/11/20 06:00:00 PM,16.4039,56.230,,,,,
94,05/11/20 06:30:00 PM,16.3994,56.230,,,,,
95,05/11/20 07:00:00 PM,16.3994,56.230,,,,,
96,05/11/20 07:30:00 PM,16.3972,56.230,,,,,
97,05/11/20 08:00:00 PM,16.3949,56.230,,,,,
98,05/11/20 08:30:00 PM,16.3949,56.230,,,,,
99,05/11/20 09:00:00 PM,16.3949,56.230,,,,,
100,05/11/20 09:30:00 PM,16.3967,56.057,,,,,
101,05/11/20 10:00:00 PM,16.4033,56.057,,,,,
102,05/11/20 10:30:00 PM,16.4078,56.057,,,,,
103,05/11/20 11:00:00 PM,16.4122,56.057,,,,,
104,05/11/20 11:30:00 PM,16.4100,56.057,,,,,
105,05/12/20 12:00:00 AM,16.4145,56.057,,,,,
106,05/12/20 12:30:00 AM,16.4167,56.057,,,,,
107,05/12/20 01:00:00 AM,16.4189,56.057,,,,,
108,05/12/20 01:30:00 AM,16.4167,56.057,,,,,
109,05/12/20 02:00:00 AM,16.4212,56.057,,,,,
110,05/12/20 02:30:00 AM,16.4167,56.057,,,,,
111,05/12/20 03:00:00 AM,16.4167,56.057,,,,,
112,05/12/20 03:30:00 AM,16.4189,56.057,,,,,
113,05/12/20 04:00:00 AM,16.4167,56.057,,,,,
114,05/12/20 04:30:00 AM,16.4139,55.884,,,,,
115,05/12/20 05:00:00 AM,16.4251,55.884,,,,,
116,05/12/20 05:30:00 AM,16.4228,55.884,,,,,
117,05/12/20 06:00:00 AM,16.4273,55.884,,,,,
118,05/12/20 06:30:00 AM,16.4273,55.884,,,,,
119,05/12/20 07:00:00 AM,16.4318,55.884,,,,,
120,05/12/20 07:30:00 AM,16.4339,55.884,,,,,
121,05/12/20 08:00:00 AM,16.4361,55.884,,,,,
122,05/12/20 08:30:00 AM,16.4334,55.711,,,,,
123,05/12/20 09:00:00 AM,16.4379,55.711,,,,,
124,05/12/20 09:30:00 AM,16.4355,55.711,,,,,
125,05/12/20 10:00:00 AM,16.4379,55.711,,,,,
126,05/12/20 10:30:00 AM,16.4334,55.711,,,,,
127,05/12/20 11:00:00 AM,16.4334,55.711,,,,,
128,05/12/20 11:30:00 AM,16.4339,55.884,,,,,
129,05/12/20 12:00:00 PM,16.4318,55.884,,,,,
130,05/12/20 12:30:00 PM,16.4228,55.884,,,,,
131,05/12/20 01:00:00 PM,16.4189,56.057,,,,,
132,05/12/20 01:30:00 PM,16.4122,56.057,,,,,
133,05/12/20 02:00:00 PM,16.4078,56.057,,,,,
134,05/12/20 02:30:00 PM,16.4039,56.230,,,,,
135,05/12/20 03:00:00 PM,16.3994,56.230,,,,,
136,05/12/20 03:30:00 PM,16.3949,56.230,,,,,
137,05/12/20 04:00:00 PM,16.3888,56.404,,,,,
138,05/12/20 04:30:00 PM,16.3843,56.404,,,,,
139,05/12/20 05:00:00 PM,16.3800,56.404,,,,,
140,05/12/20 05:30:00 PM,16.3777,56.404,,,,,
141,05/12/20 06:00:00 PM,16.3761,56.577,,,,,
142,05/12/20 06:30:00 PM,16.3716,56.577,,,,,
143,05/12/20 07:00:00 PM,16.3694,56.577,,,,,
144,05/12/20 07:30:00 PM,16.3694,56.577,,,,,
145,05/12/20 08:00:00 PM,16.3694,56.577,,,,,
146,05/12/20 08:30:00 PM,16.3694,56.577,,,,,
147,05/12/20 09:00:00 PM,16.3694,56.577,,,,,
148,05/12/20 09:30:00 PM,16.3716,56.577,,,,,
149,05/12/20 10:00:00 PM,16.3733,56.404,,,,,
150,05/12/20 10:30:00 PM,16.3733,56.404,,,,,
151,05/12/20 11:00:00 PM,16.3733,56.404,,,,,
152,05/12/20 11:30:00 PM,16.3710,56.404,,,,,
153,05/13/20 12:00:00 AM,16.3666,56.404,,,,,
154,05/13/20 12:30:00 AM,16.3688,56.404,,,,,
155,05/13/20 01:00:00 AM,16.3688,56.404,,,,,
156,05/13/20 01:30:00 AM,16.3688,56.404,,,,,
157,05/13/20 02:00:00 AM,16.3688,56.404,,,,,
158,05/13/20 02:30:00 AM,16.3688,56.404,,,,,
159,05/13/20 03:00:00 AM,16.3688,56.404,,,,,
160,05/13/20 03:30:00 AM,16.3688,56.404,,,,,
161,05/13/20 04:00:00 AM,16.3688,56.404,,,,,
162,05/13/20 04:30:00 AM,16.3600,56.404,,,,,
163,05/13/20 05:00:00 AM,16.3621,56.404,,,,,
164,05/13/20 05:30:00 AM,16.3576,56.404,,,,,
165,05/13/20 06:00:00 AM,16.3576,56.404,,,,,
166,05/13/20 06:30:00 AM,16.3600,56.404,,,,,
167,05/13/20 07:00:00 AM,16.3643,56.404,,,,,
168,05/13/20 07:30:00 AM,16.3666,56.404,,,,,
169,05/13/20 08:00:00 AM,16.3643,56.404,,,,,
170,05/13/20 08:30:00 AM,16.3576,56.404,,,,,
171,05/13/20 09:00:00 AM,16.3466,56.404,,,,,
172,05/13/20 09:30:00 AM,16.3427,56.577,,,,,
173,05/13/20 10:00:00 AM,16.3360,56.577,,,,,
174,05/13/20 10:30:00 AM,16.3294,56.577,,,,,
175,05/13/20 11:00:00 AM,16.3315,56.577,,,,,
176,05/13/20 11:30:00 AM,16.3254,56.750,,,,,
177,05/13/20 12:00:00 PM,16.3143,56.750,,,,,
178,05/13/20 12:30:00 PM,16.3099,56.750,,,,,
179,05/13/20 01:00:00 PM,16.3076,56.750,,,,,
180,05/13/20 01:30:00 PM,16.3037,56.923,,,,,
181,05/13/20 02:00:00 PM,16.2993,56.923,,,,,
182,05/13/20 02:30:00 PM,16.2993,56.923,,,,,
183,05/13/20 03:00:00 PM,16.2882,56.923,,,,,
184,05/13/20 03:30:00 PM,16.2837,56.923,,,,,
185,05/13/20 04:00:00 PM,16.2793,56.923,,,,,
186,05/13/20 04:30:00 PM,16.2882,56.923,,,,,
187,05/13/20 05:00:00 PM,16.2927,56.923,,,,,
188,05/13/20 05:30:00 PM,16.2903,56.923,,,,,
189,05/13/20 06:00:00 PM,16.2860,56.923,,,,,
190,05/13/20 06:30:00 PM,16.2793,56.923,,,,,
191,05/13/20 07:00:00 PM,16.2770,56.923,,,,,
192,05/13/20 07:30:00 PM,16.2815,56.923,,,,,
193,05/13/20 08:00:00 PM,16.2748,56.923,,,,,
194,05/13/20 08:30:00 PM,16.2682,56.923,,,,,
195,05/13/20 09:00:00 PM,16.2593,56.923,,,,,
196,05/13/20 09:30:00 PM,16.2587,56.750,,,,,
197,05/13/20 10:00:00 PM,16.2609,56.750,,,,,
198,05/13/20 10:30:00 PM,16.2654,56.750,,,,,
199,05/13/20 11:00:00 PM,16.2654,56.750,,,,,
200,05/13/20 11:30:00 PM,16.2609,56.750,,,,,
201,05/14/20 12:00:00 AM,16.2632,56.750,,,,,
202,05/14/20 12:30:00 AM,16.2609,56.750,,,,,
203,05/14/20 01:00:00 AM,16.2632,56.750,,,,,
204,05/14/20 01:30:00 AM,16.2587,56.750,,,,,
205,05/14/20 02:00:00 AM,16.2521,56.750,,,,,
206,05/14/20 02:30:00 AM,16.2454,56.750,,,,,
207,05/14/20 03:00:00 AM,16.2476,56.750,,,,,
208,05/14/20 03:30:00 AM,16.2454,56.750,,,,,
209,05/14/20 04:00:00 AM,16.2365,56.750,,,,,
210,05/14/20 04:30:00 AM,16.2320,56.750,,,,,
211,05/14/20 05:00:00 AM,16.2365,56.750,,,,,
212,05/14/20 05:30:00 AM,16.2338,56.577,,,,,
213,05/14/20 06:00:00 AM,16.2426,56.577,,,,,
214,05/14/20 06:30:00 AM,16.2448,56.577,,,,,
215,05/14/20 07:00:00 AM,16.2493,56.577,,,,,
216,05/14/20 07:30:00 AM,16.2538,56.577,,,,,
217,05/14/20 08:00:00 AM,16.2582,56.577,,,,,
218,05/14/20 08:30:00 AM,16.2626,56.577,,,,,
219,05/14/20 09:00:00 AM,16.2538,56.577,,,,,
220,05/14/20 09:30:00 AM,16.2515,56.577,,,,,
221,05/14/20 10:00:00 AM,16.2515,56.577,,,,,
222,05/14/20 10:30:00 AM,16.2538,56.577,,,,,
223,05/14/20 11:00:00 AM,16.2499,56.750,,,,,
224,05/14/20 11:30:00 AM,16.2521,56.750,,,,,
225,05/14/20 12:00:00 PM,16.2542,56.750,,,,,
226,05/14/20 12:30:00 PM,16.2542,56.750,,,,,
227,05/14/20 01:00:00 PM,16.2548,56.923,,,,,
228,05/14/20 01:30:00 PM,16.2460,56.923,,,,,
229,05/14/20 02:00:00 PM,16.2348,56.923,,,,,
230,05/14/20 02:30:00 PM,16.2442,57.096,,,,,
231,05/14/20 03:00:00 PM,16.3359,57.268,,,,,
232,05/14/20 03:30:00 PM,16.3869,57.958,,,,,
233,05/14/20 04:00:00 PM,16.3893,57.958,,,,,
234,05/14/20 04:30:00 PM,16.3820,57.785,,,,,
235,05/14/20 05:00:00 PM,16.3842,57.785,,,,,
236,05/14/20 05:30:00 PM,16.3865,57.785,,,,,
237,05/14/20 06:00:00 PM,16.3975,57.785,,,,,
238,05/14/20 06:30:00 PM,16.3954,57.785,,,,,
239,05/14/20 07:00:00 PM,16.3954,57.785,,,,,
240,05/14/20 07:30:00 PM,16.3932,57.785,,,,,
241,05/14/20 08:00:00 PM,16.3842,57.785,,,,,
242,05/14/20 08:30:00 PM,16.3954,57.785,,,,,
243,05/14/20 09:00:00 PM,16.4020,57.785,,,,,
244,05/14/20 09:30:00 PM,16.4020,57.785,,,,,
245,05/14/20 10:00:00 PM,16.3975,57.785,,,,,
246,05/14/20 10:30:00 PM,16.3954,57.785,,,,,
247,05/14/20 11:00:00 PM,16.4104,57.614,,,,,
248,05/14/20 11:30:00 PM,16.4171,57.614,,,,,
249,05/15/20 12:00:00 AM,16.4171,57.614,,,,,
250,05/15/20 12:30:00 AM,16.4260,57.614,,,,,
251,05/15/20 01:00:00 AM,16.4281,57.614,,,,,
252,05/15/20 01:30:00 AM,16.4348,57.614,,,,,
253,05/15/20 02:00:00 AM,16.4260,57.614,,,,,
254,05/15/20 02:30:00 AM,16.4193,57.614,,,,,
255,05/15/20 03:00:00 AM,16.4326,57.614,,,,,
256,05/15/20 03:30:00 AM,16.4393,57.614,,,,,
257,05/15/20 04:00:00 AM,16.4415,57.614,,,,,
258,05/15/20 04:30:00 AM,16.4481,57.614,,,,,
259,05/15/20 05:00:00 AM,16.4544,57.441,,,,,
260,05/15/20 05:30:00 AM,16.4611,57.441,,,,,
261,05/15/20 06:00:00 AM,16.4744,57.441,,,,,
262,05/15/20 06:30:00 AM,16.4788,57.441,,,,,
263,05/15/20 07:00:00 AM,16.4811,57.441,,,,,
264,05/15/20 07:30:00 AM,16.4832,57.441,,,,,
265,05/15/20 08:00:00 AM,16.4838,57.614,,,,,
266,05/15/20 08:30:00 AM,16.4993,57.614,,,,,
267,05/15/20 09:00:00 AM,16.4699,57.441,,,,,
268,05/15/20 09:30:00 AM,16.4231,58.131,,,,,
269,05/15/20 10:00:00 AM,16.3530,59.164,,,,,
270,05/15/20 10:30:00 AM,16.3085,59.164,,,,,
271,05/15/20 11:00:00 AM,16.2757,59.337,,,,,
272,05/15/20 11:30:00 AM,16.2789,59.680,,,,,
273,05/15/20 12:00:00 PM,16.3217,59.851,,,,,
274,05/15/20 12:30:00 PM,16.3707,59.851,,,,,
275,05/15/20 01:00:00 PM,16.4286,59.851,,,,,
276,05/15/20 01:30:00 PM,16.5838,59.680,,,,,
277,05/15/20 02:00:00 PM,16.5804,60.024,,,,,
278,05/15/20 02:30:00 PM,16.5736,60.024,,,,,
279,05/15/20 03:00:00 PM,16.5714,60.024,,,,,
280,05/15/20 03:30:00 PM,16.5720,60.195,,,,,
281,05/15/20 04:00:00 PM,16.5720,60.195,,,,,
282,05/15/20 04:30:00 PM,16.5720,60.195,,,,,
283,05/15/20 05:00:00 PM,16.5703,60.368,,,,,
284,05/15/20 05:30:00 PM,16.5681,60.368,,,,,
285,05/15/20 06:00:00 PM,16.5703,60.368,,,,,
286,05/15/20 06:30:00 PM,16.5681,60.368,,,,,
287,05/15/20 07:00:00 PM,16.5659,60.368,,,,,
288,05/15/20 07:30:00 PM,16.5703,60.368,,,,,
289,05/15/20 08:00:00 PM,16.5748,60.368,,,,,
290,05/15/20 08:30:00 PM,16.5814,60.368,,,,,
291,05/15/20 09:00:00 PM,16.5836,60.368,,,,,
292,05/15/20 09:30:00 PM,16.5793,60.368,,,,,
293,05/15/20 10:00:00 PM,16.5814,60.368,,,,,
294,05/15/20 10:30:00 PM,16.5814,60.368,,,,,
295,05/15/20 11:00:00 PM,16.5814,60.368,,,,,
296,05/15/20 11:30:00 PM,16.5836,60.368,,,,,
297,05/16/20 12:00:00 AM,16.5881,60.368,,,,,
298,05/16/20 12:30:00 AM,16.5903,60.368,,,,,
299,05/16/20 01:00:00 AM,16.5903,60.368,,,,,
300,05/16/20 01:30:00 AM,16.5903,60.368,,,,,
301,05/16/20 02:00:00 AM,16.5903,60.368,,,,,
302,05/16/20 02:30:00 AM,16.5881,60.368,,,,,
303,05/16/20 03:00:00 AM,16.5881,60.368,,,,,
304,05/16/20 03:30:00 AM,16.5836,60.368,,,,,
305,05/16/20 04:00:00 AM,16.5859,60.368,,,,,
306,05/16/20 04:30:00 AM,16.5903,60.368,,,,,
307,05/16/20 05:00:00 AM,16.5903,60.368,,,,,
308,05/16/20 05:30:00 AM,16.5881,60.368,,,,,
309,05/16/20 06:00:00 AM,16.5970,60.368,,,,,
310,05/16/20 06:30:00 AM,16.5970,60.368,,,,,
311,05/16/20 07:00:00 AM,16.6036,60.368,,,,,
312,05/16/20 07:30:00 AM,16.6060,60.368,,,,,
313,05/16/20 08:00:00 AM,16.6036,60.368,,,,,
314,05/16/20 08:30:00 AM,16.5993,60.368,,,,,
315,05/16/20 09:00:00 AM,16.6036,60.368,,,,,
316,05/16/20 09:30:00 AM,16.5999,60.539,,,,,
317,05/16/20 10:00:00 AM,16.5975,60.539,,,,,
318,05/16/20 10:30:00 AM,16.5936,60.712,,,,,
319,05/16/20 11:00:00 AM,16.5914,60.712,,,,,
320,05/16/20 11:30:00 AM,16.5893,60.712,,,,,
321,05/16/20 12:00:00 PM,16.5920,60.883,,,,,
322,05/16/20 12:30:00 PM,16.5897,60.883,,,,,
323,05/16/20 01:00:00 PM,16.5836,61.054,,,,,
324,05/16/20 01:30:00 PM,16.5724,61.054,,,,,
325,05/16/20 02:00:00 PM,16.5642,61.227,,,,,
326,05/16/20 02:30:00 PM,16.5575,61.227,,,,,
327,05/16/20 03:00:00 PM,16.5513,61.398,,,,,
328,05/16/20 03:30:00 PM,16.5424,61.398,,,,,
329,05/16/20 04:00:00 PM,16.5446,61.398,,,,,
330,05/16/20 04:30:00 PM,16.5469,61.398,,,,,
331,05/16/20 05:00:00 PM,16.5424,61.398,,,,,
332,05/16/20 05:30:00 PM,16.5402,61.398,,,,,
333,05/16/20 06:00:00 PM,16.5336,61.398,,,,,
334,05/16/20 06:30:00 PM,16.5269,61.398,,,,,
335,05/16/20 07:00:00 PM,16.5291,61.398,,,,,
336,05/16/20 07:30:00 PM,16.5269,61.398,,,,,
337,05/16/20 08:00:00 PM,16.5230,61.569,,,,,
338,05/16/20 08:30:00 PM,16.5207,61.569,,,,,
339,05/16/20 09:00:00 PM,16.5179,61.398,,,,,
340,05/16/20 09:30:00 PM,16.5112,61.398,,,,,
341,05/16/20 10:00:00 PM,16.5046,61.398,,,,,
342,05/16/20 10:30:00 PM,16.5046,61.398,,,,,
343,05/16/20 11:00:00 PM,16.5046,61.398,,,,,
344,05/16/20 11:30:00 PM,16.5001,61.398,,,,,
345,05/17/20 12:00:00 AM,16.5001,61.398,,,,,
346,05/17/20 12:30:00 AM,16.4912,61.398,,,,,
347,05/17/20 01:00:00 AM,16.4846,61.398,,,,,
348,05/17/20 01:30:00 AM,16.4846,61.398,,,,,
349,05/17/20 02:00:00 AM,16.4779,61.398,,,,,
350,05/17/20 02:30:00 AM,16.4757,61.398,,,,,
351,05/17/20 03:00:00 AM,16.4757,61.398,,,,,
352,05/17/20 03:30:00 AM,16.4690,61.398,,,,,
353,05/17/20 04:00:00 AM,16.4645,61.398,,,,,
354,05/17/20 04:30:00 AM,16.4667,61.398,,,,,
355,05/17/20 05:00:00 AM,16.4667,61.398,,,,,
356,05/17/20 05:30:00 AM,16.4645,61.398,,,,,
357,05/17/20 06:00:00 AM,16.4600,61.398,,,,,
358,05/17/20 06:30:00 AM,16.4624,61.398,,,,,
359,05/17/20 07:00:00 AM,16.4624,61.398,,,,,
360,05/17/20 07:30:00 AM,16.4667,61.398,,,,,
361,05/17/20 08:00:00 AM,16.4645,61.398,,,,,
362,05/17/20 08:30:00 AM,16.4628,61.569,,,,,
363,05/17/20 09:00:00 AM,16.4579,61.398,,,,,
364,05/17/20 09:30:00 AM,16.4579,61.398,,,,,
365,05/17/20 10:00:00 AM,16.4579,61.398,,,,,
366,05/17/20 10:30:00 AM,16.4534,61.398,,,,,
367,05/17/20 11:00:00 AM,16.4490,61.398,,,,,
368,05/17/20 11:30:00 AM,16.4467,61.398,,,,,
369,05/17/20 12:00:00 PM,16.4473,61.569,,,,,
370,05/17/20 12:30:00 PM,16.4512,61.398,,,,,
371,05/17/20 01:00:00 PM,16.4495,61.569,,,,,
372,05/17/20 01:30:00 PM,16.4518,61.569,,,,,
373,05/17/20 02:00:00 PM,16.4518,61.569,,,,,
374,05/17/20 02:30:00 PM,16.4518,61.569,,,,,
375,05/17/20 03:00:00 PM,16.4561,61.569,,,,,
376,05/17/20 03:30:00 PM,16.4584,61.569,,,,,
377,05/17/20 04:00:00 PM,16.4561,61.569,,,,,
378,05/17/20 04:30:00 PM,16.4628,61.569,,,,,
379,05/17/20 05:00:00 PM,16.4656,61.741,,,,,
380,05/17/20 05:30:00 PM,16.4656,61.741,,,,,
381,05/17/20 06:00:00 PM,16.4679,61.741,,,,,
382,05/17/20 06:30:00 PM,16.4745,61.741,,,,,
383,05/17/20 07:00:00 PM,16.4790,61.741,,,,,
384,05/17/20 07:30:00 PM,16.4857,61.741,,,,,
385,05/17/20 08:00:00 PM,16.4879,61.741,,,,,
386,05/17/20 08:30:00 PM,16.4901,61.741,,,,,
387,05/17/20 09:00:00 PM,16.4946,61.741,,,,,
388,05/17/20 09:30:00 PM,16.4991,61.741,,,,,
389,05/17/20 10:00:00 PM,16.5079,61.741,,,,,
390,05/17/20 10:30:00 PM,16.5124,61.741,,,,,
391,05/17/20 11:00:00 PM,16.5073,61.569,,,,,
392,05/17/20 11:30:00 PM,16.5073,61.569,,,,,
393,05/18/20 12:00:00 AM,16.5096,61.569,,,,,
394,05/18/20 12:30:00 AM,16.5096,61.569,,,,,
395,05/18/20 01:00:00 AM,16.5057,61.741,,,,,
396,05/18/20 01:30:00 AM,16.5018,61.912,,,,,
397,05/18/20 02:00:00 AM,16.5112,62.083,,,,,
398,05/18/20 02:30:00 AM,16.5067,62.083,,,,,
399,05/18/20 03:00:00 AM,16.5146,62.425,,,,,
400,05/18/20 03:30:00 AM,16.5146,62.425,,,,,
401,05/18/20 04:00:00 AM,16.5146,62.425,,,,,
402,05/18/20 04:30:00 AM,16.5162,62.254,,,,,
403,05/18/20 05:00:00 AM,16.5168,62.425,,,,,
404,05/18/20 05:30:00 AM,16.5212,62.425,,,,,
405,05/18/20 06:00:00 AM,16.5273,62.254,,,,,
406,05/18/20 06:30:00 AM,16.5291,62.083,,,,,
407,05/18/20 07:00:00 AM,16.5358,62.083,,,,,
408,05/18/20 07:30:00 AM,16.5397,61.912,,,,,
409,05/18/20 08:00:00 AM,16.5418,61.912,,,,,
410,05/18/20 08:30:00 AM,16.5401,62.083,,,,,
411,05/18/20 09:00:00 AM,16.5446,62.083,,,,,
412,05/18/20 09:30:00 AM,16.5446,62.083,,,,,
413,05/18/20 10:00:00 AM,16.5452,62.254,,,,,
414,05/18/20 10:30:00 AM,16.5429,62.254,,,,,
415,05/18/20 11:00:00 AM,16.5407,62.254,,,,,
416,05/18/20 11:30:00 AM,16.5429,62.254,,,,,
417,05/18/20 12:00:00 PM,16.5479,62.425,,,,,
418,05/18/20 12:30:00 PM,16.5474,62.254,,,,,
419,05/18/20 01:00:00 PM,16.5458,62.425,,,,,
420,05/18/20 01:30:00 PM,16.5458,62.425,,,,,
421,05/18/20 02:00:00 PM,16.5491,62.769,,,,,
422,05/18/20 02:30:00 PM,16.5534,62.769,,,,,
423,05/18/20 03:00:00 PM,16.5558,62.769,,,,,
424,05/18/20 03:30:00 PM,16.5534,62.769,,,,,
425,05/18/20 04:00:00 PM,16.5534,62.769,,,,,
426,05/18/20 04:30:00 PM,16.5513,62.769,,,,,
427,05/18/20 05:00:00 PM,16.5474,62.940,,,,,
428,05/18/20 05:30:00 PM,16.5491,62.769,,,,,
429,05/18/20 06:00:00 PM,16.5558,62.769,,,,,
430,05/18/20 06:30:00 PM,16.5574,62.598,,,,,
431,05/18/20 07:00:00 PM,16.5619,62.598,,,,,
432,05/18/20 07:30:00 PM,16.5640,62.598,,,,,
433,05/18/20 08:00:00 PM,16.5658,62.425,,,,,
434,05/18/20 08:30:00 PM,16.5674,62.254,,,,,
435,05/18/20 09:00:00 PM,16.5697,62.254,,,,,
436,05/18/20 09:30:00 PM,16.5740,62.254,,,,,
437,05/18/20 10:00:00 PM,16.5780,62.083,,,,,
438,05/18/20 10:30:00 PM,16.5803,62.083,,,,,
