"Plot Title: 39_PondB_Deep_0.5m"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20181769, SEN S/N: 20181769)","Coupler Attached (LGR S/N: 20181769)","Host Connected (LGR S/N: 20181769)","Stopped (LGR S/N: 20181769)","End Of File (LGR S/N: 20181769)"
245,05/14/20 10:00:00 PM,59.337,,,,
246,05/14/20 10:30:00 PM,59.508,,,,
247,05/14/20 11:00:00 PM,59.337,,,,
248,05/14/20 11:30:00 PM,59.337,,,,
249,05/15/20 12:00:00 AM,59.337,,,,
250,05/15/20 12:30:00 AM,59.337,,,,
251,05/15/20 01:00:00 AM,59.337,,,,
252,05/15/20 01:30:00 AM,59.337,,,,
253,05/15/20 02:00:00 AM,59.337,,,,
254,05/15/20 02:30:00 AM,59.337,,,,
255,05/15/20 03:00:00 AM,59.337,,,,
256,05/15/20 03:30:00 AM,59.337,,,,
257,05/15/20 04:00:00 AM,59.508,,,,
258,05/15/20 04:30:00 AM,59.337,,,,
259,05/15/20 05:00:00 AM,59.337,,,,
260,05/15/20 05:30:00 AM,59.337,,,,
261,05/15/20 06:00:00 AM,59.337,,,,
262,05/15/20 06:30:00 AM,58.993,,,,
263,05/15/20 07:00:00 AM,58.993,,,,
264,05/15/20 07:30:00 AM,59.337,,,,
265,05/15/20 08:00:00 AM,59.680,,,,
266,05/15/20 08:30:00 AM,60.024,,,,
267,05/15/20 09:00:00 AM,60.368,,,,
268,05/15/20 09:30:00 AM,60.024,,,,
269,05/15/20 10:00:00 AM,61.569,,,,
270,05/15/20 10:30:00 AM,62.083,,,,
271,05/15/20 11:00:00 AM,61.741,,,,
272,05/15/20 11:30:00 AM,62.254,,,,
273,05/15/20 12:00:00 PM,63.111,,,,
274,05/15/20 12:30:00 PM,62.598,,,,
275,05/15/20 01:00:00 PM,62.083,,,,
276,05/15/20 01:30:00 PM,63.282,,,,
277,05/15/20 02:00:00 PM,63.968,,,,
278,05/15/20 02:30:00 PM,64.310,,,,
279,05/15/20 03:00:00 PM,64.481,,,,
280,05/15/20 03:30:00 PM,64.996,,,,
281,05/15/20 04:00:00 PM,64.652,,,,
282,05/15/20 04:30:00 PM,65.509,,,,
283,05/15/20 05:00:00 PM,64.996,,,,
284,05/15/20 05:30:00 PM,64.825,,,,
285,05/15/20 06:00:00 PM,65.167,,,,
286,05/15/20 06:30:00 PM,64.996,,,,
287,05/15/20 07:00:00 PM,64.996,,,,
288,05/15/20 07:30:00 PM,64.825,,,,
289,05/15/20 08:00:00 PM,64.652,,,,
290,05/15/20 08:30:00 PM,64.652,,,,
291,05/15/20 09:00:00 PM,64.652,,,,
292,05/15/20 09:30:00 PM,64.652,,,,
293,05/15/20 10:00:00 PM,64.652,,,,
294,05/15/20 10:30:00 PM,64.652,,,,
295,05/15/20 11:00:00 PM,64.652,,,,
296,05/15/20 11:30:00 PM,64.652,,,,
297,05/16/20 12:00:00 AM,64.481,,,,
298,05/16/20 12:30:00 AM,64.652,,,,
299,05/16/20 01:00:00 AM,64.652,,,,
300,05/16/20 01:30:00 AM,64.481,,,,
301,05/16/20 02:00:00 AM,64.310,,,,
302,05/16/20 02:30:00 AM,64.139,,,,
303,05/16/20 03:00:00 AM,63.968,,,,
304,05/16/20 03:30:00 AM,63.626,,,,
305,05/16/20 04:00:00 AM,63.455,,,,
306,05/16/20 04:30:00 AM,63.282,,,,
307,05/16/20 05:00:00 AM,63.111,,,,
308,05/16/20 05:30:00 AM,62.940,,,,
309,05/16/20 06:00:00 AM,62.769,,,,
310,05/16/20 06:30:00 AM,62.769,,,,
311,05/16/20 07:00:00 AM,62.769,,,,
312,05/16/20 07:30:00 AM,62.940,,,,
313,05/16/20 08:00:00 AM,63.455,,,,
314,05/16/20 08:30:00 AM,63.797,,,,
315,05/16/20 09:00:00 AM,63.626,,,,
316,05/16/20 09:30:00 AM,63.797,,,,
317,05/16/20 10:00:00 AM,64.139,,,,
318,05/16/20 10:30:00 AM,64.481,,,,
319,05/16/20 11:00:00 AM,64.652,,,,
320,05/16/20 11:30:00 AM,65.851,,,,
321,05/16/20 12:00:00 PM,65.680,,,,
322,05/16/20 12:30:00 PM,66.366,,,,
323,05/16/20 01:00:00 PM,66.022,,,,
324,05/16/20 01:30:00 PM,66.022,,,,
325,05/16/20 02:00:00 PM,67.392,,,,
326,05/16/20 02:30:00 PM,66.537,,,,
327,05/16/20 03:00:00 PM,66.022,,,,
328,05/16/20 03:30:00 PM,66.708,,,,
329,05/16/20 04:00:00 PM,66.537,,,,
330,05/16/20 04:30:00 PM,66.193,,,,
331,05/16/20 05:00:00 PM,66.193,,,,
332,05/16/20 05:30:00 PM,66.193,,,,
333,05/16/20 06:00:00 PM,66.366,,,,
334,05/16/20 06:30:00 PM,66.193,,,,
335,05/16/20 07:00:00 PM,66.193,,,,
336,05/16/20 07:30:00 PM,66.366,,,,
337,05/16/20 08:00:00 PM,66.193,,,,
338,05/16/20 08:30:00 PM,66.193,,,,
339,05/16/20 09:00:00 PM,66.022,,,,
340,05/16/20 09:30:00 PM,66.193,,,,
341,05/16/20 10:00:00 PM,66.193,,,,
342,05/16/20 10:30:00 PM,66.193,,,,
343,05/16/20 11:00:00 PM,66.193,,,,
344,05/16/20 11:30:00 PM,66.193,,,,
345,05/17/20 12:00:00 AM,66.193,,,,
346,05/17/20 12:30:00 AM,66.366,,,,
347,05/17/20 01:00:00 AM,66.537,,,,
348,05/17/20 01:30:00 AM,66.193,,,,
349,05/17/20 02:00:00 AM,66.022,,,,
350,05/17/20 02:30:00 AM,65.851,,,,
351,05/17/20 03:00:00 AM,66.193,,,,
352,05/17/20 03:30:00 AM,66.366,,,,
353,05/17/20 04:00:00 AM,66.366,,,,
354,05/17/20 04:30:00 AM,66.193,,,,
355,05/17/20 05:00:00 AM,65.851,,,,
356,05/17/20 05:30:00 AM,65.851,,,,
357,05/17/20 06:00:00 AM,65.851,,,,
358,05/17/20 06:30:00 AM,65.680,,,,
359,05/17/20 07:00:00 AM,65.509,,,,
360,05/17/20 07:30:00 AM,65.509,,,,
361,05/17/20 08:00:00 AM,65.338,,,,
362,05/17/20 08:30:00 AM,65.680,,,,
363,05/17/20 09:00:00 AM,65.509,,,,
364,05/17/20 09:30:00 AM,65.509,,,,
365,05/17/20 10:00:00 AM,65.509,,,,
366,05/17/20 10:30:00 AM,65.509,,,,
367,05/17/20 11:00:00 AM,65.680,,,,
368,05/17/20 11:30:00 AM,65.680,,,,
369,05/17/20 12:00:00 PM,65.509,,,,
370,05/17/20 12:30:00 PM,65.509,,,,
371,05/17/20 01:00:00 PM,65.509,,,,
372,05/17/20 01:30:00 PM,65.680,,,,
373,05/17/20 02:00:00 PM,65.851,,,,
374,05/17/20 02:30:00 PM,66.366,,,,
375,05/17/20 03:00:00 PM,66.366,,,,
376,05/17/20 03:30:00 PM,66.366,,,,
377,05/17/20 04:00:00 PM,66.366,,,,
378,05/17/20 04:30:00 PM,66.193,,,,
379,05/17/20 05:00:00 PM,66.879,,,,
380,05/17/20 05:30:00 PM,66.366,,,,
381,05/17/20 06:00:00 PM,66.193,,,,
382,05/17/20 06:30:00 PM,65.851,,,,
383,05/17/20 07:00:00 PM,65.851,,,,
384,05/17/20 07:30:00 PM,65.680,,,,
385,05/17/20 08:00:00 PM,65.338,,,,
386,05/17/20 08:30:00 PM,65.167,,,,
387,05/17/20 09:00:00 PM,65.167,,,,
388,05/17/20 09:30:00 PM,64.996,,,,
389,05/17/20 10:00:00 PM,64.825,,,,
390,05/17/20 10:30:00 PM,64.652,,,,
391,05/17/20 11:00:00 PM,64.481,,,,
392,05/17/20 11:30:00 PM,64.481,,,,
393,05/18/20 12:00:00 AM,64.139,,,,
394,05/18/20 12:30:00 AM,63.968,,,,
395,05/18/20 01:00:00 AM,63.968,,,,
396,05/18/20 01:30:00 AM,63.797,,,,
397,05/18/20 02:00:00 AM,63.626,,,,
398,05/18/20 02:30:00 AM,63.455,,,,
399,05/18/20 03:00:00 AM,63.282,,,,
400,05/18/20 03:30:00 AM,63.111,,,,
401,05/18/20 04:00:00 AM,62.940,,,,
402,05/18/20 04:30:00 AM,62.769,,,,
403,05/18/20 05:00:00 AM,62.769,,,,
404,05/18/20 05:30:00 AM,62.598,,,,
405,05/18/20 06:00:00 AM,62.425,,,,
406,05/18/20 06:30:00 AM,62.254,,,,
407,05/18/20 07:00:00 AM,62.254,,,,
408,05/18/20 07:30:00 AM,62.254,,,,
409,05/18/20 08:00:00 AM,62.254,,,,
410,05/18/20 08:30:00 AM,62.598,,,,
411,05/18/20 09:00:00 AM,62.425,,,,
412,05/18/20 09:30:00 AM,62.598,,,,
413,05/18/20 10:00:00 AM,62.598,,,,
414,05/18/20 10:30:00 AM,62.598,,,,
415,05/18/20 11:00:00 AM,63.111,,,,
416,05/18/20 11:30:00 AM,62.940,,,,
417,05/18/20 12:00:00 PM,62.769,,,,
418,05/18/20 12:30:00 PM,62.940,,,,
419,05/18/20 01:00:00 PM,62.769,,,,
420,05/18/20 01:30:00 PM,63.455,,,,
421,05/18/20 02:00:00 PM,63.111,,,,
422,05/18/20 02:30:00 PM,63.111,,,,
423,05/18/20 03:00:00 PM,63.111,,,,
424,05/18/20 03:30:00 PM,63.111,,,,
425,05/18/20 04:00:00 PM,62.940,,,,
426,05/18/20 04:30:00 PM,63.111,,,,
427,05/18/20 05:00:00 PM,63.111,,,,
428,05/18/20 05:30:00 PM,63.111,,,,
429,05/18/20 06:00:00 PM,62.940,,,,
430,05/18/20 06:30:00 PM,62.940,,,,
431,05/18/20 07:00:00 PM,62.769,,,,
432,05/18/20 07:30:00 PM,62.598,,,,
433,05/18/20 08:00:00 PM,62.598,,,,
434,05/18/20 08:30:00 PM,62.425,,,,
435,05/18/20 09:00:00 PM,62.254,,,,
436,05/18/20 09:30:00 PM,62.254,,,,
437,05/18/20 10:00:00 PM,62.254,,,,
438,05/18/20 10:30:00 PM,62.083,,,,
439,05/18/20 11:00:00 PM,62.083,,,,
440,05/18/20 11:30:00 PM,61.912,,,,
441,05/19/20 12:00:00 AM,61.912,,,,
442,05/19/20 12:30:00 AM,61.741,,,,
443,05/19/20 01:00:00 AM,61.741,,,,
444,05/19/20 01:30:00 AM,61.569,,,,
445,05/19/20 02:00:00 AM,61.569,,,,
446,05/19/20 02:30:00 AM,61.569,,,,
447,05/19/20 03:00:00 AM,61.398,,,,
448,05/19/20 03:30:00 AM,61.398,,,,
449,05/19/20 04:00:00 AM,61.227,,,,
450,05/19/20 04:30:00 AM,61.227,,,,
451,05/19/20 05:00:00 AM,61.227,,,,
452,05/19/20 05:30:00 AM,61.227,,,,
453,05/19/20 06:00:00 AM,61.054,,,,
454,05/19/20 06:30:00 AM,61.054,,,,
455,05/19/20 07:00:00 AM,61.054,,,,
456,05/19/20 07:30:00 AM,61.054,,,,
457,05/19/20 08:00:00 AM,60.883,,,,
458,05/19/20 08:30:00 AM,61.054,,,,
459,05/19/20 09:00:00 AM,61.054,,,,
460,05/19/20 09:30:00 AM,61.054,,,,
461,05/19/20 10:00:00 AM,61.054,,,,
462,05/19/20 10:30:00 AM,61.227,,,,
463,05/19/20 11:00:00 AM,61.398,,,,
464,05/19/20 11:30:00 AM,61.569,,,,
465,05/19/20 12:00:00 PM,62.425,,,,
466,05/19/20 12:30:00 PM,62.425,,,,
467,05/19/20 01:00:00 PM,62.598,,,,
468,05/19/20 01:30:00 PM,62.769,,,,
469,05/19/20 02:00:00 PM,62.940,,,,
470,05/19/20 02:30:00 PM,63.111,,,,
471,05/19/20 03:00:00 PM,63.111,,,,
472,05/19/20 03:30:00 PM,63.455,,,,
473,05/19/20 04:00:00 PM,63.455,,,,
474,05/19/20 04:30:00 PM,63.282,,,,
475,05/19/20 05:00:00 PM,62.940,,,,
476,05/19/20 05:30:00 PM,63.282,,,,
477,05/19/20 06:00:00 PM,63.111,,,,
478,05/19/20 06:30:00 PM,63.282,,,,
479,05/19/20 07:00:00 PM,63.111,,,,
480,05/19/20 07:30:00 PM,63.111,,,,
481,05/19/20 08:00:00 PM,63.111,,,,
482,05/19/20 08:30:00 PM,63.111,,,,
483,05/19/20 09:00:00 PM,63.111,,,,
484,05/19/20 09:30:00 PM,62.940,,,,
485,05/19/20 10:00:00 PM,63.111,,,,
486,05/19/20 10:30:00 PM,62.940,,,,
487,05/19/20 11:00:00 PM,62.769,,,,
488,05/19/20 11:30:00 PM,62.769,,,,
489,05/20/20 12:00:00 AM,62.598,,,,
490,05/20/20 12:30:00 AM,62.598,,,,
491,05/20/20 01:00:00 AM,62.425,,,,
492,05/20/20 01:30:00 AM,62.425,,,,
493,05/20/20 02:00:00 AM,62.254,,,,
494,05/20/20 02:30:00 AM,62.254,,,,
495,05/20/20 03:00:00 AM,62.254,,,,
496,05/20/20 03:30:00 AM,62.083,,,,
497,05/20/20 04:00:00 AM,62.083,,,,
498,05/20/20 04:30:00 AM,62.083,,,,
499,05/20/20 05:00:00 AM,61.912,,,,
500,05/20/20 05:30:00 AM,61.912,,,,
501,05/20/20 06:00:00 AM,61.912,,,,
502,05/20/20 06:30:00 AM,61.912,,,,
503,05/20/20 07:00:00 AM,61.912,,,,
504,05/20/20 07:30:00 AM,61.912,,,,
505,05/20/20 08:00:00 AM,61.912,,,,
506,05/20/20 08:30:00 AM,61.912,,,,
507,05/20/20 09:00:00 AM,61.912,,,,
508,05/20/20 09:30:00 AM,61.912,,,,
509,05/20/20 10:00:00 AM,61.912,,,,
510,05/20/20 10:30:00 AM,62.254,,,,
511,05/20/20 11:00:00 AM,62.425,,,,
512,05/20/20 11:30:00 AM,62.598,,,,
513,05/20/20 12:00:00 PM,62.940,,,,
514,05/20/20 12:30:00 PM,62.598,,,,
515,05/20/20 01:00:00 PM,62.769,,,,
516,05/20/20 01:30:00 PM,62.598,,,,
517,05/20/20 02:00:00 PM,62.769,,,,
518,05/20/20 02:30:00 PM,62.940,,,,
519,05/20/20 03:00:00 PM,62.940,,,,
520,05/20/20 03:30:00 PM,62.940,,,,
521,05/20/20 04:00:00 PM,62.940,,,,
522,05/20/20 04:30:00 PM,63.111,,,,
523,05/20/20 05:00:00 PM,63.111,,,,
524,05/20/20 05:30:00 PM,63.282,,,,
525,05/20/20 06:00:00 PM,63.282,,,,
526,05/20/20 06:30:00 PM,63.282,,,,
527,05/20/20 07:00:00 PM,63.111,,,,
528,05/20/20 07:30:00 PM,63.111,,,,
529,05/20/20 08:00:00 PM,63.111,,,,
530,05/20/20 08:30:00 PM,62.940,,,,
531,05/20/20 09:00:00 PM,62.940,,,,
532,05/20/20 09:30:00 PM,62.769,,,,
533,05/20/20 10:00:00 PM,62.769,,,,
534,05/20/20 10:30:00 PM,62.598,,,,
535,05/20/20 11:00:00 PM,62.598,,,,
536,05/20/20 11:30:00 PM,62.598,,,,
537,05/21/20 12:00:00 AM,62.425,,,,
538,05/21/20 12:30:00 AM,62.425,,,,
539,05/21/20 01:00:00 AM,62.254,,,,
540,05/21/20 01:30:00 AM,62.254,,,,
541,05/21/20 02:00:00 AM,62.254,,,,
542,05/21/20 02:30:00 AM,62.254,,,,
543,05/21/20 03:00:00 AM,62.083,,,,
544,05/21/20 03:30:00 AM,62.083,,,,
545,05/21/20 04:00:00 AM,61.912,,,,
546,05/21/20 04:30:00 AM,61.912,,,,
547,05/21/20 05:00:00 AM,61.912,,,,
548,05/21/20 05:30:00 AM,61.741,,,,
