"Plot Title: 8_PondB_Deep_Anchor"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 10499253, SEN S/N: 10499253)","Temp, °F (LGR S/N: 10499253, SEN S/N: 10499253)","Coupler Detached (LGR S/N: 10499253)","Coupler Attached (LGR S/N: 10499253)","Host Connected (LGR S/N: 10499253)","Stopped (LGR S/N: 10499253)","End Of File (LGR S/N: 10499253)"
232,05/14/20 03:30:00 PM,16.4418,57.785,,,,,
233,05/14/20 04:00:00 PM,16.4418,57.785,,,,,
234,05/14/20 04:30:00 PM,16.4321,57.958,,,,,
235,05/14/20 05:00:00 PM,16.4347,57.958,,,,,
236,05/14/20 05:30:00 PM,16.4347,57.958,,,,,
237,05/14/20 06:00:00 PM,16.4448,57.958,,,,,
238,05/14/20 06:30:00 PM,16.4422,57.958,,,,,
239,05/14/20 07:00:00 PM,16.4448,57.958,,,,,
240,05/14/20 07:30:00 PM,16.4422,57.958,,,,,
241,05/14/20 08:00:00 PM,16.4347,57.958,,,,,
242,05/14/20 08:30:00 PM,16.4422,57.958,,,,,
243,05/14/20 09:00:00 PM,16.4473,57.958,,,,,
244,05/14/20 09:30:00 PM,16.4499,57.958,,,,,
245,05/14/20 10:00:00 PM,16.4473,57.958,,,,,
246,05/14/20 10:30:00 PM,16.4397,57.958,,,,,
247,05/14/20 11:00:00 PM,16.4524,57.958,,,,,
248,05/14/20 11:30:00 PM,16.4625,57.958,,,,,
249,05/15/20 12:00:00 AM,16.4595,57.785,,,,,
250,05/15/20 12:30:00 AM,16.4670,57.785,,,,,
251,05/15/20 01:00:00 AM,16.4721,57.785,,,,,
252,05/15/20 01:30:00 AM,16.4796,57.785,,,,,
253,05/15/20 02:00:00 AM,16.4696,57.785,,,,,
254,05/15/20 02:30:00 AM,16.4645,57.785,,,,,
255,05/15/20 03:00:00 AM,16.4747,57.785,,,,,
256,05/15/20 03:30:00 AM,16.4822,57.785,,,,,
257,05/15/20 04:00:00 AM,16.4822,57.785,,,,,
258,05/15/20 04:30:00 AM,16.4924,57.785,,,,,
259,05/15/20 05:00:00 AM,16.4975,57.785,,,,,
260,05/15/20 05:30:00 AM,16.5024,57.785,,,,,
261,05/15/20 06:00:00 AM,16.5152,57.785,,,,,
262,05/15/20 06:30:00 AM,16.5202,57.785,,,,,
263,05/15/20 07:00:00 AM,16.5223,57.614,,,,,
264,05/15/20 07:30:00 AM,16.5247,57.614,,,,,
265,05/15/20 08:00:00 AM,16.5227,57.785,,,,,
266,05/15/20 08:30:00 AM,16.5505,57.785,,,,,
267,05/15/20 09:00:00 AM,16.6412,57.614,,,,,
268,05/15/20 09:30:00 AM,16.7349,57.614,,,,,
269,05/15/20 10:00:00 AM,16.8184,57.614,,,,,
270,05/15/20 10:30:00 AM,16.9123,57.614,,,,,
271,05/15/20 11:00:00 AM,16.9909,57.614,,,,,
272,05/15/20 11:30:00 AM,17.0650,57.785,,,,,
273,05/15/20 12:00:00 PM,17.1385,57.785,,,,,
274,05/15/20 12:30:00 PM,17.2126,57.958,,,,,
275,05/15/20 01:00:00 PM,17.2863,57.958,,,,,
276,05/15/20 01:30:00 PM,17.3200,58.993,,,,,
277,05/15/20 02:00:00 PM,17.3098,58.993,,,,,
278,05/15/20 02:30:00 PM,17.3023,58.993,,,,,
279,05/15/20 03:00:00 PM,17.2966,58.820,,,,,
280,05/15/20 03:30:00 PM,17.2946,58.993,,,,,
281,05/15/20 04:00:00 PM,17.2921,58.993,,,,,
282,05/15/20 04:30:00 PM,17.2870,58.993,,,,,
283,05/15/20 05:00:00 PM,17.2865,58.820,,,,,
284,05/15/20 05:30:00 PM,17.2814,58.820,,,,,
285,05/15/20 06:00:00 PM,17.2820,58.993,,,,,
286,05/15/20 06:30:00 PM,17.2788,58.820,,,,,
287,05/15/20 07:00:00 PM,17.2763,58.820,,,,,
288,05/15/20 07:30:00 PM,17.2814,58.820,,,,,
289,05/15/20 08:00:00 PM,17.2808,58.647,,,,,
290,05/15/20 08:30:00 PM,17.2834,58.647,,,,,
291,05/15/20 09:00:00 PM,17.2859,58.647,,,,,
292,05/15/20 09:30:00 PM,17.2834,58.647,,,,,
293,05/15/20 10:00:00 PM,17.2834,58.647,,,,,
294,05/15/20 10:30:00 PM,17.2859,58.647,,,,,
295,05/15/20 11:00:00 PM,17.2855,58.476,,,,,
296,05/15/20 11:30:00 PM,17.2855,58.476,,,,,
297,05/16/20 12:00:00 AM,17.2879,58.476,,,,,
298,05/16/20 12:30:00 AM,17.2879,58.476,,,,,
299,05/16/20 01:00:00 AM,17.2855,58.476,,,,,
300,05/16/20 01:30:00 AM,17.2828,58.476,,,,,
301,05/16/20 02:00:00 AM,17.2828,58.476,,,,,
302,05/16/20 02:30:00 AM,17.2778,58.476,,,,,
303,05/16/20 03:00:00 AM,17.2772,58.303,,,,,
304,05/16/20 03:30:00 AM,17.2721,58.303,,,,,
305,05/16/20 04:00:00 AM,17.2747,58.303,,,,,
306,05/16/20 04:30:00 AM,17.2772,58.303,,,,,
307,05/16/20 05:00:00 AM,17.2798,58.303,,,,,
308,05/16/20 05:30:00 AM,17.2721,58.303,,,,,
309,05/16/20 06:00:00 AM,17.2798,58.303,,,,,
310,05/16/20 06:30:00 AM,17.2849,58.303,,,,,
311,05/16/20 07:00:00 AM,17.2843,58.131,,,,,
312,05/16/20 07:30:00 AM,17.2894,58.131,,,,,
313,05/16/20 08:00:00 AM,17.2869,58.131,,,,,
314,05/16/20 08:30:00 AM,17.2823,58.303,,,,,
315,05/16/20 09:00:00 AM,17.2849,58.303,,,,,
316,05/16/20 09:30:00 AM,17.2798,58.303,,,,,
317,05/16/20 10:00:00 AM,17.2772,58.303,,,,,
318,05/16/20 10:30:00 AM,17.2721,58.303,,,,,
319,05/16/20 11:00:00 AM,17.2702,58.476,,,,,
320,05/16/20 11:30:00 AM,17.2676,58.476,,,,,
321,05/16/20 12:00:00 PM,17.2676,58.476,,,,,
322,05/16/20 12:30:00 PM,17.2656,58.647,,,,,
323,05/16/20 01:00:00 PM,17.2580,58.647,,,,,
324,05/16/20 01:30:00 PM,17.2459,58.820,,,,,
325,05/16/20 02:00:00 PM,17.2382,58.820,,,,,
326,05/16/20 02:30:00 PM,17.2311,58.993,,,,,
327,05/16/20 03:00:00 PM,17.2235,58.993,,,,,
328,05/16/20 03:30:00 PM,17.2184,58.993,,,,,
329,05/16/20 04:00:00 PM,17.2158,58.993,,,,,
330,05/16/20 04:30:00 PM,17.2158,58.993,,,,,
331,05/16/20 05:00:00 PM,17.2108,58.993,,,,,
332,05/16/20 05:30:00 PM,17.2083,58.993,,,,,
333,05/16/20 06:00:00 PM,17.2006,58.993,,,,,
334,05/16/20 06:30:00 PM,17.1955,58.993,,,,,
335,05/16/20 07:00:00 PM,17.1905,58.993,,,,,
336,05/16/20 07:30:00 PM,17.1905,58.993,,,,,
337,05/16/20 08:00:00 PM,17.1880,58.993,,,,,
338,05/16/20 08:30:00 PM,17.1829,58.993,,,,,
339,05/16/20 09:00:00 PM,17.1778,58.993,,,,,
340,05/16/20 09:30:00 PM,17.1728,58.993,,,,,
341,05/16/20 10:00:00 PM,17.1645,58.820,,,,,
342,05/16/20 10:30:00 PM,17.1645,58.820,,,,,
343,05/16/20 11:00:00 PM,17.1620,58.820,,,,,
344,05/16/20 11:30:00 PM,17.1594,58.820,,,,,
345,05/17/20 12:00:00 AM,17.1519,58.820,,,,,
346,05/17/20 12:30:00 AM,17.1468,58.820,,,,,
347,05/17/20 01:00:00 AM,17.1387,58.647,,,,,
348,05/17/20 01:30:00 AM,17.1438,58.647,,,,,
349,05/17/20 02:00:00 AM,17.1513,58.647,,,,,
350,05/17/20 02:30:00 AM,17.1564,58.647,,,,,
351,05/17/20 03:00:00 AM,17.1564,58.647,,,,,
352,05/17/20 03:30:00 AM,17.1488,58.647,,,,,
353,05/17/20 04:00:00 AM,17.1438,58.647,,,,,
354,05/17/20 04:30:00 AM,17.1462,58.647,,,,,
355,05/17/20 05:00:00 AM,17.1411,58.647,,,,,
356,05/17/20 05:30:00 AM,17.1407,58.476,,,,,
357,05/17/20 06:00:00 AM,17.1356,58.476,,,,,
358,05/17/20 06:30:00 AM,17.1356,58.476,,,,,
359,05/17/20 07:00:00 AM,17.1330,58.476,,,,,
360,05/17/20 07:30:00 AM,17.1381,58.476,,,,,
361,05/17/20 08:00:00 AM,17.1381,58.476,,,,,
362,05/17/20 08:30:00 AM,17.1330,58.476,,,,,
363,05/17/20 09:00:00 AM,17.1306,58.476,,,,,
364,05/17/20 09:30:00 AM,17.1279,58.476,,,,,
365,05/17/20 10:00:00 AM,17.1255,58.476,,,,,
366,05/17/20 10:30:00 AM,17.1229,58.476,,,,,
367,05/17/20 11:00:00 AM,17.1204,58.476,,,,,
368,05/17/20 11:30:00 AM,17.1153,58.476,,,,,
369,05/17/20 12:00:00 PM,17.1153,58.476,,,,,
370,05/17/20 12:30:00 PM,17.1178,58.476,,,,,
371,05/17/20 01:00:00 PM,17.1153,58.476,,,,,
372,05/17/20 01:30:00 PM,17.1153,58.476,,,,,
373,05/17/20 02:00:00 PM,17.1153,58.476,,,,,
374,05/17/20 02:30:00 PM,17.1153,58.476,,,,,
375,05/17/20 03:00:00 PM,17.1204,58.476,,,,,
376,05/17/20 03:30:00 PM,17.1184,58.647,,,,,
377,05/17/20 04:00:00 PM,17.1184,58.647,,,,,
378,05/17/20 04:30:00 PM,17.1259,58.647,,,,,
379,05/17/20 05:00:00 PM,17.1234,58.647,,,,,
380,05/17/20 05:30:00 PM,17.1259,58.647,,,,,
381,05/17/20 06:00:00 PM,17.1285,58.647,,,,,
382,05/17/20 06:30:00 PM,17.1310,58.647,,,,,
383,05/17/20 07:00:00 PM,17.1361,58.647,,,,,
384,05/17/20 07:30:00 PM,17.1438,58.647,,,,,
385,05/17/20 08:00:00 PM,17.1462,58.647,,,,,
386,05/17/20 08:30:00 PM,17.1411,58.647,,,,,
387,05/17/20 09:00:00 PM,17.1462,58.647,,,,,
388,05/17/20 09:30:00 PM,17.1513,58.647,,,,,
389,05/17/20 10:00:00 PM,17.1559,58.476,,,,,
390,05/17/20 10:30:00 PM,17.1635,58.476,,,,,
391,05/17/20 11:00:00 PM,17.1584,58.476,,,,,
392,05/17/20 11:30:00 PM,17.1559,58.476,,,,,
393,05/18/20 12:00:00 AM,17.1584,58.476,,,,,
394,05/18/20 12:30:00 AM,17.1610,58.476,,,,,
395,05/18/20 01:00:00 AM,17.1559,58.476,,,,,
396,05/18/20 01:30:00 AM,17.1509,58.476,,,,,
397,05/18/20 02:00:00 AM,17.1559,58.476,,,,,
398,05/18/20 02:30:00 AM,17.1584,58.476,,,,,
399,05/18/20 03:00:00 AM,17.1584,58.476,,,,,
400,05/18/20 03:30:00 AM,17.1584,58.476,,,,,
401,05/18/20 04:00:00 AM,17.1584,58.476,,,,,
402,05/18/20 04:30:00 AM,17.1610,58.476,,,,,
403,05/18/20 05:00:00 AM,17.1610,58.476,,,,,
404,05/18/20 05:30:00 AM,17.1661,58.476,,,,,
405,05/18/20 06:00:00 AM,17.1706,58.303,,,,,
406,05/18/20 06:30:00 AM,17.1706,58.303,,,,,
407,05/18/20 07:00:00 AM,17.1807,58.303,,,,,
408,05/18/20 07:30:00 AM,17.1783,58.303,,,,,
409,05/18/20 08:00:00 AM,17.1833,58.303,,,,,
410,05/18/20 08:30:00 AM,17.1833,58.303,,,,,
411,05/18/20 09:00:00 AM,17.1858,58.303,,,,,
412,05/18/20 09:30:00 AM,17.1864,58.476,,,,,
413,05/18/20 10:00:00 AM,17.1838,58.476,,,,,
414,05/18/20 10:30:00 AM,17.1813,58.476,,,,,
415,05/18/20 11:00:00 AM,17.1787,58.476,,,,,
416,05/18/20 11:30:00 AM,17.1787,58.476,,,,,
417,05/18/20 12:00:00 PM,17.1838,58.476,,,,,
418,05/18/20 12:30:00 PM,17.1838,58.476,,,,,
419,05/18/20 01:00:00 PM,17.1813,58.476,,,,,
420,05/18/20 01:30:00 PM,17.1844,58.647,,,,,
421,05/18/20 02:00:00 PM,17.1844,58.647,,,,,
422,05/18/20 02:30:00 PM,17.1844,58.647,,,,,
423,05/18/20 03:00:00 PM,17.1844,58.647,,,,,
424,05/18/20 03:30:00 PM,17.1818,58.647,,,,,
425,05/18/20 04:00:00 PM,17.1844,58.647,,,,,
426,05/18/20 04:30:00 PM,17.1818,58.647,,,,,
427,05/18/20 05:00:00 PM,17.1793,58.647,,,,,
428,05/18/20 05:30:00 PM,17.1767,58.647,,,,,
429,05/18/20 06:00:00 PM,17.1844,58.647,,,,,
430,05/18/20 06:30:00 PM,17.1844,58.647,,,,,
431,05/18/20 07:00:00 PM,17.1868,58.647,,,,,
432,05/18/20 07:30:00 PM,17.1868,58.647,,,,,
433,05/18/20 08:00:00 PM,17.1894,58.647,,,,,
434,05/18/20 08:30:00 PM,17.1894,58.647,,,,,
435,05/18/20 09:00:00 PM,17.1945,58.647,,,,,
436,05/18/20 09:30:00 PM,17.1970,58.647,,,,,
437,05/18/20 10:00:00 PM,17.2021,58.647,,,,,
438,05/18/20 10:30:00 PM,17.1996,58.647,,,,,
