"Plot Title: 12_PondF_Deep_0.75m"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20365475, SEN S/N: 20365475)","Coupler Attached (LGR S/N: 20365475)","Host Connected (LGR S/N: 20365475)","Stopped (LGR S/N: 20365475)","End Of File (LGR S/N: 20365475)"
109,05/12/20 02:00:00 AM,55.537,,,,
110,05/12/20 02:30:00 AM,55.364,,,,
111,05/12/20 03:00:00 AM,55.364,,,,
112,05/12/20 03:30:00 AM,55.189,,,,
113,05/12/20 04:00:00 AM,55.017,,,,
114,05/12/20 04:30:00 AM,54.842,,,,
115,05/12/20 05:00:00 AM,54.842,,,,
116,05/12/20 05:30:00 AM,54.669,,,,
117,05/12/20 06:00:00 AM,54.495,,,,
118,05/12/20 06:30:00 AM,54.495,,,,
119,05/12/20 07:00:00 AM,54.495,,,,
120,05/12/20 07:30:00 AM,54.495,,,,
121,05/12/20 08:00:00 AM,54.669,,,,
122,05/12/20 08:30:00 AM,54.669,,,,
123,05/12/20 09:00:00 AM,54.669,,,,
124,05/12/20 09:30:00 AM,54.842,,,,
125,05/12/20 10:00:00 AM,55.017,,,,
126,05/12/20 10:30:00 AM,55.364,,,,
127,05/12/20 11:00:00 AM,55.537,,,,
128,05/12/20 11:30:00 AM,55.711,,,,
129,05/12/20 12:00:00 PM,56.230,,,,
130,05/12/20 12:30:00 PM,56.404,,,,
131,05/12/20 01:00:00 PM,56.577,,,,
132,05/12/20 01:30:00 PM,56.923,,,,
133,05/12/20 02:00:00 PM,57.268,,,,
134,05/12/20 02:30:00 PM,56.923,,,,
135,05/12/20 03:00:00 PM,57.785,,,,
136,05/12/20 03:30:00 PM,58.647,,,,
137,05/12/20 04:00:00 PM,58.820,,,,
138,05/12/20 04:30:00 PM,57.785,,,,
139,05/12/20 05:00:00 PM,57.958,,,,
140,05/12/20 05:30:00 PM,58.993,,,,
141,05/12/20 06:00:00 PM,58.647,,,,
142,05/12/20 06:30:00 PM,58.131,,,,
143,05/12/20 07:00:00 PM,57.785,,,,
144,05/12/20 07:30:00 PM,57.785,,,,
145,05/12/20 08:00:00 PM,57.614,,,,
146,05/12/20 08:30:00 PM,57.614,,,,
147,05/12/20 09:00:00 PM,57.614,,,,
148,05/12/20 09:30:00 PM,57.614,,,,
149,05/12/20 10:00:00 PM,57.614,,,,
150,05/12/20 10:30:00 PM,57.614,,,,
151,05/12/20 11:00:00 PM,57.614,,,,
152,05/12/20 11:30:00 PM,57.614,,,,
153,05/13/20 12:00:00 AM,57.614,,,,
154,05/13/20 12:30:00 AM,57.614,,,,
155,05/13/20 01:00:00 AM,57.614,,,,
156,05/13/20 01:30:00 AM,57.614,,,,
157,05/13/20 02:00:00 AM,57.614,,,,
158,05/13/20 02:30:00 AM,57.614,,,,
159,05/13/20 03:00:00 AM,57.441,,,,
160,05/13/20 03:30:00 AM,57.268,,,,
161,05/13/20 04:00:00 AM,57.268,,,,
162,05/13/20 04:30:00 AM,57.096,,,,
163,05/13/20 05:00:00 AM,56.923,,,,
164,05/13/20 05:30:00 AM,56.750,,,,
165,05/13/20 06:00:00 AM,56.750,,,,
166,05/13/20 06:30:00 AM,56.577,,,,
167,05/13/20 07:00:00 AM,56.577,,,,
168,05/13/20 07:30:00 AM,56.750,,,,
169,05/13/20 08:00:00 AM,57.096,,,,
170,05/13/20 08:30:00 AM,57.614,,,,
171,05/13/20 09:00:00 AM,58.303,,,,
172,05/13/20 09:30:00 AM,57.268,,,,
173,05/13/20 10:00:00 AM,57.268,,,,
174,05/13/20 10:30:00 AM,57.614,,,,
175,05/13/20 11:00:00 AM,57.614,,,,
176,05/13/20 11:30:00 AM,57.785,,,,
177,05/13/20 12:00:00 PM,57.958,,,,
178,05/13/20 12:30:00 PM,57.958,,,,
179,05/13/20 01:00:00 PM,57.958,,,,
180,05/13/20 01:30:00 PM,57.958,,,,
181,05/13/20 02:00:00 PM,57.958,,,,
182,05/13/20 02:30:00 PM,57.785,,,,
183,05/13/20 03:00:00 PM,57.785,,,,
184,05/13/20 03:30:00 PM,57.958,,,,
185,05/13/20 04:00:00 PM,57.785,,,,
186,05/13/20 04:30:00 PM,57.958,,,,
187,05/13/20 05:00:00 PM,57.785,,,,
188,05/13/20 05:30:00 PM,57.958,,,,
189,05/13/20 06:00:00 PM,57.958,,,,
190,05/13/20 06:30:00 PM,57.958,,,,
191,05/13/20 07:00:00 PM,57.958,,,,
192,05/13/20 07:30:00 PM,57.958,,,,
193,05/13/20 08:00:00 PM,57.958,,,,
194,05/13/20 08:30:00 PM,57.785,,,,
195,05/13/20 09:00:00 PM,57.785,,,,
196,05/13/20 09:30:00 PM,57.614,,,,
197,05/13/20 10:00:00 PM,57.614,,,,
198,05/13/20 10:30:00 PM,57.614,,,,
199,05/13/20 11:00:00 PM,57.614,,,,
200,05/13/20 11:30:00 PM,57.614,,,,
201,05/14/20 12:00:00 AM,57.441,,,,
202,05/14/20 12:30:00 AM,57.441,,,,
203,05/14/20 01:00:00 AM,57.441,,,,
204,05/14/20 01:30:00 AM,57.441,,,,
205,05/14/20 02:00:00 AM,57.441,,,,
206,05/14/20 02:30:00 AM,57.441,,,,
207,05/14/20 03:00:00 AM,57.441,,,,
208,05/14/20 03:30:00 AM,57.268,,,,
209,05/14/20 04:00:00 AM,57.268,,,,
210,05/14/20 04:30:00 AM,57.268,,,,
211,05/14/20 05:00:00 AM,57.268,,,,
212,05/14/20 05:30:00 AM,57.268,,,,
213,05/14/20 06:00:00 AM,57.268,,,,
214,05/14/20 06:30:00 AM,57.268,,,,
215,05/14/20 07:00:00 AM,57.268,,,,
216,05/14/20 07:30:00 AM,57.268,,,,
217,05/14/20 08:00:00 AM,57.268,,,,
218,05/14/20 08:30:00 AM,57.441,,,,
219,05/14/20 09:00:00 AM,57.614,,,,
220,05/14/20 09:30:00 AM,57.441,,,,
221,05/14/20 10:00:00 AM,57.785,,,,
222,05/14/20 10:30:00 AM,57.614,,,,
223,05/14/20 11:00:00 AM,57.785,,,,
224,05/14/20 11:30:00 AM,57.958,,,,
225,05/14/20 12:00:00 PM,57.958,,,,
226,05/14/20 12:30:00 PM,57.958,,,,
227,05/14/20 01:00:00 PM,58.131,,,,
228,05/14/20 01:30:00 PM,58.476,,,,
229,05/14/20 02:00:00 PM,58.476,,,,
230,05/14/20 02:30:00 PM,59.508,,,,
231,05/14/20 03:00:00 PM,58.647,,,,
232,05/14/20 03:30:00 PM,58.647,,,,
233,05/14/20 04:00:00 PM,58.303,,,,
234,05/14/20 04:30:00 PM,58.476,,,,
235,05/14/20 05:00:00 PM,58.476,,,,
236,05/14/20 05:30:00 PM,58.647,,,,
237,05/14/20 06:00:00 PM,58.476,,,,
238,05/14/20 06:30:00 PM,58.647,,,,
239,05/14/20 07:00:00 PM,58.476,,,,
240,05/14/20 07:30:00 PM,58.476,,,,
241,05/14/20 08:00:00 PM,58.476,,,,
242,05/14/20 08:30:00 PM,58.647,,,,
243,05/14/20 09:00:00 PM,58.476,,,,
244,05/14/20 09:30:00 PM,58.476,,,,
245,05/14/20 10:00:00 PM,58.476,,,,
246,05/14/20 10:30:00 PM,58.476,,,,
247,05/14/20 11:00:00 PM,58.476,,,,
248,05/14/20 11:30:00 PM,58.476,,,,
249,05/15/20 12:00:00 AM,58.476,,,,
250,05/15/20 12:30:00 AM,58.476,,,,
251,05/15/20 01:00:00 AM,58.476,,,,
252,05/15/20 01:30:00 AM,58.476,,,,
253,05/15/20 02:00:00 AM,58.476,,,,
254,05/15/20 02:30:00 AM,58.476,,,,
255,05/15/20 03:00:00 AM,58.647,,,,
256,05/15/20 03:30:00 AM,58.476,,,,
257,05/15/20 04:00:00 AM,58.476,,,,
258,05/15/20 04:30:00 AM,58.476,,,,
259,05/15/20 05:00:00 AM,58.476,,,,
260,05/15/20 05:30:00 AM,58.476,,,,
261,05/15/20 06:00:00 AM,58.476,,,,
262,05/15/20 06:30:00 AM,58.476,,,,
263,05/15/20 07:00:00 AM,58.647,,,,
264,05/15/20 07:30:00 AM,58.820,,,,
265,05/15/20 08:00:00 AM,59.337,,,,
266,05/15/20 08:30:00 AM,59.680,,,,
267,05/15/20 09:00:00 AM,59.680,,,,
268,05/15/20 09:30:00 AM,60.712,,,,
269,05/15/20 10:00:00 AM,60.195,,,,
270,05/15/20 10:30:00 AM,60.024,,,,
271,05/15/20 11:00:00 AM,60.195,,,,
272,05/15/20 11:30:00 AM,60.539,,,,
273,05/15/20 12:00:00 PM,60.883,,,,
274,05/15/20 12:30:00 PM,61.054,,,,
275,05/15/20 01:00:00 PM,61.741,,,,
276,05/15/20 01:30:00 PM,61.912,,,,
277,05/15/20 02:00:00 PM,62.254,,,,
278,05/15/20 02:30:00 PM,62.940,,,,
279,05/15/20 03:00:00 PM,63.797,,,,
280,05/15/20 03:30:00 PM,63.455,,,,
281,05/15/20 04:00:00 PM,64.139,,,,
282,05/15/20 04:30:00 PM,64.310,,,,
283,05/15/20 05:00:00 PM,63.626,,,,
284,05/15/20 05:30:00 PM,64.139,,,,
285,05/15/20 06:00:00 PM,63.968,,,,
286,05/15/20 06:30:00 PM,63.626,,,,
287,05/15/20 07:00:00 PM,63.282,,,,
288,05/15/20 07:30:00 PM,62.940,,,,
289,05/15/20 08:00:00 PM,62.769,,,,
290,05/15/20 08:30:00 PM,62.769,,,,
291,05/15/20 09:00:00 PM,62.598,,,,
292,05/15/20 09:30:00 PM,62.598,,,,
293,05/15/20 10:00:00 PM,62.598,,,,
294,05/15/20 10:30:00 PM,62.598,,,,
295,05/15/20 11:00:00 PM,62.598,,,,
296,05/15/20 11:30:00 PM,62.598,,,,
297,05/16/20 12:00:00 AM,62.598,,,,
298,05/16/20 12:30:00 AM,62.598,,,,
299,05/16/20 01:00:00 AM,62.598,,,,
300,05/16/20 01:30:00 AM,62.769,,,,
301,05/16/20 02:00:00 AM,62.598,,,,
302,05/16/20 02:30:00 AM,62.598,,,,
303,05/16/20 03:00:00 AM,62.598,,,,
304,05/16/20 03:30:00 AM,62.598,,,,
305,05/16/20 04:00:00 AM,62.598,,,,
306,05/16/20 04:30:00 AM,62.598,,,,
307,05/16/20 05:00:00 AM,62.598,,,,
308,05/16/20 05:30:00 AM,62.598,,,,
309,05/16/20 06:00:00 AM,62.425,,,,
310,05/16/20 06:30:00 AM,62.425,,,,
311,05/16/20 07:00:00 AM,62.425,,,,
312,05/16/20 07:30:00 AM,62.425,,,,
313,05/16/20 08:00:00 AM,63.282,,,,
314,05/16/20 08:30:00 AM,63.626,,,,
315,05/16/20 09:00:00 AM,63.797,,,,
316,05/16/20 09:30:00 AM,63.797,,,,
317,05/16/20 10:00:00 AM,64.310,,,,
318,05/16/20 10:30:00 AM,63.968,,,,
319,05/16/20 11:00:00 AM,64.310,,,,
320,05/16/20 11:30:00 AM,64.139,,,,
321,05/16/20 12:00:00 PM,64.310,,,,
322,05/16/20 12:30:00 PM,64.481,,,,
323,05/16/20 01:00:00 PM,64.652,,,,
324,05/16/20 01:30:00 PM,64.996,,,,
325,05/16/20 02:00:00 PM,65.338,,,,
326,05/16/20 02:30:00 PM,64.825,,,,
327,05/16/20 03:00:00 PM,64.825,,,,
328,05/16/20 03:30:00 PM,65.167,,,,
329,05/16/20 04:00:00 PM,64.996,,,,
330,05/16/20 04:30:00 PM,64.825,,,,
331,05/16/20 05:00:00 PM,64.825,,,,
332,05/16/20 05:30:00 PM,64.825,,,,
333,05/16/20 06:00:00 PM,64.996,,,,
334,05/16/20 06:30:00 PM,64.996,,,,
335,05/16/20 07:00:00 PM,64.996,,,,
336,05/16/20 07:30:00 PM,64.825,,,,
337,05/16/20 08:00:00 PM,64.825,,,,
338,05/16/20 08:30:00 PM,64.825,,,,
339,05/16/20 09:00:00 PM,64.825,,,,
340,05/16/20 09:30:00 PM,64.825,,,,
341,05/16/20 10:00:00 PM,64.825,,,,
342,05/16/20 10:30:00 PM,64.825,,,,
343,05/16/20 11:00:00 PM,64.825,,,,
344,05/16/20 11:30:00 PM,64.652,,,,
345,05/17/20 12:00:00 AM,64.652,,,,
346,05/17/20 12:30:00 AM,64.825,,,,
347,05/17/20 01:00:00 AM,64.825,,,,
348,05/17/20 01:30:00 AM,64.652,,,,
349,05/17/20 02:00:00 AM,64.652,,,,
350,05/17/20 02:30:00 AM,64.825,,,,
351,05/17/20 03:00:00 AM,64.825,,,,
352,05/17/20 03:30:00 AM,64.825,,,,
353,05/17/20 04:00:00 AM,64.652,,,,
354,05/17/20 04:30:00 AM,64.652,,,,
355,05/17/20 05:00:00 AM,64.825,,,,
356,05/17/20 05:30:00 AM,64.825,,,,
357,05/17/20 06:00:00 AM,64.825,,,,
358,05/17/20 06:30:00 AM,64.825,,,,
359,05/17/20 07:00:00 AM,64.825,,,,
360,05/17/20 07:30:00 AM,64.825,,,,
361,05/17/20 08:00:00 AM,64.996,,,,
362,05/17/20 08:30:00 AM,64.996,,,,
363,05/17/20 09:00:00 AM,64.996,,,,
364,05/17/20 09:30:00 AM,64.996,,,,
365,05/17/20 10:00:00 AM,64.996,,,,
366,05/17/20 10:30:00 AM,65.167,,,,
367,05/17/20 11:00:00 AM,65.338,,,,
368,05/17/20 11:30:00 AM,65.509,,,,
369,05/17/20 12:00:00 PM,65.167,,,,
370,05/17/20 12:30:00 PM,65.338,,,,
371,05/17/20 01:00:00 PM,65.509,,,,
372,05/17/20 01:30:00 PM,65.509,,,,
373,05/17/20 02:00:00 PM,65.851,,,,
374,05/17/20 02:30:00 PM,66.193,,,,
375,05/17/20 03:00:00 PM,66.022,,,,
376,05/17/20 03:30:00 PM,66.022,,,,
377,05/17/20 04:00:00 PM,66.022,,,,
378,05/17/20 04:30:00 PM,66.022,,,,
379,05/17/20 05:00:00 PM,66.879,,,,
380,05/17/20 05:30:00 PM,66.193,,,,
381,05/17/20 06:00:00 PM,65.851,,,,
382,05/17/20 06:30:00 PM,65.680,,,,
383,05/17/20 07:00:00 PM,65.509,,,,
384,05/17/20 07:30:00 PM,65.338,,,,
385,05/17/20 08:00:00 PM,65.167,,,,
386,05/17/20 08:30:00 PM,64.996,,,,
387,05/17/20 09:00:00 PM,64.825,,,,
388,05/17/20 09:30:00 PM,64.825,,,,
389,05/17/20 10:00:00 PM,64.652,,,,
390,05/17/20 10:30:00 PM,64.481,,,,
391,05/17/20 11:00:00 PM,64.310,,,,
392,05/17/20 11:30:00 PM,64.139,,,,
393,05/18/20 12:00:00 AM,64.139,,,,
394,05/18/20 12:30:00 AM,63.968,,,,
395,05/18/20 01:00:00 AM,63.797,,,,
396,05/18/20 01:30:00 AM,63.626,,,,
397,05/18/20 02:00:00 AM,63.455,,,,
398,05/18/20 02:30:00 AM,63.455,,,,
399,05/18/20 03:00:00 AM,63.282,,,,
400,05/18/20 03:30:00 AM,63.111,,,,
401,05/18/20 04:00:00 AM,62.940,,,,
402,05/18/20 04:30:00 AM,62.940,,,,
403,05/18/20 05:00:00 AM,62.769,,,,
404,05/18/20 05:30:00 AM,62.598,,,,
405,05/18/20 06:00:00 AM,62.425,,,,
406,05/18/20 06:30:00 AM,62.425,,,,
407,05/18/20 07:00:00 AM,62.254,,,,
408,05/18/20 07:30:00 AM,62.254,,,,
409,05/18/20 08:00:00 AM,62.254,,,,
410,05/18/20 08:30:00 AM,62.425,,,,
411,05/18/20 09:00:00 AM,62.425,,,,
412,05/18/20 09:30:00 AM,62.598,,,,
413,05/18/20 10:00:00 AM,62.598,,,,
414,05/18/20 10:30:00 AM,62.598,,,,
415,05/18/20 11:00:00 AM,62.940,,,,
416,05/18/20 11:30:00 AM,62.940,,,,
417,05/18/20 12:00:00 PM,62.769,,,,
418,05/18/20 12:30:00 PM,62.769,,,,
419,05/18/20 01:00:00 PM,62.769,,,,
420,05/18/20 01:30:00 PM,63.455,,,,
421,05/18/20 02:00:00 PM,63.111,,,,
422,05/18/20 02:30:00 PM,63.111,,,,
423,05/18/20 03:00:00 PM,63.111,,,,
424,05/18/20 03:30:00 PM,63.111,,,,
425,05/18/20 04:00:00 PM,63.111,,,,
426,05/18/20 04:30:00 PM,63.111,,,,
427,05/18/20 05:00:00 PM,63.111,,,,
428,05/18/20 05:30:00 PM,63.111,,,,
429,05/18/20 06:00:00 PM,62.940,,,,
430,05/18/20 06:30:00 PM,62.769,,,,
431,05/18/20 07:00:00 PM,62.769,,,,
432,05/18/20 07:30:00 PM,62.598,,,,
433,05/18/20 08:00:00 PM,62.598,,,,
434,05/18/20 08:30:00 PM,62.598,,,,
435,05/18/20 09:00:00 PM,62.425,,,,
436,05/18/20 09:30:00 PM,62.425,,,,
437,05/18/20 10:00:00 PM,62.254,,,,
438,05/18/20 10:30:00 PM,62.254,,,,
439,05/18/20 11:00:00 PM,62.254,,,,
440,05/18/20 11:30:00 PM,62.254,,,,
441,05/19/20 12:00:00 AM,62.083,,,,
442,05/19/20 12:30:00 AM,62.083,,,,
443,05/19/20 01:00:00 AM,61.912,,,,
444,05/19/20 01:30:00 AM,61.912,,,,
445,05/19/20 02:00:00 AM,61.912,,,,
446,05/19/20 02:30:00 AM,61.741,,,,
447,05/19/20 03:00:00 AM,61.741,,,,
448,05/19/20 03:30:00 AM,61.741,,,,
449,05/19/20 04:00:00 AM,61.569,,,,
450,05/19/20 04:30:00 AM,61.569,,,,
451,05/19/20 05:00:00 AM,61.398,,,,
452,05/19/20 05:30:00 AM,61.398,,,,
453,05/19/20 06:00:00 AM,61.398,,,,
454,05/19/20 06:30:00 AM,61.398,,,,
455,05/19/20 07:00:00 AM,61.398,,,,
456,05/19/20 07:30:00 AM,61.398,,,,
457,05/19/20 08:00:00 AM,61.227,,,,
458,05/19/20 08:30:00 AM,61.398,,,,
459,05/19/20 09:00:00 AM,61.398,,,,
460,05/19/20 09:30:00 AM,61.227,,,,
461,05/19/20 10:00:00 AM,61.398,,,,
462,05/19/20 10:30:00 AM,61.569,,,,
463,05/19/20 11:00:00 AM,61.569,,,,
464,05/19/20 11:30:00 AM,61.912,,,,
465,05/19/20 12:00:00 PM,62.425,,,,
466,05/19/20 12:30:00 PM,62.083,,,,
467,05/19/20 01:00:00 PM,62.254,,,,
468,05/19/20 01:30:00 PM,62.254,,,,
469,05/19/20 02:00:00 PM,62.254,,,,
470,05/19/20 02:30:00 PM,62.425,,,,
471,05/19/20 03:00:00 PM,62.425,,,,
472,05/19/20 03:30:00 PM,62.598,,,,
473,05/19/20 04:00:00 PM,62.425,,,,
474,05/19/20 04:30:00 PM,62.425,,,,
475,05/19/20 05:00:00 PM,62.425,,,,
476,05/19/20 05:30:00 PM,62.769,,,,
477,05/19/20 06:00:00 PM,62.425,,,,
478,05/19/20 06:30:00 PM,62.598,,,,
479,05/19/20 07:00:00 PM,62.425,,,,
480,05/19/20 07:30:00 PM,62.425,,,,
481,05/19/20 08:00:00 PM,62.425,,,,
482,05/19/20 08:30:00 PM,62.425,,,,
483,05/19/20 09:00:00 PM,62.425,,,,
484,05/19/20 09:30:00 PM,62.425,,,,
485,05/19/20 10:00:00 PM,62.425,,,,
486,05/19/20 10:30:00 PM,62.425,,,,
487,05/19/20 11:00:00 PM,62.425,,,,
488,05/19/20 11:30:00 PM,62.425,,,,
489,05/20/20 12:00:00 AM,62.425,,,,
490,05/20/20 12:30:00 AM,62.425,,,,
491,05/20/20 01:00:00 AM,62.425,,,,
492,05/20/20 01:30:00 AM,62.425,,,,
493,05/20/20 02:00:00 AM,62.425,,,,
494,05/20/20 02:30:00 AM,62.425,,,,
495,05/20/20 03:00:00 AM,62.425,,,,
496,05/20/20 03:30:00 AM,62.425,,,,
497,05/20/20 04:00:00 AM,62.254,,,,
498,05/20/20 04:30:00 AM,62.254,,,,
499,05/20/20 05:00:00 AM,62.254,,,,
500,05/20/20 05:30:00 AM,62.254,,,,
501,05/20/20 06:00:00 AM,62.254,,,,
502,05/20/20 06:30:00 AM,62.254,,,,
503,05/20/20 07:00:00 AM,62.254,,,,
504,05/20/20 07:30:00 AM,62.254,,,,
505,05/20/20 08:00:00 AM,62.254,,,,
506,05/20/20 08:30:00 AM,62.254,,,,
507,05/20/20 09:00:00 AM,62.254,,,,
508,05/20/20 09:30:00 AM,62.254,,,,
509,05/20/20 10:00:00 AM,62.425,,,,
510,05/20/20 10:30:00 AM,62.598,,,,
511,05/20/20 11:00:00 AM,62.769,,,,
512,05/20/20 11:30:00 AM,62.769,,,,
513,05/20/20 12:00:00 PM,62.940,,,,
514,05/20/20 12:30:00 PM,62.940,,,,
515,05/20/20 01:00:00 PM,62.769,,,,
516,05/20/20 01:30:00 PM,62.940,,,,
517,05/20/20 02:00:00 PM,62.769,,,,
518,05/20/20 02:30:00 PM,62.769,,,,
519,05/20/20 03:00:00 PM,63.111,,,,
520,05/20/20 03:30:00 PM,63.111,,,,
521,05/20/20 04:00:00 PM,62.940,,,,
522,05/20/20 04:30:00 PM,62.940,,,,
523,05/20/20 05:00:00 PM,62.940,,,,
524,05/20/20 05:30:00 PM,62.940,,,,
525,05/20/20 06:00:00 PM,62.940,,,,
526,05/20/20 06:30:00 PM,62.940,,,,
527,05/20/20 07:00:00 PM,62.940,,,,
528,05/20/20 07:30:00 PM,62.769,,,,
529,05/20/20 08:00:00 PM,62.769,,,,
530,05/20/20 08:30:00 PM,62.940,,,,
531,05/20/20 09:00:00 PM,62.940,,,,
532,05/20/20 09:30:00 PM,62.769,,,,
533,05/20/20 10:00:00 PM,62.769,,,,
534,05/20/20 10:30:00 PM,62.769,,,,
535,05/20/20 11:00:00 PM,62.769,,,,
536,05/20/20 11:30:00 PM,62.769,,,,
537,05/21/20 12:00:00 AM,62.598,,,,
538,05/21/20 12:30:00 AM,62.598,,,,
539,05/21/20 01:00:00 AM,62.425,,,,
540,05/21/20 01:30:00 AM,62.425,,,,
541,05/21/20 02:00:00 AM,62.425,,,,
542,05/21/20 02:30:00 AM,62.425,,,,
543,05/21/20 03:00:00 AM,62.254,,,,
544,05/21/20 03:30:00 AM,62.254,,,,
545,05/21/20 04:00:00 AM,62.254,,,,
546,05/21/20 04:30:00 AM,62.254,,,,
547,05/21/20 05:00:00 AM,62.083,,,,
548,05/21/20 05:30:00 AM,62.083,,,,
