DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
5/29/2020,9:30:34 AM,Pond A,,89.99999 °,179.99998 °,737.6,249.9,273.6,0.13,275.8,178,68.8,4001.6,-1.8,-1.8,1.19,4.99,0.01,-0.1,160.3,14.43,8.84,-172.8,0.004,0.003,0.004
5/29/2020,9:30:35 AM,Pond A,,89.99999 °,179.99998 °,737.6,249.9,273.6,0.13,275.8,178,68.8,4001.8,-1.8,-1.8,1.19,4.98,0.01,-0.1,160.3,14.44,8.84,-172.8,0.004,0.003,0.005
5/29/2020,9:30:35 AM,Pond A,,89.99999 °,179.99998 °,737.6,249.9,273.6,0.13,275.8,178,68.8,4001.9,-1.8,-1.8,1.18,4.96,0.01,-0.1,160.3,14.44,8.84,-172.8,0.005,0.003,0.011
5/29/2020,9:30:35 AM,Pond A,,89.99999 °,179.99998 °,737.6,249.9,273.6,0.13,275.8,178,68.8,4002.1,-1.8,-1.8,1.18,4.94,0.01,-0.1,160.4,14.44,8.84,-172.8,0.005,0.004,0.014
5/29/2020,9:30:35 AM,Pond A,,89.99999 °,179.99998 °,737.6,249.9,273.6,0.13,275.8,178,68.8,4002.2,-1.8,-1.8,1.19,4.96,0.01,-0.1,160.4,14.44,8.84,-172.8,0.006,0.004,0.018
5/29/2020,9:30:36 AM,Pond A,,89.99999 °,179.99998 °,737.6,249.8,273.6,0.13,275.8,178,68.8,4002.4,-1.8,-1.8,1.18,4.94,0.01,-0.11,160.4,14.44,8.84,-172.8,0.007,0.005,0.027
5/29/2020,9:30:36 AM,Pond A,,89.99999 °,179.99998 °,737.6,249.8,273.5,0.13,275.8,178,68.8,4002.7,-1.8,-1.8,1.17,4.92,0.01,-0.11,160.4,14.44,8.84,-172.7,0.008,0.006,0.031
5/29/2020,9:30:36 AM,Pond A,,89.99999 °,179.99998 °,737.6,249.8,273.5,0.13,275.8,178,68.8,4003,-1.8,-1.8,1.17,4.91,0,-0.11,160.4,14.44,8.84,-172.7,0.009,0.006,0.033
5/29/2020,9:30:36 AM,Pond A,,89.99999 °,179.99998 °,737.6,249.8,273.5,0.13,275.7,178,68.8,4003.2,-1.8,-1.8,1.17,4.9,0.01,-0.11,160.4,14.44,8.84,-172.7,0.011,0.008,0.036
5/29/2020,9:30:37 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.8,273.5,0.13,275.7,178,68.8,4003.5,-1.8,-1.8,1.16,4.88,0,-0.11,160.4,14.44,8.84,-172.7,0.012,0.008,0.041
5/29/2020,9:30:37 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.8,273.5,0.13,275.7,178,68.8,4003.8,-1.8,-1.8,1.17,4.91,0,-0.11,160.4,14.44,8.83,-172.7,0.012,0.009,0.044
5/29/2020,9:30:37 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.7,273.5,0.13,275.7,178,68.8,4004,-1.8,-1.8,1.17,4.91,0,-0.11,160.4,14.44,8.83,-172.7,0.015,0.01,0.053
5/29/2020,9:30:37 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.7,273.5,0.13,275.7,178,68.8,4004.2,-1.8,-1.8,1.17,4.92,0,-0.11,160.4,14.44,8.83,-172.7,0.016,0.011,0.056
5/29/2020,9:30:38 AM,Pond A,,89.99999 °,179.99998 °,737.8,249.7,273.5,0.13,275.7,178,68.8,4004.5,-1.8,-1.8,1.17,4.91,0,-0.11,160.4,14.44,8.83,-172.6,0.017,0.012,0.059
5/29/2020,9:30:38 AM,Pond A,,89.99999 °,179.99998 °,737.8,249.7,273.5,0.13,275.7,178,68.8,4004.6,-1.8,-1.8,1.16,4.87,0,-0.11,160.4,14.45,8.83,-172.6,0.018,0.013,0.06
5/29/2020,9:30:38 AM,Pond A,,89.99999 °,179.99998 °,737.8,249.7,273.5,0.13,275.7,178,68.8,4004.8,-1.8,-1.8,1.16,4.88,-0.01,-0.12,160.4,14.45,8.83,-172.6,0.021,0.015,0.068
5/29/2020,9:30:38 AM,Pond A,,89.99999 °,179.99998 °,737.8,249.7,273.4,0.13,275.7,178,68.8,4005.1,-1.8,-1.8,1.16,4.88,-0.01,-0.11,160.4,14.45,8.83,-172.6,0.022,0.016,0.071
5/29/2020,9:30:39 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.7,273.4,0.13,275.7,178,68.8,4005.4,-1.8,-1.8,1.16,4.87,0,-0.11,160.4,14.45,8.83,-172.6,0.024,0.017,0.076
5/29/2020,9:30:39 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.6,273.4,0.13,275.7,178,68.8,4005.6,-1.8,-1.8,1.15,4.82,0,-0.11,160.4,14.45,8.83,-172.6,0.027,0.019,0.08
5/29/2020,9:30:39 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.6,273.4,0.13,275.7,178,68.8,4005.8,-1.8,-1.8,1.15,4.82,-0.01,-0.11,160.4,14.45,8.83,-172.6,0.028,0.02,0.081
5/29/2020,9:30:39 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.6,273.4,0.13,275.7,178,68.8,4005.9,-1.8,-1.8,1.14,4.8,-0.01,-0.12,160.4,14.45,8.83,-172.5,0.029,0.021,0.082
5/29/2020,9:30:40 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.6,273.4,0.13,275.7,178,68.8,4006.1,-1.8,-1.8,1.14,4.8,-0.01,-0.12,160.4,14.45,8.83,-172.5,0.031,0.022,0.083
5/29/2020,9:30:40 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.6,273.4,0.13,275.6,178,68.8,4006.4,-1.8,-1.8,1.14,4.77,-0.01,-0.11,160.4,14.45,8.83,-172.5,0.033,0.024,0.089
5/29/2020,9:30:40 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.6,273.4,0.13,275.6,178,68.8,4006.6,-1.8,-1.8,1.14,4.78,-0.01,-0.11,160.4,14.45,8.83,-172.5,0.035,0.025,0.094
5/29/2020,9:30:40 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.6,273.4,0.13,275.6,178,68.8,4006.9,-1.8,-1.8,1.14,4.77,-0.01,-0.12,160.4,14.45,8.83,-172.5,0.038,0.027,0.098
5/29/2020,9:30:41 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.6,273.4,0.13,275.6,178,68.8,4007.2,-1.8,-1.8,1.14,4.79,-0.01,-0.12,160.4,14.45,8.83,-172.5,0.039,0.028,0.102
5/29/2020,9:30:41 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.5,273.4,0.13,275.6,178,68.8,4007.5,-1.8,-1.8,1.15,4.81,-0.01,-0.12,160.4,14.45,8.83,-172.5,0.041,0.029,0.105
5/29/2020,9:30:41 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.5,273.3,0.13,275.6,178,68.8,4007.9,-1.8,-1.8,1.14,4.8,-0.01,-0.12,160.4,14.45,8.83,-172.5,0.042,0.03,0.108
5/29/2020,9:30:41 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.5,273.3,0.13,275.6,178,68.8,4008.2,-1.8,-1.8,1.14,4.79,-0.01,-0.12,160.4,14.45,8.83,-172.4,0.042,0.03,0.108
5/29/2020,9:30:42 AM,Pond A,,89.99999 °,179.99998 °,737.8,249.5,273.3,0.13,275.6,178,68.8,4008.3,-1.8,-1.8,1.14,4.79,-0.01,-0.12,160.4,14.45,8.83,-172.4,0.047,0.033,0.114
5/29/2020,9:30:42 AM,Pond A,,89.99999 °,179.99998 °,737.8,249.5,273.3,0.13,275.6,178,68.8,4008.7,-1.8,-1.8,1.15,4.82,0,-0.11,160.4,14.45,8.83,-172.4,0.048,0.034,0.113
5/29/2020,9:30:42 AM,Pond A,,89.99999 °,179.99998 °,737.8,249.4,273.3,0.13,275.5,178,68.8,4009.1,-1.8,-1.8,1.15,4.84,0,-0.11,160.4,14.45,8.83,-172.4,0.051,0.036,0.116
5/29/2020,9:30:42 AM,Pond A,,89.99999 °,179.99998 °,737.8,249.4,273.3,0.13,275.5,178,68.8,4009.5,-1.8,-1.8,1.15,4.84,0,-0.11,160.3,14.45,8.83,-172.4,0.053,0.037,0.119
5/29/2020,9:30:43 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.4,273.3,0.13,275.5,178,68.8,4009.9,-1.8,-1.8,1.15,4.84,-0.01,-0.12,160.3,14.44,8.83,-172.4,0.054,0.038,0.123
5/29/2020,9:30:43 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.3,273.2,0.13,275.5,178,68.8,4010.4,-1.8,-1.8,1.16,4.86,-0.01,-0.12,160.3,14.44,8.83,-172.4,0.057,0.04,0.131
5/29/2020,9:30:43 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.3,273.2,0.13,275.5,178,68.8,4011.1,-1.8,-1.8,1.17,4.9,-0.01,-0.12,160.3,14.44,8.83,-172.4,0.059,0.042,0.135
5/29/2020,9:30:43 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.3,273.2,0.13,275.4,178,68.8,4011.7,-1.8,-1.8,1.17,4.9,-0.01,-0.12,160.3,14.44,8.83,-172.4,0.061,0.043,0.138
5/29/2020,9:30:44 AM,Pond A,,89.99999 °,179.99998 °,737.6,249.3,273.2,0.13,275.4,178,68.7,4012,-1.8,-1.8,1.17,4.91,0,-0.11,160.2,14.44,8.83,-172.3,0.062,0.044,0.14
5/29/2020,9:30:44 AM,Pond A,,89.99999 °,179.99998 °,737.6,249.2,273.2,0.13,275.4,178,68.7,4012.5,-1.8,-1.8,1.17,4.9,0,-0.11,160.2,14.44,8.83,-172.3,0.065,0.046,0.147
5/29/2020,9:30:44 AM,Pond A,,89.99999 °,179.99998 °,737.6,249.2,273.1,0.13,275.4,178,68.7,4013.2,-1.8,-1.8,1.17,4.89,0,-0.11,160.2,14.44,8.83,-172.3,0.067,0.047,0.15
5/29/2020,9:30:44 AM,Pond A,,89.99999 °,179.99998 °,737.6,249.1,273.1,0.13,275.3,178,68.7,4013.6,-1.8,-1.8,1.17,4.89,0,-0.11,160.2,14.43,8.83,-172.3,0.069,0.048,0.153
5/29/2020,9:30:45 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.1,273.1,0.13,275.3,177,68.7,4014.3,-1.8,-1.8,1.17,4.89,-0.01,-0.12,160.1,14.43,8.83,-172.3,0.072,0.051,0.156
5/29/2020,9:30:45 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.1,273,0.13,275.3,177,68.7,4014.9,-1.8,-1.8,1.17,4.9,-0.01,-0.12,160.1,14.43,8.83,-172.3,0.074,0.052,0.159
5/29/2020,9:30:45 AM,Pond A,,89.99999 °,179.99998 °,737.7,249,273,0.13,275.3,177,68.7,4015.6,-1.8,-1.8,1.19,4.98,-0.01,-0.12,160.1,14.43,8.83,-172.3,0.075,0.053,0.158
5/29/2020,9:30:45 AM,Pond A,,89.99999 °,179.99998 °,737.7,249,273,0.13,275.2,177,68.7,4016.1,-1.8,-1.8,1.62,6.67,-0.01,-0.12,160,14.42,8.83,-172.3,0.078,0.055,0.157
5/29/2020,9:30:46 AM,Pond A,,89.99999 °,179.99998 °,737.6,249,273,0.13,275.2,177,68.7,4016.4,-1.8,-1.8,1.28,5.33,0,-0.11,160,14.42,8.83,-172.3,0.08,0.056,0.16
5/29/2020,9:30:46 AM,Pond A,,89.99999 °,179.99998 °,737.6,248.9,272.9,0.13,275.2,177,68.7,4017.2,-1.8,-1.8,1.03,4.34,0,-0.11,160,14.42,8.83,-172.3,0.081,0.057,0.161
5/29/2020,9:30:46 AM,Pond A,,89.99999 °,179.99998 °,737.6,248.9,272.9,0.13,275.1,177,68.7,4017.8,-1.8,-1.8,2.22,9.06,0,-0.11,159.9,14.42,8.83,-172.2,0.083,0.058,0.165
5/29/2020,9:30:46 AM,Pond A,,89.99999 °,179.99998 °,737.6,248.8,272.8,0.13,275.1,177,68.7,4018.8,-1.8,-1.8,1.14,4.77,0,-0.11,159.9,14.41,8.83,-172.2,0.086,0.061,0.179
5/29/2020,9:30:47 AM,Pond A,,89.99999 °,179.99998 °,737.7,248.8,272.8,0.13,275,177,68.7,4019.9,-1.8,-1.8,0.95,4.02,0,-0.11,159.8,14.41,8.83,-172.2,0.088,0.062,0.184
5/29/2020,9:30:47 AM,Pond A,,89.99999 °,179.99998 °,737.7,248.7,272.7,0.13,275,177,68.7,4021.2,-1.8,-1.8,1.14,4.78,0.01,-0.11,159.8,14.4,8.83,-172.2,0.091,0.064,0.194
5/29/2020,9:30:47 AM,Pond A,,89.99999 °,179.99998 °,737.7,248.6,272.6,0.13,274.9,177,68.7,4022.4,-1.8,-1.8,0.96,4.08,0.01,-0.11,159.7,14.4,8.83,-172.2,0.093,0.066,0.202
5/29/2020,9:30:47 AM,Pond A,,89.99999 °,179.99998 °,737.7,248.5,272.6,0.13,274.8,177,68.7,4023.8,-1.8,-1.8,1.13,4.75,0.01,-0.1,159.7,14.4,8.83,-172.2,0.095,0.067,0.211
5/29/2020,9:30:48 AM,Pond A,,89.99999 °,179.99998 °,737.7,248.5,272.5,0.13,274.8,177,68.7,4024.5,-1.8,-1.8,0.98,4.16,0.01,-0.11,159.6,14.39,8.83,-172.2,0.097,0.068,0.221
5/29/2020,9:30:48 AM,Pond A,,89.99999 °,179.99998 °,737.7,248.4,272.4,0.13,274.7,177,68.7,4025.9,-1.8,-1.8,1.03,4.36,0.01,-0.11,159.5,14.38,8.83,-172.2,0.101,0.071,0.243
5/29/2020,9:30:48 AM,Pond A,,89.99999 °,179.99998 °,737.7,248.3,272.3,0.13,274.6,177,68.7,4027.5,-1.8,-1.8,1.06,4.47,0,-0.11,159.5,14.38,8.83,-172.2,0.104,0.073,0.256
5/29/2020,9:30:48 AM,Pond A,,89.99999 °,179.99998 °,737.7,248.2,272.2,0.13,274.5,177,68.7,4029.3,-1.8,-1.8,1.15,4.81,0,-0.11,159.4,14.37,8.83,-172.2,0.106,0.075,0.264
5/29/2020,9:30:49 AM,Pond A,,89.99999 °,179.99998 °,737.7,248.1,272.1,0.13,274.4,177,68.7,4031.1,-1.8,-1.8,1.15,4.81,0,-0.11,159.3,14.37,8.83,-172.2,0.112,0.079,0.278
5/29/2020,9:30:49 AM,Pond A,,89.99999 °,179.99998 °,737.7,248,272,0.13,274.3,177,68.7,4032.9,-1.8,-1.8,1.15,4.81,0,-0.11,159.3,14.36,8.83,-172.2,0.114,0.08,0.283
5/29/2020,9:30:49 AM,Pond A,,89.99999 °,179.99998 °,737.7,247.9,271.9,0.13,274.2,177,68.7,4034.7,-1.8,-1.8,1.15,4.81,0,-0.11,159.2,14.36,8.83,-172.2,0.117,0.082,0.285
5/29/2020,9:30:49 AM,Pond A,,89.99999 °,179.99998 °,737.7,247.7,271.8,0.13,274.1,177,68.6,4036.3,-1.8,-1.8,1.15,4.81,0,-0.11,159.1,14.35,8.83,-172.2,0.119,0.084,0.283
5/29/2020,9:30:50 AM,Pond A,,89.99999 °,179.99998 °,737.6,247.6,271.7,0.13,274,177,68.6,4038.1,-1.8,-1.8,1.15,4.81,0,-0.11,159,14.34,8.83,-172.2,0.124,0.087,0.292
5/29/2020,9:30:50 AM,Pond A,,89.99999 °,179.99998 °,737.6,247.6,271.7,0.13,273.9,177,68.6,4038.9,-1.8,-1.8,1.15,4.81,0,-0.11,158.9,14.34,8.83,-172.2,0.126,0.089,0.293
5/29/2020,9:30:50 AM,Pond A,,89.99999 °,179.99998 °,737.6,247.5,271.6,0.13,273.8,177,68.6,4040.6,-1.8,-1.8,1.14,4.79,0,-0.11,158.8,14.33,8.83,-172.2,0.129,0.091,0.298
5/29/2020,9:30:50 AM,Pond A,,89.99999 °,179.99998 °,737.6,247.5,271.6,0.13,273.8,177,68.6,4041.2,-1.8,-1.8,1.14,4.79,0,-0.11,158.7,14.32,8.83,-172.2,0.134,0.094,0.318
5/29/2020,9:30:51 AM,Pond A,,89.99999 °,179.99998 °,737.7,247.4,271.6,0.13,273.8,177,68.6,4041.5,-1.8,-1.8,1.14,4.8,0,-0.11,158.6,14.31,8.83,-172.2,0.137,0.096,0.328
5/29/2020,9:30:51 AM,Pond A,,89.99999 °,179.99998 °,737.7,247.4,271.6,0.13,273.8,177,68.6,4041.4,-1.8,-1.8,1.15,4.81,0,-0.11,158.6,14.31,8.83,-172.1,0.139,0.098,0.34
5/29/2020,9:30:51 AM,Pond A,,89.99999 °,179.99998 °,737.7,247.4,271.6,0.13,273.9,177,68.6,4041.2,-1.8,-1.8,1.16,4.85,0,-0.11,158.5,14.3,8.83,-172.1,0.145,0.102,0.36
5/29/2020,9:30:51 AM,Pond A,,89.99999 °,179.99998 °,737.7,247.5,271.6,0.13,273.9,177,68.6,4041.1,-1.8,-1.8,1.16,4.87,0,-0.11,158.4,14.29,8.82,-172.1,0.148,0.104,0.366
5/29/2020,9:30:52 AM,Pond A,,89.99999 °,179.99998 °,737.8,247.5,271.7,0.13,274,177,68.6,4040.6,-1.8,-1.8,1.18,4.95,0,-0.11,158.3,14.28,8.82,-172,0.151,0.107,0.373
5/29/2020,9:30:52 AM,Pond A,,89.99999 °,179.99998 °,737.8,247.5,271.7,0.13,274,177,68.6,4040.4,-1.8,-1.8,1.2,5.03,0,-0.11,158.2,14.28,8.82,-172,0.157,0.111,0.378
5/29/2020,9:30:52 AM,Pond A,,89.99999 °,179.99998 °,737.8,247.5,271.8,0.13,274,177,68.6,4040.2,-1.8,-1.8,1.24,5.18,0,-0.11,158.1,14.27,8.82,-171.9,0.16,0.113,0.38
5/29/2020,9:30:52 AM,Pond A,,89.99999 °,179.99998 °,737.8,247.5,271.8,0.13,274.1,177,68.6,4040.1,-1.8,-1.8,1.26,5.26,0,-0.11,158,14.26,8.82,-171.8,0.163,0.115,0.382
5/29/2020,9:30:53 AM,Pond A,,89.99999 °,179.99998 °,737.7,247.5,271.9,0.13,274.1,177,68.6,4039.6,-1.8,-1.8,1.27,5.31,0,-0.11,157.9,14.26,8.65,-162.2,0.169,0.119,0.393
5/29/2020,9:30:53 AM,Pond A,,89.99999 °,179.99998 °,737.7,247.6,272,0.13,274.3,177,68.6,4038.4,-1.8,-1.8,1.29,5.36,0,-0.11,157.9,14.26,8.64,-161.6,0.172,0.121,0.401
5/29/2020,9:30:53 AM,Pond A,,89.99999 °,179.99998 °,737.7,247.8,272.2,0.13,274.5,177,68.5,4035.5,-1.8,-1.8,1.32,5.48,0,-0.11,157.9,14.26,8.63,-160.7,0.175,0.123,0.408
5/29/2020,9:30:53 AM,Pond A,,89.99999 °,179.99998 °,737.7,248,272.5,0.13,274.8,177,68.5,4031.6,-1.8,-1.8,1.33,5.54,0,-0.11,157.8,14.25,8.62,-160.3,0.178,0.125,0.418
5/29/2020,9:30:54 AM,Pond A,,89.99999 °,179.99998 °,737.7,248.4,272.9,0.13,275.2,177,68.5,4026.4,-1.8,-1.8,1.35,5.6,-0.01,-0.11,157.8,14.25,8.62,-160.1,0.184,0.13,0.435
5/29/2020,9:30:54 AM,Pond A,,89.99999 °,179.99998 °,737.7,248.5,273.1,0.13,275.4,178,68.5,4023.7,-1.8,-1.8,1.36,5.64,0,-0.11,157.8,14.25,8.6,-159.3,0.187,0.132,0.441
5/29/2020,9:30:54 AM,Pond A,,89.99999 °,179.99998 °,737.7,248.9,273.5,0.13,275.8,178,68.5,4018.3,-1.8,-1.7,1.38,5.74,0,-0.11,157.8,14.25,8.59,-158.7,0.19,0.134,0.449
5/29/2020,9:30:54 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.2,274,0.13,276.3,178,68.5,4012.5,-1.7,-1.7,1.39,5.79,0,-0.11,157.8,14.26,8.59,-158.3,0.197,0.139,0.463
5/29/2020,9:30:55 AM,Pond A,,89.99999 °,179.99998 °,737.7,249.6,274.4,0.13,276.7,178,68.5,4006.6,-1.7,-1.7,1.41,5.83,0,-0.11,157.8,14.26,8.58,-157.8,0.2,0.141,0.469
5/29/2020,9:30:55 AM,Pond A,,89.99999 °,179.99998 °,737.7,250,274.9,0.13,277.2,179,68.5,4000.6,-1.7,-1.7,1.42,5.89,0.01,-0.11,157.8,14.26,8.57,-157.4,0.203,0.143,0.474
5/29/2020,9:30:55 AM,Pond A,,89.99999 °,179.99998 °,737.7,250.4,275.3,0.13,277.7,179,68.4,3994.2,-1.7,-1.7,1.44,5.98,0.01,-0.1,157.8,14.27,8.56,-156.9,0.21,0.148,0.477
5/29/2020,9:30:55 AM,Pond A,,89.99999 °,179.99998 °,737.7,250.8,275.8,0.13,278.2,179,68.4,3987.7,-1.7,-1.7,1.46,6.04,0.01,-0.1,157.9,14.27,8.56,-156.8,0.213,0.15,0.482
5/29/2020,9:30:56 AM,Pond A,,89.99999 °,179.99998 °,737.7,251.2,276.4,0.13,278.7,180,68.4,3981.1,-1.7,-1.7,1.47,6.09,0.01,-0.1,162.9,14.73,8.56,-156.6,0.216,0.152,0.484
5/29/2020,9:30:56 AM,Pond A,,89.99999 °,179.99998 °,737.7,251.4,276.6,0.13,279,180,68.4,3977.6,-1.7,-1.7,1.48,6.15,0.02,-0.1,163.1,14.75,8.56,-156.6,0.219,0.154,0.49
5/29/2020,9:30:56 AM,Pond A,,89.99999 °,179.99998 °,737.7,251.9,277.2,0.13,279.5,180,68.4,3970.5,-1.7,-1.7,1.51,6.24,0.02,-0.1,163.5,14.79,8.56,-156.6,0.226,0.159,0.501
5/29/2020,9:30:56 AM,Pond A,,89.99999 °,179.99998 °,737.7,252.3,277.7,0.13,280.1,181,68.4,3963.1,-1.7,-1.7,1.52,6.29,0.03,-0.09,164.2,14.85,8.56,-156.5,0.229,0.161,0.511
5/29/2020,9:30:57 AM,Pond A,,89.99999 °,179.99998 °,737.6,252.9,278.4,0.13,280.8,181,68.3,3954.3,-1.7,-1.7,1.53,6.32,0.02,-0.1,164.7,14.91,8.55,-156.4,0.232,0.164,0.519
5/29/2020,9:30:57 AM,Pond A,,89.99999 °,179.99998 °,737.6,253.5,279.2,0.13,281.6,181,68.3,3944.3,-1.7,-1.7,1.54,6.36,0.02,-0.1,165.4,14.97,8.55,-156.1,0.239,0.168,0.537
5/29/2020,9:30:57 AM,Pond A,,89.99999 °,179.99998 °,737.6,254.2,280,0.13,282.4,182,68.3,3933.8,-1.7,-1.7,2.28,9.3,0.03,-0.09,166.1,15.03,8.55,-156,0.242,0.171,0.545
5/29/2020,9:30:57 AM,Pond A,,89.99999 °,179.99998 °,737.6,254.9,280.8,0.13,283.3,183,68.3,3923,-1.7,-1.7,4.67,18.71,0.03,-0.09,166.7,15.09,8.54,-155.9,0.246,0.173,0.549
5/29/2020,9:30:58 AM,Pond A,,89.99999 °,179.99998 °,737.6,255.6,281.7,0.13,284.1,183,68.3,3912.2,-1.7,-1.7,4.1,16.48,0.03,-0.09,167.2,15.14,8.54,-155.8,0.253,0.178,0.561
5/29/2020,9:30:58 AM,Pond A,,89.99999 °,179.99998 °,737.6,256,282.1,0.13,284.6,183,68.3,3906.7,-1.7,-1.7,2.59,10.53,0.03,-0.09,167.3,15.15,8.54,-155.5,0.256,0.18,0.568
5/29/2020,9:30:58 AM,Pond A,,89.99999 °,179.99998 °,737.6,256.7,283,0.13,285.5,184,68.2,3895.4,-1.7,-1.7,2.37,9.66,0.04,-0.09,167.5,15.17,8.54,-155.4,0.259,0.183,0.574
