DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
6/1/2020,9:04:26 AM,Pond A,,89.99999 °,179.99998 °,735.7,254.4,281.6,0.13,284.2,183,67.9,3930.8,-1.7,-1.7,0.94,3.98,-0.17,-0.22,147.9,13.45,8.76,-168.3,0.001,0.001,0.016
6/1/2020,9:04:26 AM,Pond A,,89.99999 °,179.99998 °,735.7,254.4,281.6,0.13,284.1,183,67.9,3931.3,-1.7,-1.7,0.93,3.97,-0.17,-0.22,147.9,13.46,8.76,-168.3,0.002,0.001,0.014
6/1/2020,9:04:27 AM,Pond A,,89.99999 °,179.99998 °,735.6,254.3,281.6,0.13,284.1,183,67.9,3931.7,-1.7,-1.7,0.93,3.97,-0.17,-0.22,147.9,13.46,8.76,-168.3,0.002,0.002,0.019
6/1/2020,9:04:27 AM,Pond A,,89.99999 °,179.99998 °,735.6,254.3,281.5,0.13,284.1,183,67.9,3932.4,-1.7,-1.7,0.93,3.97,-0.17,-0.22,148,13.46,8.76,-168.3,0.003,0.002,0.034
6/1/2020,9:04:27 AM,Pond A,,89.99999 °,179.99998 °,735.6,254.3,281.5,0.13,284,183,67.9,3932.8,-1.7,-1.7,0.93,3.95,-0.17,-0.22,148,13.47,8.76,-168.3,0.006,0.004,0.062
6/1/2020,9:04:27 AM,Pond A,,89.99999 °,179.99998 °,735.6,254.2,281.4,0.13,283.9,183,67.9,3934.1,-1.7,-1.7,0.93,3.95,-0.18,-0.23,148.1,13.47,8.76,-168.3,0.008,0.006,0.073
6/1/2020,9:04:28 AM,Pond A,,89.99999 °,179.99998 °,735.7,254.1,281.3,0.13,283.9,183,67.9,3935.1,-1.7,-1.7,0.93,3.96,-0.18,-0.23,148.2,13.48,8.76,-168.3,0.011,0.008,0.086
6/1/2020,9:04:28 AM,Pond A,,89.99999 °,179.99998 °,735.7,254.1,281.3,0.13,283.8,183,67.9,3936.2,-1.7,-1.7,0.93,3.95,-0.18,-0.23,148.2,13.49,8.76,-168.3,0.016,0.011,0.123
6/1/2020,9:04:28 AM,Pond A,,89.99999 °,179.99998 °,735.7,254,281.2,0.13,283.7,183,67.9,3937.3,-1.7,-1.7,0.92,3.92,-0.18,-0.23,148.3,13.49,8.76,-168.3,0.02,0.014,0.141
6/1/2020,9:04:28 AM,Pond A,,89.99999 °,179.99998 °,735.7,253.9,281.1,0.13,283.6,183,67.9,3938.6,-1.7,-1.7,0.91,3.89,-0.18,-0.23,148.4,13.5,8.76,-168.3,0.024,0.017,0.153
6/1/2020,9:04:29 AM,Pond A,,89.99999 °,179.99998 °,735.7,253.8,281,0.13,283.6,183,67.9,3939.6,-1.7,-1.7,0.92,3.91,-0.18,-0.23,148.5,13.51,8.76,-168.4,0.032,0.023,0.168
6/1/2020,9:04:29 AM,Pond A,,89.99999 °,179.99998 °,735.7,253.8,281,0.13,283.5,183,67.9,3940.7,-1.7,-1.7,0.92,3.91,-0.18,-0.23,148.5,13.51,8.76,-168.4,0.036,0.026,0.179
6/1/2020,9:04:29 AM,Pond A,,89.99999 °,179.99998 °,735.7,253.7,280.9,0.13,283.4,183,67.9,3942,-1.7,-1.7,0.92,3.91,-0.19,-0.23,148.6,13.52,8.76,-168.4,0.04,0.028,0.187
6/1/2020,9:04:29 AM,Pond A,,89.99999 °,179.99998 °,735.7,253.6,280.8,0.13,283.4,183,67.9,3942.6,-1.7,-1.7,0.92,3.9,-0.19,-0.23,148.7,13.53,8.76,-168.4,0.049,0.034,0.199
6/1/2020,9:04:30 AM,Pond A,,89.99999 °,179.99998 °,735.7,253.6,280.7,0.13,283.3,182,67.9,3943.8,-1.7,-1.7,0.9,3.86,-0.19,-0.23,148.8,13.54,8.76,-168.4,0.053,0.037,0.205
6/1/2020,9:04:30 AM,Pond A,,89.99999 °,179.99998 °,735.7,253.5,280.7,0.13,283.2,182,67.9,3945.1,-1.7,-1.7,0.9,3.85,-0.18,-0.23,148.8,13.54,8.76,-168.4,0.057,0.04,0.207
6/1/2020,9:04:30 AM,Pond A,,89.99999 °,179.99998 °,735.7,253.4,280.6,0.13,283.1,182,67.9,3946.3,-1.7,-1.7,0.9,3.85,-0.18,-0.23,148.9,13.55,8.76,-168.4,0.061,0.043,0.213
6/1/2020,9:04:30 AM,Pond A,,89.99999 °,179.99998 °,735.7,253.3,280.5,0.13,283,182,67.9,3947.6,-1.7,-1.7,0.91,3.87,-0.18,-0.23,148.9,13.55,8.76,-168.4,0.068,0.048,0.215
6/1/2020,9:04:31 AM,Pond A,,89.99999 °,179.99998 °,735.7,253.2,280.4,0.13,282.9,182,67.9,3948.8,-1.7,-1.7,0.91,3.88,-0.18,-0.23,149,13.56,8.76,-168.4,0.072,0.051,0.213
6/1/2020,9:04:31 AM,Pond A,,89.99999 °,179.99998 °,735.7,253.2,280.3,0.13,282.9,182,67.9,3950.1,-1.7,-1.7,0.91,3.87,-0.18,-0.23,149.1,13.56,8.76,-168.4,0.075,0.053,0.214
6/1/2020,9:04:31 AM,Pond A,,89.99999 °,179.99998 °,735.7,253.1,280.3,0.13,282.8,182,67.9,3951.3,-1.7,-1.7,0.91,3.88,-0.18,-0.23,149.1,13.57,8.76,-168.4,0.083,0.058,0.233
6/1/2020,9:04:31 AM,Pond A,,89.99999 °,179.99998 °,735.7,253,280.2,0.13,282.7,182,67.9,3951.9,-1.7,-1.7,0.91,3.88,-0.18,-0.23,149.2,13.58,8.76,-168.4,0.086,0.061,0.252
6/1/2020,9:04:32 AM,Pond A,,89.99999 °,179.99998 °,735.7,252.9,280.1,0.13,282.7,182,67.9,3953.4,-1.7,-1.7,0.91,3.89,-0.18,-0.23,149.3,13.58,8.76,-168.4,0.09,0.064,0.275
6/1/2020,9:04:32 AM,Pond A,,89.99999 °,179.99998 °,735.7,252.9,280,0.13,282.6,182,67.9,3954.9,-1.7,-1.7,0.91,3.88,-0.18,-0.23,149.3,13.59,8.76,-168.4,0.1,0.07,0.311
6/1/2020,9:04:32 AM,Pond A,,89.99999 °,179.99998 °,735.7,252.8,280,0.13,282.5,182,67.8,3956.3,-1.7,-1.7,0.91,3.87,-0.19,-0.23,149.3,13.59,8.76,-168.4,0.105,0.074,0.322
6/1/2020,9:04:32 AM,Pond A,,89.99999 °,179.99998 °,735.7,252.7,279.9,0.13,282.4,182,67.8,3957.6,-1.7,-1.7,0.91,3.86,-0.19,-0.23,149.4,13.6,8.76,-168.4,0.11,0.078,0.329
6/1/2020,9:04:33 AM,Pond A,,89.99999 °,179.99998 °,735.7,252.6,279.8,0.13,282.3,182,67.8,3958.8,-1.7,-1.7,0.91,3.86,-0.19,-0.23,149.5,13.6,8.76,-168.4,0.121,0.085,0.346
6/1/2020,9:04:33 AM,Pond A,,89.99999 °,179.99998 °,735.7,252.5,279.7,0.13,282.2,182,67.8,3960.1,-1.7,-1.7,0.91,3.88,-0.19,-0.23,149.5,13.61,8.76,-168.4,0.126,0.088,0.353
6/1/2020,9:04:33 AM,Pond A,,89.99999 °,179.99998 °,735.7,252.4,279.6,0.13,282.2,182,67.8,3961.3,-1.7,-1.7,0.91,3.87,-0.18,-0.23,149.6,13.61,8.76,-168.4,0.131,0.092,0.355
6/1/2020,9:04:33 AM,Pond A,,89.99999 °,179.99998 °,735.7,252.4,279.6,0.13,282.1,182,67.8,3962,-1.7,-1.7,0.91,3.87,-0.19,-0.23,149.6,13.62,8.76,-168.4,0.135,0.095,0.358
6/1/2020,9:04:34 AM,Pond A,,89.99999 °,179.99998 °,735.7,252.3,279.5,0.13,282,182,67.8,3963.2,-1.7,-1.7,0.9,3.84,-0.19,-0.23,149.7,13.62,8.76,-168.4,0.145,0.102,0.372
6/1/2020,9:04:34 AM,Pond A,,89.99999 °,179.99998 °,735.7,252.2,279.4,0.13,281.9,182,67.8,3964.8,-1.7,-1.7,0.9,3.85,-0.19,-0.23,149.7,13.63,8.76,-168.4,0.15,0.105,0.378
6/1/2020,9:04:34 AM,Pond A,,89.99999 °,179.99998 °,735.7,252.1,279.3,0.13,281.8,182,67.8,3966.2,-1.7,-1.7,0.9,3.85,-0.19,-0.23,149.7,13.63,8.76,-168.4,0.154,0.109,0.386
6/1/2020,9:04:34 AM,Pond A,,89.99999 °,179.99998 °,735.7,252,279.2,0.13,281.8,182,67.8,3967.8,-1.7,-1.7,0.9,3.85,-0.19,-0.23,149.8,13.64,8.76,-168.4,0.164,0.116,0.401
6/1/2020,9:04:35 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.9,279.1,0.13,281.7,181,67.8,3969.2,-1.7,-1.7,0.9,3.85,-0.19,-0.23,149.8,13.64,8.76,-168.4,0.169,0.119,0.411
6/1/2020,9:04:35 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.8,279,0.13,281.6,181,67.8,3970.6,-1.7,-1.7,0.89,3.79,-0.19,-0.23,149.9,13.64,8.76,-168.4,0.174,0.122,0.421
6/1/2020,9:04:35 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.8,279,0.13,281.5,181,67.8,3972,-1.7,-1.7,0.88,3.77,-0.19,-0.24,149.9,13.65,8.76,-168.4,0.184,0.13,0.443
6/1/2020,9:04:35 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.7,278.9,0.13,281.4,181,67.8,3972.7,-1.7,-1.7,0.88,3.74,-0.2,-0.24,149.9,13.65,8.77,-168.5,0.189,0.133,0.455
6/1/2020,9:04:36 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.6,278.9,0.13,281.4,181,67.8,3973.8,-1.7,-1.7,0.87,3.73,-0.19,-0.24,150,13.65,8.77,-168.5,0.194,0.137,0.466
6/1/2020,9:04:36 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.6,278.8,0.13,281.3,181,67.8,3974.9,-1.7,-1.7,0.87,3.71,-0.2,-0.24,150,13.66,8.77,-168.5,0.2,0.141,0.477
6/1/2020,9:04:36 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.5,278.7,0.13,281.2,181,67.8,3976,-1.7,-1.7,0.86,3.69,-0.2,-0.24,150,13.66,8.77,-168.5,0.21,0.148,0.504
6/1/2020,9:04:36 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.4,278.7,0.13,281.2,181,67.8,3977.1,-1.7,-1.7,0.86,3.67,-0.19,-0.24,150.1,13.67,8.77,-168.5,0.216,0.152,0.513
6/1/2020,9:04:37 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.4,278.6,0.13,281.1,181,67.8,3978.2,-1.7,-1.7,0.86,3.67,-0.19,-0.24,150.1,13.67,8.77,-168.5,0.222,0.156,0.521
6/1/2020,9:04:37 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.3,278.5,0.13,281.1,181,67.8,3979.3,-1.7,-1.7,0.85,3.63,-0.19,-0.24,150.1,13.67,8.77,-168.5,0.233,0.164,0.538
6/1/2020,9:04:37 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.2,278.5,0.13,281,181,67.8,3980.4,-1.7,-1.7,0.84,3.62,-0.19,-0.24,150.2,13.67,8.77,-168.5,0.238,0.168,0.546
6/1/2020,9:04:37 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.2,278.4,0.13,281,181,67.8,3980.9,-1.7,-1.7,0.84,3.62,-0.19,-0.24,150.2,13.68,8.77,-168.5,0.244,0.172,0.553
6/1/2020,9:04:38 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.1,278.4,0.13,280.9,181,67.8,3982,-1.7,-1.7,0.85,3.62,-0.19,-0.24,150.2,13.68,8.77,-168.5,0.255,0.179,0.568
6/1/2020,9:04:38 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.1,278.3,0.13,280.8,181,67.8,3983.3,-1.7,-1.7,0.84,3.61,-0.19,-0.24,150.2,13.68,8.77,-168.5,0.26,0.183,0.573
6/1/2020,9:04:38 AM,Pond A,,89.99999 °,179.99998 °,735.7,251,278.2,0.13,280.8,181,67.8,3984.4,-1.7,-1.7,0.85,3.62,-0.2,-0.24,150.3,13.69,8.77,-168.5,0.266,0.187,0.579
6/1/2020,9:04:38 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.9,278.2,0.13,280.7,181,67.8,3985.7,-1.7,-1.7,0.84,3.61,-0.2,-0.24,150.3,13.69,8.77,-168.5,0.276,0.195,0.594
6/1/2020,9:04:39 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.8,278.1,0.13,280.6,181,67.7,3986.8,-1.7,-1.7,0.84,3.62,-0.2,-0.24,150.3,13.69,8.77,-168.5,0.282,0.198,0.603
6/1/2020,9:04:39 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.8,278.1,0.13,280.6,181,67.7,3987.7,-1.7,-1.7,0.84,3.6,-0.2,-0.24,150.3,13.69,8.77,-168.5,0.287,0.202,0.61
6/1/2020,9:04:39 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.7,278,0.13,280.5,181,67.7,3988.8,-1.7,-1.7,0.84,3.61,-0.2,-0.24,150.3,13.69,8.77,-168.5,0.293,0.206,0.619
6/1/2020,9:04:39 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.6,278,0.13,280.5,181,67.7,3989.8,-1.7,-1.7,0.85,3.63,-0.2,-0.24,150.3,13.7,8.77,-168.5,0.303,0.214,0.63
6/1/2020,9:04:40 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.6,277.9,0.13,280.5,181,67.7,3990.3,-1.7,-1.7,0.84,3.62,-0.2,-0.24,150.3,13.7,8.77,-168.5,0.309,0.217,0.634
6/1/2020,9:04:40 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.6,277.9,0.13,280.4,181,67.7,3991.1,-1.7,-1.7,0.84,3.6,-0.2,-0.24,150.4,13.7,8.77,-168.5,0.314,0.221,0.638
6/1/2020,9:04:40 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.5,277.9,0.13,280.4,181,67.7,3991.5,-1.7,-1.7,0.84,3.61,-0.2,-0.24,150.4,13.7,8.77,-168.5,0.325,0.229,0.649
6/1/2020,9:04:40 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.5,277.8,0.13,280.4,181,67.7,3992.2,-1.7,-1.7,0.84,3.62,-0.2,-0.24,150.4,13.7,8.77,-168.5,0.33,0.232,0.656
6/1/2020,9:04:41 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.5,277.8,0.13,280.4,181,67.7,3992.7,-1.7,-1.7,0.85,3.65,-0.2,-0.24,150.4,13.7,8.77,-168.5,0.335,0.236,0.662
6/1/2020,9:04:41 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.4,277.8,0.13,280.3,181,67.7,3993.1,-1.7,-1.7,0.86,3.67,-0.2,-0.24,150.4,13.7,8.77,-168.5,0.345,0.243,0.674
6/1/2020,9:04:41 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.4,277.8,0.13,280.3,181,67.7,3993.5,-1.7,-1.7,0.86,3.69,-0.2,-0.24,150.4,13.7,8.77,-168.5,0.35,0.247,0.682
6/1/2020,9:04:41 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.4,277.8,0.13,280.4,181,67.7,3993.6,-1.7,-1.7,0.86,3.7,-0.19,-0.24,150.4,13.71,8.77,-168.5,0.356,0.25,0.689
6/1/2020,9:04:42 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.4,277.8,0.13,280.4,181,67.7,3993.5,-1.7,-1.7,0.87,3.73,-0.19,-0.23,150.4,13.71,8.77,-168.4,0.366,0.258,0.707
6/1/2020,9:04:42 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.4,277.9,0.13,280.4,181,67.7,3993.1,-1.7,-1.7,0.89,3.79,-0.19,-0.23,150.3,13.71,8.76,-168.4,0.371,0.262,0.715
6/1/2020,9:04:42 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.5,278,0.13,280.5,181,67.7,3992,-1.7,-1.7,2.04,8.33,-0.19,-0.23,150.3,13.7,8.55,-156.1,0.377,0.265,0.722
6/1/2020,9:04:42 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.6,278.1,0.13,280.7,181,67.7,3990.4,-1.7,-1.7,1.47,6.08,-0.18,-0.23,150.3,13.7,8.52,-154.3,0.382,0.269,0.729
6/1/2020,9:04:43 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.7,278.3,0.13,280.8,181,67.7,3988.4,-1.7,-1.7,1.93,7.91,-0.18,-0.23,150.3,13.7,8.47,-151.4,0.392,0.276,0.749
6/1/2020,9:04:43 AM,Pond A,,89.99999 °,179.99998 °,735.7,250.9,278.5,0.13,281.1,181,67.7,3984.9,-1.7,-1.7,1.6,6.6,-0.18,-0.23,150.3,13.7,8.43,-149,0.398,0.28,0.758
6/1/2020,9:04:43 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.2,278.9,0.13,281.5,181,67.7,3980.3,-1.7,-1.7,2.28,9.28,-0.18,-0.23,150.2,13.7,8.37,-145.8,0.403,0.284,0.768
6/1/2020,9:04:43 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.6,279.3,0.13,281.9,182,67.6,3974.9,-1.7,-1.7,1.97,8.06,-0.18,-0.23,150.2,13.7,8.36,-145,0.414,0.291,0.785
6/1/2020,9:04:44 AM,Pond A,,89.99999 °,179.99998 °,735.7,251.7,279.5,0.13,282.1,182,67.6,3972.2,-1.7,-1.6,2.12,8.65,-0.18,-0.23,150.2,13.7,8.34,-144.2,0.419,0.295,0.789
6/1/2020,9:04:44 AM,Pond A,,89.99999 °,179.99998 °,735.7,252.1,279.9,0.13,282.5,182,67.6,3966.7,-1.6,-1.6,1.58,6.51,-0.18,-0.23,150.1,13.69,8.33,-143.1,0.424,0.299,0.792
6/1/2020,9:04:44 AM,Pond A,,89.99999 °,179.99998 °,735.7,252.5,280.4,0.13,283,182,67.6,3960.7,-1.6,-1.6,1.78,7.3,-0.18,-0.23,150.1,13.69,8.33,-143.2,0.435,0.306,0.797
6/1/2020,9:04:44 AM,Pond A,,89.99999 °,179.99998 °,735.7,252.9,280.9,0.13,283.5,183,67.6,3954.3,-1.6,-1.6,1.78,7.31,-0.17,-0.22,150,13.69,8.34,-143.8,0.44,0.31,0.799
6/1/2020,9:04:45 AM,Pond A,,89.99999 °,179.99998 °,735.8,253.3,281.4,0.13,284,183,67.6,3947.9,-1.6,-1.6,1.61,6.65,-0.17,-0.22,150,13.68,8.34,-143.9,0.445,0.313,0.799
6/1/2020,9:04:45 AM,Pond A,,89.99999 °,179.99998 °,735.8,253.7,281.9,0.13,284.5,183,67.6,3941,-1.6,-1.6,2.25,9.16,-0.17,-0.22,149.9,13.68,8.34,-144,0.455,0.32,0.804
6/1/2020,9:04:45 AM,Pond A,,89.99999 °,179.99998 °,735.8,254.2,282.4,0.13,285,184,67.6,3934.1,-1.6,-1.6,2.07,8.47,-0.17,-0.22,149.8,13.67,8.34,-143.8,0.46,0.324,0.809
6/1/2020,9:04:45 AM,Pond A,,89.99999 °,179.99998 °,735.8,254.7,283,0.13,285.6,184,67.6,3926.5,-1.6,-1.6,2.07,8.47,-0.17,-0.22,149.7,13.67,8.34,-143.8,0.465,0.327,0.813
6/1/2020,9:04:46 AM,Pond A,,89.99999 °,179.99998 °,735.8,254.9,283.3,0.13,285.9,184,67.6,3922.6,-1.6,-1.6,2.07,8.47,-0.16,-0.22,144.8,13.22,8.34,-143.8,0.47,0.331,0.819
6/1/2020,9:04:46 AM,Pond A,,89.99999 °,179.99998 °,735.8,255.5,284,0.14,286.6,185,67.5,3913.7,-1.6,-1.6,2.07,8.47,-0.16,-0.22,143.9,13.14,8.34,-143.8,0.479,0.338,0.832
6/1/2020,9:04:46 AM,Pond A,,89.99999 °,179.99998 °,735.8,256.2,284.8,0.14,287.4,185,67.5,3902.7,-1.6,-1.6,2.09,8.52,-0.16,-0.22,143,13.05,8.33,-143.6,0.484,0.341,0.838
6/1/2020,9:04:46 AM,Pond A,,89.99999 °,179.99998 °,735.8,293.4,326.2,0.16,329.2,212,67.5,3408.2,-1.6,-1.6,2.1,8.58,-0.16,-0.21,142.6,13.02,8.33,-143.4,0.489,0.344,0.843
6/1/2020,9:04:47 AM,Pond A,,89.99999 °,179.99998 °,735.7,292.4,325.1,0.16,328.1,211,67.5,3420.2,-1.6,-1.6,2.12,8.67,-0.15,-0.21,142.6,13.03,8.33,-143.1,0.499,0.351,0.85
6/1/2020,9:04:47 AM,Pond A,,89.99999 °,179.99998 °,735.7,290.7,323.4,0.15,326.4,210,67.5,3439.5,-1.6,-1.6,2.21,9.02,-0.15,-0.21,142.3,12.99,8.32,-142.7,0.503,0.355,0.852
6/1/2020,9:04:47 AM,Pond A,,89.99999 °,179.99998 °,735.7,290.9,323.6,0.15,326.6,210,67.5,3437.5,-1.6,-1.6,2.26,9.22,-0.15,-0.21,142,12.97,8.3,-141.9,0.508,0.358,0.853
6/1/2020,9:04:47 AM,Pond A,,89.99999 °,179.99998 °,735.7,291.6,324.5,0.16,327.5,211,67.5,3429.2,-1.6,-1.6,2.3,9.37,-0.15,-0.2,141.8,12.95,8.3,-141.4,0.517,0.364,0.858
6/1/2020,9:04:48 AM,Pond A,,89.99999 °,179.99998 °,735.7,292.1,325,0.16,328.1,211,67.4,3423.5,-1.6,-1.6,2.35,9.55,-0.14,-0.2,141,12.88,8.29,-140.9,0.522,0.368,0.862
6/1/2020,9:04:48 AM,Pond A,,89.99999 °,179.99998 °,735.7,294.3,327.5,0.16,330.6,213,67.4,3398.1,-1.6,-1.6,2.44,9.92,-0.14,-0.2,140.1,12.8,8.27,-139.9,0.526,0.371,0.865
6/1/2020,9:04:48 AM,Pond A,,89.99999 °,179.99998 °,735.7,301.7,335.9,0.16,339,218,67.4,3314.6,-1.6,-1.6,2.49,10.1,-0.14,-0.2,139.2,12.72,8.12,-131.3,0.531,0.374,0.87
6/1/2020,9:04:48 AM,Pond A,,89.99999 °,179.99998 °,735.7,320.6,357,0.17,360.4,232,67.4,3119,-1.6,-1.6,2.53,10.28,-0.13,-0.2,138.4,12.65,8.09,-129.6,0.54,0.38,0.89
6/1/2020,9:04:49 AM,Pond A,,89.99999 °,179.99998 °,735.7,336.9,375.2,0.18,378.8,244,67.4,2968.2,-1.6,-1.6,2.57,10.44,-0.13,-0.19,137.4,12.56,8.04,-126.7,0.545,0.383,0.904
6/1/2020,9:04:49 AM,Pond A,,89.99999 °,179.99998 °,735.7,345.1,384.5,0.18,388.2,250,67.3,2897.5,-1.6,-1.6,3,12.15,-0.13,-0.19,137.4,12.56,7.97,-122.7,0.549,0.387,0.92
6/1/2020,9:04:49 AM,Pond A,,89.99999 °,179.99998 °,735.7,346.9,386.7,0.19,390.3,251,67.3,2882.5,-1.6,-1.6,3.98,16.01,-0.12,-0.19,137.3,12.56,7.95,-121.3,0.559,0.394,0.948
6/1/2020,9:04:49 AM,Pond A,,89.99999 °,179.99998 °,735.7,346.9,386.8,0.19,390.5,251,67.3,2882.5,-1.6,-1.6,3.71,14.92,-0.12,-0.19,136.9,12.53,7.91,-119,0.564,0.397,0.962
6/1/2020,9:04:50 AM,Pond A,,89.99999 °,179.99998 °,735.8,347.5,387.6,0.19,391.3,252,67.2,2877.8,-1.6,-1.6,4.08,16.41,-0.11,-0.18,136.5,12.49,7.87,-117,0.569,0.401,0.975
6/1/2020,9:04:50 AM,Pond A,,89.99999 °,179.99998 °,735.8,347.8,388.1,0.19,391.8,252,67.2,2875.1,-1.6,-1.6,4.37,17.55,-0.1,-0.18,135.9,12.44,7.82,-114.1,0.579,0.408,0.995
6/1/2020,9:04:50 AM,Pond A,,89.99999 °,179.99998 °,735.8,348.5,389.1,0.19,392.8,253,65.2,2869.1,-1.3,-1.3,4.57,18.34,-0.1,-0.17,135.2,12.39,7.8,-112.7,0.584,0.412,0.999
6/1/2020,9:04:50 AM,Pond A,,89.99999 °,179.99998 °,735.8,348.6,398.3,0.19,402.7,259,65.2,2868.4,-1.3,-1.3,4.01,16.11,-0.09,-0.17,134.6,12.33,7.77,-111,0.589,0.415,1.001
6/1/2020,9:04:51 AM,Pond A,,89.99999 °,179.99998 °,735.7,348.7,398.6,0.19,403.1,259,65.1,2868,-1.3,-1.3,4.33,17.38,-0.08,-0.16,130.8,12.25,7.75,-109.8,0.599,0.422,1.006
6/1/2020,9:04:51 AM,Pond A,,89.99999 °,179.99998 °,735.7,348.8,399.3,0.19,403.8,260,65.1,2866.7,-1.3,-1.3,5.57,22.28,-0.07,-0.16,129.3,12.12,7.72,-108.3,0.604,0.425,1.01
