DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
5/31/2020,10:14:59 AM,Pond F,,89.99999 °,179.99998 °,742,260.1,275.5,0.13,277,179,71.7,3845.3,-2.1,-2.1,0.63,2.78,-0.27,-0.29,163.6,14.28,8.94,-179.4,0.023,0.016,0.1
5/31/2020,10:15:00 AM,Pond F,,89.99999 °,179.99998 °,742,260.1,275.5,0.13,277.1,179,71.7,3845.1,-2.1,-2.1,0.63,2.76,-0.27,-0.28,163.6,14.28,8.94,-179.4,0.025,0.018,0.104
5/31/2020,10:15:00 AM,Pond F,,89.99999 °,179.99998 °,742,260.1,275.5,0.13,277.1,179,71.7,3845,-2.1,-2.1,0.62,2.73,-0.27,-0.28,163.8,14.29,8.94,-179.4,0.028,0.02,0.112
5/31/2020,10:15:00 AM,Pond F,,89.99999 °,179.99998 °,742,260.1,275.6,0.13,277.1,179,71.7,3844.8,-2.1,-2.1,0.61,2.69,-0.26,-0.28,163.9,14.3,8.94,-179.4,0.034,0.024,0.127
5/31/2020,10:15:00 AM,Pond F,,89.99999 °,179.99998 °,742,260.1,275.6,0.13,277.1,179,71.7,3844.7,-2.1,-2.1,0.6,2.66,-0.27,-0.28,164,14.31,8.94,-179.4,0.04,0.028,0.14
5/31/2020,10:15:01 AM,Pond F,,89.99999 °,179.99998 °,742,260.1,275.6,0.13,277.1,179,71.7,3844.5,-2.1,-2.1,0.59,2.62,-0.27,-0.28,164.1,14.33,8.94,-179.4,0.046,0.033,0.149
5/31/2020,10:15:01 AM,Pond F,,89.99999 °,179.99998 °,742,260.1,275.6,0.13,277.1,179,71.7,3844.4,-2.1,-2.1,0.6,2.65,-0.27,-0.28,164.3,14.34,8.94,-179.4,0.046,0.033,0.149
5/31/2020,10:15:01 AM,Pond F,,89.99999 °,179.99998 °,742,260.1,275.6,0.13,277.1,179,71.7,3844.2,-2.1,-2.1,0.6,2.66,-0.27,-0.28,164.4,14.35,8.94,-179.4,0.052,0.037,0.163
5/31/2020,10:15:01 AM,Pond F,,89.99999 °,179.99998 °,742,260.1,275.6,0.13,277.1,179,71.7,3843.9,-2.1,-2.1,0.58,2.59,-0.26,-0.28,164.6,14.36,8.94,-179.4,0.056,0.039,0.171
5/31/2020,10:15:02 AM,Pond F,,89.99999 °,179.99998 °,742,260.2,275.6,0.13,277.1,179,71.7,3843.8,-2.1,-2.1,0.58,2.59,-0.26,-0.28,164.7,14.37,8.94,-179.4,0.056,0.039,0.171
5/31/2020,10:15:02 AM,Pond F,,89.99999 °,179.99998 °,742,260.2,275.6,0.13,277.1,179,71.7,3843.5,-2.1,-2.1,0.57,2.52,-0.26,-0.28,164.8,14.38,8.94,-179.4,0.062,0.044,0.184
5/31/2020,10:15:02 AM,Pond F,,89.99999 °,179.99998 °,742,260.2,275.6,0.13,277.1,179,71.7,3843.3,-2.1,-2.1,0.57,2.51,-0.26,-0.28,164.9,14.39,8.94,-179.4,0.069,0.049,0.194
5/31/2020,10:15:02 AM,Pond F,,89.99999 °,179.99998 °,742,260.2,275.6,0.13,277.1,179,71.7,3843,-2.1,-2.1,0.58,2.57,-0.26,-0.28,165,14.4,8.94,-179.4,0.076,0.054,0.201
5/31/2020,10:15:03 AM,Pond F,,89.99999 °,179.99998 °,742,260.2,275.6,0.13,277.1,179,71.7,3842.9,-2.1,-2.1,0.6,2.63,-0.26,-0.28,165.1,14.41,8.94,-179.4,0.076,0.054,0.201
5/31/2020,10:15:03 AM,Pond F,,89.99999 °,179.99998 °,742,260.2,275.6,0.13,277.1,179,71.7,3842.8,-2.1,-2.1,0.59,2.59,-0.26,-0.28,165.2,14.42,8.94,-179.4,0.079,0.056,0.206
5/31/2020,10:15:03 AM,Pond F,,89.99999 °,179.99998 °,742,260.2,275.6,0.13,277.1,179,71.7,3842.5,-2.1,-2.1,0.59,2.63,-0.26,-0.28,165.4,14.43,8.94,-179.4,0.089,0.063,0.22
5/31/2020,10:15:03 AM,Pond F,,89.99999 °,179.99998 °,742,260.3,275.6,0.13,277.1,179,71.7,3842.3,-2.1,-2.1,0.59,2.62,-0.26,-0.28,165.5,14.44,8.94,-179.4,0.093,0.065,0.228
5/31/2020,10:15:04 AM,Pond F,,89.99999 °,179.99998 °,742,260.3,275.6,0.13,277.1,179,71.7,3842.2,-2.1,-2.1,0.59,2.62,-0.25,-0.28,165.6,14.45,8.94,-179.4,0.093,0.065,0.228
5/31/2020,10:15:04 AM,Pond F,,89.99999 °,179.99998 °,742,260.3,275.6,0.13,277.1,179,71.7,3842,-2.1,-2.1,0.6,2.64,-0.25,-0.27,165.7,14.46,8.94,-179.4,0.096,0.068,0.234
5/31/2020,10:15:04 AM,Pond F,,89.99999 °,179.99998 °,742,260.3,275.6,0.13,277.1,179,71.7,3842,-2.1,-2.1,0.59,2.6,-0.25,-0.28,165.8,14.46,8.94,-179.4,0.103,0.073,0.244
5/31/2020,10:15:04 AM,Pond F,,89.99999 °,179.99998 °,742,260.3,275.6,0.13,277.1,179,71.7,3841.7,-2.1,-2.1,0.59,2.6,-0.25,-0.28,165.9,14.47,8.94,-179.4,0.11,0.077,0.254
5/31/2020,10:15:05 AM,Pond F,,89.99999 °,179.99998 °,742,260.3,275.7,0.13,277.2,179,71.8,3841.6,-2.1,-2.1,0.61,2.71,-0.25,-0.27,166,14.48,8.94,-179.4,0.113,0.08,0.26
5/31/2020,10:15:05 AM,Pond F,,89.99999 °,179.99998 °,741.9,260.3,275.7,0.13,277.2,179,71.8,3841.4,-2.1,-2.1,0.62,2.75,-0.25,-0.28,166.1,14.49,8.94,-179.4,0.12,0.085,0.272
5/31/2020,10:15:05 AM,Pond F,,89.99999 °,179.99998 °,741.9,260.3,275.7,0.13,277.2,179,71.8,3841.3,-2.1,-2.1,0.62,2.73,-0.25,-0.27,166.2,14.5,8.94,-179.4,0.124,0.087,0.276
5/31/2020,10:15:05 AM,Pond F,,89.99999 °,179.99998 °,741.9,260.3,275.7,0.13,277.2,179,71.8,3841.1,-2.1,-2.1,0.62,2.74,-0.25,-0.27,166.3,14.51,8.94,-179.4,0.127,0.09,0.281
5/31/2020,10:15:06 AM,Pond F,,89.99999 °,179.99998 °,741.9,260.3,275.7,0.13,277.2,179,71.8,3841.1,-2.1,-2.1,0.62,2.73,-0.25,-0.27,166.4,14.52,8.94,-179.4,0.127,0.09,0.281
5/31/2020,10:15:06 AM,Pond F,,89.99999 °,179.99998 °,742,260.4,275.7,0.13,277.2,179,71.8,3841,-2.1,-2.1,0.62,2.75,-0.25,-0.27,166.4,14.52,8.94,-179.4,0.138,0.097,0.29
5/31/2020,10:15:06 AM,Pond F,,89.99999 °,179.99998 °,742,260.4,275.7,0.13,277.2,179,71.8,3841,-2.1,-2.1,0.62,2.73,-0.25,-0.27,166.6,14.53,8.94,-179.4,0.141,0.1,0.293
5/31/2020,10:15:06 AM,Pond F,,89.99999 °,179.99998 °,742,260.4,275.7,0.13,277.2,179,71.8,3840.8,-2.1,-2.1,0.63,2.76,-0.25,-0.27,166.7,14.54,8.94,-179.4,0.148,0.104,0.296
5/31/2020,10:15:07 AM,Pond F,,89.99999 °,179.99998 °,742,260.4,275.7,0.13,277.2,179,71.8,3840.5,-2.1,-2.1,0.64,2.83,-0.25,-0.27,166.8,14.54,8.94,-179.4,0.151,0.106,0.3
5/31/2020,10:15:07 AM,Pond F,,89.99999 °,179.99998 °,741.9,260.4,275.7,0.13,277.2,179,71.8,3840.4,-2.1,-2.1,0.64,2.83,-0.25,-0.27,166.9,14.55,8.94,-179.4,0.154,0.109,0.304
5/31/2020,10:15:07 AM,Pond F,,89.99999 °,179.99998 °,741.9,260.4,275.7,0.13,277.2,179,71.8,3840.2,-2.1,-2.1,0.65,2.86,-0.25,-0.27,167,14.56,8.94,-179.4,0.161,0.113,0.315
5/31/2020,10:15:07 AM,Pond F,,89.99999 °,179.99998 °,741.9,260.4,275.7,0.13,277.2,179,71.8,3840.1,-2.1,-2.1,0.67,2.94,-0.25,-0.27,167,14.57,8.94,-179.4,0.164,0.115,0.321
5/31/2020,10:15:08 AM,Pond F,,89.99999 °,179.99998 °,741.9,260.4,275.7,0.13,277.2,179,71.8,3840,-2.1,-2.1,0.68,2.97,-0.25,-0.27,167.1,14.58,8.94,-179.4,0.164,0.115,0.321
5/31/2020,10:15:08 AM,Pond F,,89.99999 °,179.99998 °,742,260.4,275.7,0.13,277.2,179,71.8,3839.8,-2.1,-2.1,0.67,2.95,-0.25,-0.27,167.2,14.58,8.94,-179.4,0.167,0.118,0.327
5/31/2020,10:15:08 AM,Pond F,,89.99999 °,179.99998 °,742,260.4,275.7,0.13,277.2,179,71.8,3839.7,-2.1,-2.1,0.67,2.94,-0.25,-0.27,167.3,14.59,8.94,-179.4,0.177,0.125,0.337
5/31/2020,10:15:08 AM,Pond F,,89.99999 °,179.99998 °,742,260.4,275.8,0.13,277.2,179,71.8,3839.5,-2.1,-2.1,0.69,3,-0.25,-0.27,167.4,14.6,8.94,-179.4,0.18,0.127,0.344
5/31/2020,10:15:09 AM,Pond F,,89.99999 °,179.99998 °,742,260.5,275.8,0.13,277.3,179,71.8,3839.4,-2.1,-2.1,0.65,2.84,-0.25,-0.27,167.5,14.61,8.94,-179.4,0.184,0.129,0.355
5/31/2020,10:15:09 AM,Pond F,,89.99999 °,179.99998 °,742,260.5,275.8,0.13,277.3,179,71.8,3839.2,-2.1,-2.1,0.63,2.78,-0.26,-0.28,167.6,14.62,8.94,-179.4,0.191,0.134,0.373
5/31/2020,10:15:09 AM,Pond F,,89.99999 °,179.99998 °,742,260.5,275.8,0.13,277.3,179,71.8,3839.2,-2.1,-2.1,0.62,2.74,-0.25,-0.27,167.7,14.63,8.94,-179.4,0.191,0.134,0.373
5/31/2020,10:15:09 AM,Pond F,,89.99999 °,179.99998 °,742,260.5,275.8,0.13,277.3,179,71.8,3839.1,-2.1,-2.1,0.61,2.71,-0.26,-0.28,167.8,14.63,8.94,-179.4,0.194,0.137,0.379
5/31/2020,10:15:10 AM,Pond F,,89.99999 °,179.99998 °,742,260.5,275.8,0.13,277.3,179,71.8,3838.9,-2.1,-2.1,0.61,2.7,-0.26,-0.28,167.8,14.64,8.94,-179.4,0.205,0.144,0.395
5/31/2020,10:15:10 AM,Pond F,,89.99999 °,179.99998 °,742,260.5,275.8,0.13,277.3,179,71.8,3838.9,-2.1,-2.1,0.61,2.68,-0.26,-0.28,167.9,14.65,8.94,-179.4,0.208,0.147,0.404
5/31/2020,10:15:10 AM,Pond F,,89.99999 °,179.99998 °,742,260.5,275.8,0.13,277.3,179,71.8,3838.8,-2.1,-2.1,0.59,2.63,-0.26,-0.28,168,14.65,8.94,-179.4,0.208,0.147,0.404
5/31/2020,10:15:10 AM,Pond F,,89.99999 °,179.99998 °,742,260.5,275.8,0.13,277.3,179,71.8,3838.6,-2.1,-2.1,0.6,2.67,-0.26,-0.28,168.1,14.66,8.94,-179.4,0.219,0.155,0.423
5/31/2020,10:15:11 AM,Pond F,,89.99999 °,179.99998 °,742,260.5,275.8,0.13,277.3,179,71.8,3838.6,-2.1,-2.1,0.61,2.71,-0.26,-0.28,168.2,14.67,8.94,-179.4,0.223,0.157,0.426
5/31/2020,10:15:11 AM,Pond F,,89.99999 °,179.99998 °,742.1,260.5,275.8,0.13,277.3,179,71.8,3838.5,-2.1,-2.1,0.62,2.71,-0.26,-0.28,168.3,14.68,8.94,-179.4,0.227,0.16,0.429
5/31/2020,10:15:11 AM,Pond F,,89.99999 °,179.99998 °,742.1,260.5,275.8,0.13,277.3,179,71.8,3838.3,-2.1,-2.1,0.61,2.7,-0.26,-0.28,168.4,14.68,8.94,-179.4,0.227,0.16,0.429
5/31/2020,10:15:11 AM,Pond F,,89.99999 °,179.99998 °,742.1,260.5,275.8,0.13,277.3,179,71.8,3838.2,-2.2,-2.1,0.61,2.69,-0.25,-0.27,168.5,14.69,8.94,-179.4,0.237,0.167,0.444
5/31/2020,10:15:12 AM,Pond F,,89.99999 °,179.99998 °,742.1,260.5,275.8,0.13,277.3,179,71.8,3838,-2.2,-2.1,0.63,2.79,-0.25,-0.27,168.5,14.69,8.94,-179.4,0.241,0.17,0.449
5/31/2020,10:15:12 AM,Pond F,,89.99999 °,179.99998 °,741.9,260.6,275.8,0.13,277.3,179,71.8,3838,-2.2,-2.1,0.64,2.8,-0.25,-0.27,168.6,14.7,8.94,-179.4,0.244,0.172,0.454
5/31/2020,10:15:12 AM,Pond F,,89.99999 °,179.99998 °,741.9,260.6,275.8,0.13,277.3,179,71.8,3837.9,-2.2,-2.1,0.65,2.86,-0.25,-0.27,168.7,14.71,8.94,-179.4,0.252,0.177,0.461
5/31/2020,10:15:12 AM,Pond F,,89.99999 °,179.99998 °,741.9,260.6,275.8,0.13,277.3,179,71.8,3837.7,-2.2,-2.1,0.67,2.95,-0.25,-0.27,168.8,14.72,8.94,-179.4,0.255,0.18,0.466
5/31/2020,10:15:13 AM,Pond F,,89.99999 °,179.99998 °,741.9,260.6,275.8,0.13,277.3,179,71.8,3837.6,-2.2,-2.1,0.68,2.95,-0.24,-0.27,168.8,14.72,8.94,-179.4,0.259,0.182,0.474
5/31/2020,10:15:13 AM,Pond F,,89.99999 °,179.99998 °,742,260.6,275.8,0.13,277.3,179,71.8,3837.4,-2.2,-2.1,0.68,2.97,-0.24,-0.27,168.9,14.73,8.94,-179.4,0.266,0.187,0.487
5/31/2020,10:15:13 AM,Pond F,,89.99999 °,179.99998 °,742,260.6,275.8,0.13,277.3,179,71.8,3837.4,-2.2,-2.1,0.68,2.97,-0.24,-0.27,169,14.74,8.94,-179.4,0.269,0.19,0.496
5/31/2020,10:15:13 AM,Pond F,,89.99999 °,179.99998 °,742,260.6,275.8,0.13,277.3,179,71.8,3837.3,-2.2,-2.1,0.67,2.91,-0.24,-0.27,169.1,14.74,8.94,-179.4,0.269,0.19,0.496
5/31/2020,10:15:14 AM,Pond F,,89.99999 °,179.99998 °,742,260.6,275.8,0.13,277.3,179,71.8,3837.3,-2.2,-2.1,0.67,2.91,-0.24,-0.27,169.1,14.74,8.94,-179.4,0.281,0.198,0.519
5/31/2020,10:15:14 AM,Pond F,,89.99999 °,179.99998 °,742,260.6,275.9,0.13,277.3,179,71.8,3837.2,-2.2,-2.2,0.68,2.98,-0.24,-0.26,169.2,14.75,8.94,-179.4,0.284,0.2,0.527
5/31/2020,10:15:14 AM,Pond F,,89.99999 °,179.99998 °,742,260.6,275.9,0.13,277.3,179,71.8,3837.2,-2.2,-2.2,0.7,3.04,-0.24,-0.26,169.2,14.76,8.94,-179.4,0.288,0.203,0.533
5/31/2020,10:15:14 AM,Pond F,,89.99999 °,179.99998 °,742,260.6,275.9,0.13,277.3,179,71.8,3837,-2.2,-2.2,0.71,3.09,-0.24,-0.26,169.3,14.76,8.94,-179.4,0.292,0.206,0.539
5/31/2020,10:15:15 AM,Pond F,,89.99999 °,179.99998 °,742,260.6,275.9,0.13,277.3,179,71.8,3837,-2.2,-2.2,0.71,3.11,-0.24,-0.27,169.4,14.77,8.94,-179.4,0.3,0.211,0.55
5/31/2020,10:15:15 AM,Pond F,,89.99999 °,179.99998 °,741.9,260.6,275.9,0.13,277.3,179,71.8,3837,-2.2,-2.2,0.71,3.08,-0.24,-0.27,169.4,14.78,8.94,-179.4,0.303,0.214,0.554
5/31/2020,10:15:15 AM,Pond F,,89.99999 °,179.99998 °,741.9,260.6,275.9,0.13,277.3,179,71.8,3837,-2.2,-2.2,0.72,3.14,-0.24,-0.27,169.5,14.78,8.94,-179.4,0.307,0.217,0.559
5/31/2020,10:15:15 AM,Pond F,,89.99999 °,179.99998 °,741.9,260.6,275.9,0.13,277.3,179,71.8,3836.9,-2.2,-2.2,0.72,3.13,-0.24,-0.27,169.6,14.79,8.94,-179.4,0.315,0.222,0.567
5/31/2020,10:15:16 AM,Pond F,,89.99999 °,179.99998 °,741.9,260.6,275.9,0.13,277.3,179,71.8,3836.9,-2.2,-2.2,0.7,3.06,-0.24,-0.27,169.6,14.79,8.94,-179.4,0.319,0.224,0.57
5/31/2020,10:15:16 AM,Pond F,,89.99999 °,179.99998 °,742,260.6,275.9,0.13,277.4,179,71.8,3836.7,-2.2,-2.2,0.69,3.02,-0.24,-0.27,169.7,14.79,8.94,-179.4,0.322,0.227,0.574
5/31/2020,10:15:16 AM,Pond F,,89.99999 °,179.99998 °,742,260.6,275.9,0.13,277.4,179,71.8,3836.7,-2.2,-2.2,0.69,3,-0.24,-0.27,169.7,14.8,8.94,-179.4,0.33,0.232,0.579
5/31/2020,10:15:16 AM,Pond F,,89.99999 °,179.99998 °,742,260.6,275.9,0.13,277.4,179,71.8,3836.7,-2.2,-2.2,0.69,3,-0.24,-0.27,169.8,14.81,8.94,-179.4,0.333,0.235,0.585
5/31/2020,10:15:17 AM,Pond F,,89.99999 °,179.99998 °,742,260.6,275.9,0.13,277.4,179,71.8,3836.6,-2.2,-2.2,0.67,2.94,-0.24,-0.27,169.9,14.81,8.94,-179.4,0.337,0.237,0.589
5/31/2020,10:15:17 AM,Pond F,,89.99999 °,179.99998 °,742,260.7,275.9,0.13,277.4,179,71.8,3836.4,-2.2,-2.2,0.67,2.95,-0.24,-0.27,169.9,14.82,8.94,-179.4,0.344,0.242,0.595
5/31/2020,10:15:17 AM,Pond F,,89.99999 °,179.99998 °,742,260.7,275.9,0.13,277.4,179,71.8,3836.4,-2.2,-2.2,0.68,2.97,-0.24,-0.27,170,14.82,8.94,-179.4,0.348,0.245,0.598
5/31/2020,10:15:17 AM,Pond F,,89.99999 °,179.99998 °,742,260.7,275.9,0.13,277.4,179,71.8,3836.3,-2.2,-2.2,0.67,2.94,-0.24,-0.26,170,14.83,8.94,-179.4,0.351,0.247,0.6
5/31/2020,10:15:18 AM,Pond F,,89.99999 °,179.99998 °,742,260.7,275.9,0.13,277.4,179,71.8,3836.1,-2.2,-2.2,0.65,2.85,-0.24,-0.27,170.1,14.83,8.94,-179.4,0.355,0.25,0.604
5/31/2020,10:15:18 AM,Pond F,,89.99999 °,179.99998 °,742,260.7,275.9,0.13,277.4,179,71.8,3836.1,-2.2,-2.2,0.65,2.85,-0.24,-0.26,170.2,14.84,8.94,-179.4,0.362,0.255,0.612
5/31/2020,10:15:18 AM,Pond F,,89.99999 °,179.99998 °,742,260.7,275.9,0.13,277.4,179,71.8,3836,-2.2,-2.2,0.66,2.88,-0.24,-0.27,170.2,14.84,8.94,-179.4,0.365,0.257,0.614
5/31/2020,10:15:18 AM,Pond F,,89.99999 °,179.99998 °,742,260.7,275.9,0.13,277.4,179,71.8,3836,-2.2,-2.2,0.66,2.9,-0.24,-0.27,170.3,14.85,8.94,-179.4,0.369,0.26,0.619
5/31/2020,10:15:19 AM,Pond F,,89.99999 °,179.99998 °,742,260.7,275.9,0.13,277.4,179,71.8,3835.8,-2.2,-2.2,0.65,2.87,-0.24,-0.27,170.3,14.85,8.94,-179.4,0.376,0.265,0.624
5/31/2020,10:15:19 AM,Pond F,,89.99999 °,179.99998 °,742,260.7,275.9,0.13,277.4,179,71.8,3835.7,-2.2,-2.2,0.67,2.92,-0.24,-0.27,170.4,14.86,8.94,-179.4,0.379,0.267,0.629
5/31/2020,10:15:19 AM,Pond F,,89.99999 °,179.99998 °,742,260.7,275.9,0.13,277.4,179,71.8,3835.7,-2.2,-2.2,0.66,2.89,-0.24,-0.27,170.4,14.86,8.94,-179.4,0.382,0.269,0.637
