DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
6/5/2020,9:14:03 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.8,295.7,0.14,295.3,192,78.3,3335.8,-3,-3,0.49,2.23,-0.27,-0.28,122.4,9.98,8.36,-146.7,0.003,0.002,0.026
6/5/2020,9:14:03 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.8,295.7,0.14,295.3,192,78.3,3335.8,-3,-3,0.49,2.24,-0.27,-0.28,122.4,9.98,8.36,-146.7,0.004,0.003,0.029
6/5/2020,9:14:04 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.7,0.14,295.3,192,78.3,3335.8,-3,-3,0.5,2.24,-0.26,-0.28,122.4,9.98,8.36,-146.7,0.005,0.003,0.033
6/5/2020,9:14:04 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.7,0.14,295.3,192,78.3,3335.8,-3,-3,0.5,2.26,-0.26,-0.28,122.4,9.98,8.36,-146.7,0.006,0.004,0.046
6/5/2020,9:14:04 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.7,0.14,295.3,192,78.3,3335.8,-3,-3,0.5,2.26,-0.26,-0.28,122.4,9.98,8.36,-146.7,0.007,0.005,0.05
6/5/2020,9:14:04 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.7,0.14,295.3,192,78.3,3335.8,-3,-3,0.5,2.25,-0.26,-0.28,122.4,9.98,8.36,-146.7,0.008,0.006,0.051
6/5/2020,9:14:05 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.7,0.14,295.3,192,78.3,3335.8,-3,-3,0.49,2.22,-0.26,-0.28,122.4,9.98,8.36,-146.7,0.011,0.008,0.058
6/5/2020,9:14:05 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.7,0.14,295.3,192,78.3,3335.8,-3,-3,0.49,2.23,-0.26,-0.28,122.4,9.98,8.36,-146.7,0.012,0.008,0.063
6/5/2020,9:14:05 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.7,0.14,295.3,192,78.3,3335.8,-3,-3,0.49,2.23,-0.26,-0.28,122.4,9.98,8.36,-146.8,0.012,0.008,0.063
6/5/2020,9:14:05 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.7,0.14,295.3,192,78.3,3335.8,-3,-3,0.5,2.25,-0.26,-0.28,122.4,9.98,8.36,-146.8,0.014,0.01,0.068
6/5/2020,9:14:06 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.8,295.7,0.14,295.3,192,78.3,3335.8,-3,-3,0.5,2.27,-0.26,-0.28,122.4,9.98,8.36,-146.8,0.017,0.012,0.073
6/5/2020,9:14:06 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.8,295.7,0.14,295.3,192,78.3,3335.8,-3,-3,0.5,2.27,-0.26,-0.28,122.5,9.98,8.36,-146.8,0.018,0.013,0.072
6/5/2020,9:14:06 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.8,295.7,0.14,295.3,192,78.3,3335.7,-3,-3,0.5,2.26,-0.26,-0.28,122.4,9.98,8.36,-146.8,0.019,0.013,0.072
6/5/2020,9:14:06 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.8,295.7,0.14,295.3,192,78.3,3335.7,-3,-3,0.5,2.26,-0.25,-0.28,122.5,9.98,8.36,-146.8,0.021,0.015,0.071
6/5/2020,9:14:07 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.7,0.14,295.3,192,78.3,3335.6,-3,-3,0.5,2.26,-0.25,-0.28,122.5,9.98,8.36,-146.8,0.022,0.016,0.073
6/5/2020,9:14:07 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.7,0.14,295.3,192,78.3,3335.6,-3,-3,0.5,2.27,-0.25,-0.27,122.5,9.98,8.36,-146.8,0.023,0.016,0.077
6/5/2020,9:14:07 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.7,0.14,295.3,192,78.3,3335.6,-3,-3,0.51,2.3,-0.25,-0.27,122.5,9.98,8.36,-146.8,0.026,0.018,0.086
6/5/2020,9:14:07 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.7,0.14,295.3,192,78.3,3335.6,-3,-3,0.51,2.3,-0.26,-0.28,122.5,9.98,8.36,-146.8,0.027,0.019,0.09
6/5/2020,9:14:08 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.7,0.14,295.3,192,78.3,3335.6,-3,-3,0.52,2.35,-0.26,-0.28,122.5,9.98,8.36,-146.8,0.028,0.02,0.095
6/5/2020,9:14:08 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.7,0.14,295.3,192,78.3,3335.6,-3,-3,0.52,2.36,-0.26,-0.28,122.5,9.98,8.36,-146.8,0.031,0.022,0.102
6/5/2020,9:14:08 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.7,0.14,295.3,192,78.3,3335.6,-3,-3,0.53,2.38,-0.26,-0.28,122.5,9.98,8.36,-146.8,0.032,0.023,0.107
6/5/2020,9:14:08 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.7,0.14,295.3,192,78.3,3335.6,-3,-3,0.54,2.4,-0.27,-0.29,122.5,9.98,8.36,-146.8,0.034,0.024,0.108
6/5/2020,9:14:09 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.8,295.7,0.14,295.3,192,78.3,3335.7,-3,-3,0.54,2.4,-0.27,-0.29,122.5,9.98,8.36,-146.9,0.035,0.025,0.112
6/5/2020,9:14:09 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.8,295.7,0.14,295.3,192,78.3,3335.7,-3,-3,0.53,2.39,-0.27,-0.29,122.5,9.98,8.36,-146.9,0.038,0.027,0.121
6/5/2020,9:14:09 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.8,295.7,0.14,295.3,192,78.3,3335.7,-3,-3,0.54,2.4,-0.27,-0.29,122.5,9.98,8.36,-146.9,0.04,0.028,0.125
6/5/2020,9:14:09 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.8,295.8,0.14,295.3,192,78.3,3335.7,-3,-3,0.54,2.4,-0.26,-0.28,122.5,9.98,8.36,-146.9,0.041,0.029,0.129
6/5/2020,9:14:10 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.8,0.14,295.3,192,78.3,3335.7,-3,-3,0.54,2.4,-0.26,-0.28,122.5,9.98,8.36,-146.9,0.045,0.031,0.138
6/5/2020,9:14:10 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.8,0.14,295.3,192,78.3,3335.7,-3,-3,0.53,2.38,-0.26,-0.28,122.5,9.98,8.36,-146.9,0.046,0.033,0.143
6/5/2020,9:14:10 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.8,0.14,295.3,192,78.3,3335.8,-3,-3,0.53,2.39,-0.26,-0.28,122.5,9.98,8.36,-146.9,0.048,0.034,0.148
6/5/2020,9:14:10 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.8,0.14,295.3,192,78.3,3335.8,-3,-3,0.53,2.4,-0.26,-0.28,122.4,9.98,8.36,-146.9,0.051,0.036,0.156
6/5/2020,9:14:11 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.8,295.8,0.14,295.3,192,78.3,3335.8,-3,-3,0.53,2.39,-0.26,-0.28,122.4,9.98,8.36,-146.9,0.053,0.038,0.162
6/5/2020,9:14:11 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.8,295.8,0.14,295.4,192,78.3,3335.8,-3,-3,0.54,2.4,-0.25,-0.28,122.4,9.98,8.36,-146.9,0.055,0.039,0.163
6/5/2020,9:14:11 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.8,295.8,0.14,295.4,192,78.3,3335.8,-3,-3,0.54,2.4,-0.25,-0.27,122.4,9.98,8.36,-146.9,0.059,0.041,0.17
6/5/2020,9:14:11 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.8,295.8,0.14,295.4,192,78.3,3335.8,-3,-3,0.54,2.41,-0.25,-0.27,122.4,9.98,8.36,-146.9,0.06,0.043,0.173
6/5/2020,9:14:12 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.8,0.14,295.4,192,78.3,3335.9,-3,-3,0.54,2.4,-0.24,-0.27,122.4,9.98,8.36,-146.9,0.062,0.044,0.174
6/5/2020,9:14:12 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.8,0.14,295.4,192,78.3,3335.9,-3,-3,0.54,2.4,-0.25,-0.27,122.4,9.98,8.37,-147,0.064,0.045,0.179
6/5/2020,9:14:12 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.8,0.14,295.4,192,78.3,3336,-3,-3,0.54,2.42,-0.25,-0.27,122.4,9.98,8.37,-147,0.068,0.048,0.186
6/5/2020,9:14:12 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.8,0.14,295.4,192,78.3,3336,-3,-3,0.54,2.42,-0.25,-0.27,122.4,9.98,8.37,-147,0.07,0.049,0.187
6/5/2020,9:14:13 AM,Pond A,,89.99999 °,179.99998 °,731,299.8,295.8,0.14,295.4,192,78.3,3336.1,-3,-3,0.54,2.4,-0.25,-0.27,122.4,9.98,8.37,-147,0.072,0.05,0.19
6/5/2020,9:14:13 AM,Pond A,,89.99999 °,179.99998 °,731,299.7,295.8,0.14,295.4,192,78.3,3336.1,-3,-3,0.54,2.4,-0.24,-0.27,122.4,9.98,8.37,-147,0.075,0.053,0.198
6/5/2020,9:14:13 AM,Pond A,,89.99999 °,179.99998 °,731,299.7,295.8,0.14,295.4,192,78.3,3336.2,-3,-3,0.53,2.39,-0.24,-0.26,122.4,9.98,8.37,-147,0.077,0.054,0.198
6/5/2020,9:14:13 AM,Pond A,,89.99999 °,179.99998 °,731,299.7,295.8,0.14,295.4,192,78.3,3336.3,-3,-3,0.53,2.38,-0.24,-0.27,122.4,9.97,8.37,-147.1,0.079,0.056,0.2
6/5/2020,9:14:14 AM,Pond A,,89.99999 °,179.99998 °,731,299.7,295.8,0.14,295.4,192,78.3,3336.4,-3,-3,0.53,2.37,-0.24,-0.27,122.3,9.97,8.37,-147.1,0.083,0.058,0.206
6/5/2020,9:14:14 AM,Pond A,,89.99999 °,179.99998 °,731,299.7,295.8,0.14,295.4,192,78.3,3336.4,-3,-3,0.53,2.38,-0.24,-0.26,122.3,9.97,8.37,-147.1,0.084,0.06,0.211
6/5/2020,9:14:14 AM,Pond A,,89.99999 °,179.99998 °,731,299.7,295.8,0.14,295.4,192,78.3,3336.6,-3,-3,0.53,2.38,-0.24,-0.26,122.3,9.97,8.37,-147.1,0.086,0.061,0.212
6/5/2020,9:14:14 AM,Pond A,,89.99999 °,179.99998 °,731,299.7,295.8,0.14,295.4,192,78.2,3336.7,-3,-3,0.53,2.36,-0.23,-0.26,122.3,9.97,8.37,-147.1,0.09,0.063,0.215
6/5/2020,9:14:15 AM,Pond A,,89.99999 °,179.99998 °,731.2,299.7,295.8,0.14,295.4,192,78.2,3336.7,-3,-3,0.53,2.37,-0.23,-0.26,122.3,9.97,8.37,-147.1,0.092,0.065,0.218
6/5/2020,9:14:15 AM,Pond A,,89.99999 °,179.99998 °,731.2,299.7,295.8,0.14,295.4,192,78.2,3336.8,-3,-3,0.53,2.37,-0.23,-0.26,122.2,9.97,8.37,-147.2,0.094,0.066,0.218
6/5/2020,9:14:15 AM,Pond A,,89.99999 °,179.99998 °,731.2,299.7,295.8,0.14,295.4,192,78.2,3336.8,-3,-3,0.53,2.38,-0.23,-0.26,122.2,9.97,8.37,-147.2,0.095,0.067,0.221
6/5/2020,9:14:15 AM,Pond A,,89.99999 °,179.99998 °,731.2,299.7,295.8,0.14,295.4,192,78.2,3336.9,-3,-3,0.53,2.4,-0.23,-0.26,122.2,9.96,8.37,-147.2,0.099,0.07,0.224
6/5/2020,9:14:16 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.7,295.8,0.14,295.4,192,78.2,3337,-3,-3,0.54,2.41,-0.22,-0.25,122.2,9.96,8.37,-147.2,0.101,0.071,0.224
6/5/2020,9:14:16 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.7,295.8,0.14,295.4,192,78.2,3337,-3,-3,0.54,2.42,-0.22,-0.25,122.2,9.96,8.37,-147.2,0.102,0.072,0.228
6/5/2020,9:14:16 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.7,295.8,0.14,295.4,192,78.2,3337.1,-3,-3,0.54,2.41,-0.22,-0.25,122.1,9.96,8.37,-147.2,0.106,0.075,0.234
6/5/2020,9:14:16 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.7,295.8,0.14,295.4,192,78.2,3337.2,-3,-3,0.54,2.4,-0.22,-0.25,122.1,9.96,8.37,-147.2,0.108,0.076,0.235
6/5/2020,9:14:17 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.6,295.8,0.14,295.4,192,78.2,3337.2,-3,-3,0.53,2.38,-0.22,-0.25,122.1,9.96,8.37,-147.3,0.11,0.077,0.237
6/5/2020,9:14:17 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.6,295.8,0.14,295.4,192,78.2,3337.3,-3,-3,0.53,2.39,-0.22,-0.25,122.1,9.95,8.37,-147.3,0.113,0.08,0.24
6/5/2020,9:14:17 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.6,295.8,0.14,295.4,192,78.2,3337.4,-3,-3,0.53,2.39,-0.22,-0.25,122,9.95,8.37,-147.3,0.115,0.081,0.243
6/5/2020,9:14:17 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.6,295.8,0.14,295.4,192,78.2,3337.4,-3,-3,0.53,2.39,-0.22,-0.25,122,9.95,8.37,-147.3,0.117,0.082,0.244
6/5/2020,9:14:18 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.6,295.8,0.14,295.4,192,78.2,3337.6,-3,-3,0.53,2.4,-0.22,-0.25,122,9.95,8.37,-147.3,0.118,0.083,0.244
6/5/2020,9:14:18 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.6,295.8,0.14,295.4,192,78.2,3337.6,-3,-3,0.54,2.41,-0.22,-0.25,121.9,9.94,8.37,-147.3,0.122,0.086,0.25
6/5/2020,9:14:18 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.6,295.8,0.14,295.4,192,78.2,3337.7,-3,-3,0.54,2.41,-0.22,-0.25,121.9,9.94,8.37,-147.3,0.123,0.087,0.25
6/5/2020,9:14:18 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.6,295.8,0.14,295.4,192,78.2,3337.8,-3,-3,0.54,2.42,-0.22,-0.25,121.9,9.94,8.37,-147.4,0.125,0.088,0.255
6/5/2020,9:14:19 AM,Pond A,,89.99999 °,179.99998 °,731,299.6,295.8,0.14,295.4,192,78.2,3337.9,-3,-3,0.54,2.41,-0.22,-0.26,121.8,9.94,8.37,-147.4,0.129,0.091,0.267
6/5/2020,9:14:19 AM,Pond A,,89.99999 °,179.99998 °,731,299.6,295.8,0.14,295.4,192,78.2,3338.1,-3,-3,0.53,2.37,-0.22,-0.25,121.8,9.93,8.37,-147.4,0.13,0.092,0.269
6/5/2020,9:14:19 AM,Pond A,,89.99999 °,179.99998 °,731,299.6,295.7,0.14,295.4,192,78.2,3338.3,-3,-3,0.53,2.36,-0.22,-0.25,121.8,9.93,8.37,-147.4,0.132,0.093,0.273
6/5/2020,9:14:19 AM,Pond A,,89.99999 °,179.99998 °,731,299.5,295.7,0.14,295.3,192,78.2,3338.3,-3,-3,0.53,2.36,-0.22,-0.25,121.7,9.93,8.37,-147.4,0.136,0.096,0.283
6/5/2020,9:14:20 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.5,295.7,0.14,295.3,192,78.2,3338.6,-3,-3,0.53,2.38,-0.23,-0.26,121.7,9.92,8.37,-147.4,0.138,0.097,0.288
6/5/2020,9:14:20 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.5,295.7,0.14,295.3,192,78.2,3338.7,-3,-3,0.53,2.38,-0.23,-0.26,121.6,9.92,8.37,-147.5,0.14,0.098,0.291
6/5/2020,9:14:20 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.5,295.7,0.14,295.3,192,78.2,3338.9,-3,-3,0.53,2.37,-0.22,-0.26,121.6,9.92,8.37,-147.5,0.143,0.101,0.296
6/5/2020,9:14:20 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.5,295.7,0.14,295.3,192,78.2,3339,-3,-3,0.53,2.36,-0.22,-0.26,121.5,9.91,8.37,-147.5,0.145,0.102,0.3
6/5/2020,9:14:21 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.5,295.7,0.14,295.3,192,78.2,3339.1,-3,-3,0.53,2.37,-0.23,-0.26,121.5,9.91,8.37,-147.5,0.147,0.104,0.3
6/5/2020,9:14:21 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.5,295.7,0.14,295.3,192,78.2,3339.2,-3,-3,0.53,2.38,-0.22,-0.26,121.5,9.91,8.37,-147.5,0.149,0.105,0.305
6/5/2020,9:14:21 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.5,295.7,0.14,295.3,192,78.2,3339.3,-3,-3,0.53,2.37,-0.23,-0.26,121.4,9.9,8.37,-147.5,0.153,0.108,0.311
6/5/2020,9:14:21 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.5,295.7,0.14,295.3,192,78.2,3339.5,-3,-3,0.53,2.36,-0.23,-0.26,121.3,9.9,8.38,-147.6,0.155,0.109,0.313
6/5/2020,9:14:22 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.4,295.7,0.14,295.3,192,78.2,3339.6,-3,-3,0.53,2.38,-0.22,-0.26,121.3,9.89,8.38,-147.6,0.157,0.11,0.317
6/5/2020,9:14:22 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.4,295.7,0.14,295.3,192,78.2,3339.8,-3,-3,0.53,2.39,-0.22,-0.25,121.2,9.89,8.38,-147.6,0.16,0.113,0.323
6/5/2020,9:14:22 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.4,295.7,0.14,295.3,192,78.2,3339.9,-3,-3,0.54,2.41,-0.22,-0.25,121.2,9.88,8.38,-147.6,0.162,0.114,0.325
6/5/2020,9:14:22 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.4,295.7,0.14,295.3,192,78.2,3340,-3,-3,0.54,2.42,-0.22,-0.25,121.1,9.88,8.38,-147.6,0.164,0.116,0.327
6/5/2020,9:14:23 AM,Pond A,,89.99999 °,179.99998 °,731.2,299.4,295.7,0.14,295.3,192,78.2,3340.2,-3,-3,0.55,2.44,-0.22,-0.26,121.1,9.88,8.38,-147.6,0.168,0.118,0.332
6/5/2020,9:14:23 AM,Pond A,,89.99999 °,179.99998 °,731.2,299.4,295.7,0.14,295.3,192,78.2,3340.3,-3,-3,0.55,2.45,-0.22,-0.26,121,9.87,8.38,-147.6,0.17,0.12,0.337
6/5/2020,9:14:23 AM,Pond A,,89.99999 °,179.99998 °,731.2,299.4,295.7,0.14,295.3,192,78.2,3340.5,-3,-3,0.55,2.46,-0.23,-0.26,120.9,9.87,8.38,-147.7,0.172,0.121,0.338
6/5/2020,9:14:23 AM,Pond A,,89.99999 °,179.99998 °,731.2,299.3,295.7,0.14,295.3,192,78.2,3340.6,-3,-3,0.56,2.49,-0.23,-0.26,120.9,9.86,8.38,-147.7,0.175,0.124,0.344
6/5/2020,9:14:24 AM,Pond A,,89.99999 °,179.99998 °,731,299.3,295.7,0.14,295.3,192,78.2,3340.8,-3,-3,0.57,2.52,-0.23,-0.26,120.8,9.86,8.38,-147.7,0.177,0.125,0.349
6/5/2020,9:14:24 AM,Pond A,,89.99999 °,179.99998 °,731,299.3,295.7,0.14,295.3,192,78.2,3341,-3,-3,0.57,2.52,-0.23,-0.26,120.7,9.85,8.38,-147.7,0.179,0.126,0.348
6/5/2020,9:14:24 AM,Pond A,,89.99999 °,179.99998 °,731,299.3,295.6,0.14,295.3,192,78.2,3341.2,-3,-3,0.57,2.52,-0.23,-0.26,120.7,9.85,8.38,-147.7,0.181,0.128,0.349
6/5/2020,9:14:24 AM,Pond A,,89.99999 °,179.99998 °,731,299.2,295.6,0.14,295.2,192,78.2,3341.8,-3,-3,0.56,2.51,-0.23,-0.26,120.6,9.84,8.38,-147.7,0.187,0.132,0.35
6/5/2020,9:14:25 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.2,295.6,0.14,295.2,192,78.2,3341.8,-3,-3,0.56,2.51,-0.23,-0.26,120.6,9.84,8.38,-147.7,0.187,0.132,0.35
6/5/2020,9:14:25 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.2,295.6,0.14,295.2,192,78.2,3342.1,-3,-3,0.56,2.5,-0.23,-0.26,120.5,9.83,8.38,-147.8,0.188,0.133,0.352
6/5/2020,9:14:25 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.2,295.6,0.14,295.2,192,78.2,3342.5,-3,-3,0.56,2.5,-0.23,-0.26,120.4,9.83,8.38,-147.8,0.192,0.135,0.365
6/5/2020,9:14:25 AM,Pond A,,89.99999 °,179.99998 °,731.1,299.2,295.5,0.14,295.2,192,78.2,3342.8,-3,-3,0.56,2.5,-0.23,-0.26,120.3,9.82,8.38,-147.8,0.194,0.137,0.37
6/5/2020,9:14:26 AM,Pond A,,89.99999 °,179.99998 °,731,299.1,295.5,0.14,295.1,192,78.2,3343.3,-3,-3,0.57,2.53,-0.23,-0.26,120.3,9.82,8.38,-147.8,0.196,0.138,0.373
6/5/2020,9:14:26 AM,Pond A,,89.99999 °,179.99998 °,731,299.1,295.5,0.14,295.1,192,78.2,3343.7,-3,-3,0.57,2.54,-0.23,-0.26,120.2,9.81,8.38,-147.8,0.2,0.141,0.382
6/5/2020,9:14:26 AM,Pond A,,89.99999 °,179.99998 °,731,299,295.4,0.14,295.1,192,78.1,3344.3,-3,-3,0.57,2.52,-0.23,-0.26,120.1,9.8,8.38,-147.8,0.202,0.142,0.388
6/5/2020,9:14:26 AM,Pond A,,89.99999 °,179.99998 °,731,299,295.4,0.14,295,192,78.1,3344.8,-3,-3,0.57,2.53,-0.23,-0.26,120,9.8,8.38,-147.8,0.204,0.144,0.392
6/5/2020,9:14:27 AM,Pond A,,89.99999 °,179.99998 °,731.1,298.9,295.4,0.14,295,192,78.1,3345.3,-3,-3,0.57,2.53,-0.23,-0.26,120,9.79,8.38,-147.8,0.208,0.146,0.397
6/5/2020,9:14:27 AM,Pond A,,89.99999 °,179.99998 °,731.1,298.9,295.3,0.14,295,192,78.1,3345.8,-3,-3,0.57,2.53,-0.23,-0.26,119.9,9.79,8.38,-147.8,0.21,0.148,0.401
6/5/2020,9:14:27 AM,Pond A,,89.99999 °,179.99998 °,731.1,298.8,295.3,0.14,294.9,192,78.1,3346.4,-3,-3,0.57,2.52,-0.23,-0.26,119.8,9.78,8.38,-147.8,0.212,0.149,0.402
6/5/2020,9:14:27 AM,Pond A,,89.99999 °,179.99998 °,731.1,298.8,295.3,0.14,294.9,192,78.1,3346.8,-3,-3,0.56,2.51,-0.23,-0.26,119.7,9.77,8.38,-147.9,0.215,0.152,0.407
6/5/2020,9:14:28 AM,Pond A,,89.99999 °,179.99998 °,731.1,298.8,295.2,0.14,294.9,192,78.1,3347.1,-3,-3,0.57,2.53,-0.23,-0.26,119.6,9.76,8.38,-147.9,0.217,0.153,0.411
6/5/2020,9:14:28 AM,Pond A,,89.99999 °,179.99998 °,731.1,298.7,295.2,0.14,294.8,192,78.1,3347.6,-3,-3,0.57,2.54,-0.22,-0.25,119.5,9.76,8.38,-147.9,0.219,0.155,0.414
