DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
5/28/2020,9:35:32 AM,Pond A,,89.99999 °,179.99998 °,731.9,231.9,246.9,0.12,248.3,160,71.3,4312,-2.1,-2.1,1.85,7.6,0.11,-0.04,121.1,10.63,8.73,-166.8,-0.025,-0.018,0.101
5/28/2020,9:35:32 AM,Pond A,,89.99999 °,179.99998 °,731.9,232,246.9,0.12,248.4,161,71.3,4310.7,-2.1,-2.1,1.86,7.64,0.11,-0.04,121.6,10.66,8.73,-166.8,-0.024,-0.017,0.102
5/28/2020,9:35:33 AM,Pond A,,89.99999 °,179.99998 °,731.9,232.2,247,0.12,248.5,161,71.3,4307.4,-2.1,-2.1,1.86,7.64,0.11,-0.04,122.4,10.73,8.73,-166.8,-0.022,-0.016,0.11
5/28/2020,9:35:33 AM,Pond A,,89.99999 °,179.99998 °,731.9,232.4,247.2,0.12,248.7,161,71.4,4302.4,-2.1,-2.1,1.86,7.63,0.11,-0.04,123.4,10.82,8.73,-166.8,-0.021,-0.015,0.115
5/28/2020,9:35:33 AM,Pond A,,89.99999 °,179.99998 °,731.9,232.8,247.6,0.12,249,161,71.4,4295,-2.1,-2.1,1.87,7.65,0.1,-0.04,123.9,10.86,8.73,-166.8,-0.02,-0.014,0.123
5/28/2020,9:35:33 AM,Pond A,,89.99999 °,179.99998 °,731.9,233.4,248,0.12,249.5,161,71.4,4285.2,-2.1,-2.1,1.87,7.68,0.1,-0.04,124.2,10.88,8.73,-166.9,-0.017,-0.012,0.135
5/28/2020,9:35:34 AM,Pond A,,89.99999 °,179.99998 °,731.9,233.9,248.6,0.12,250,162,71.5,4274.4,-2.1,-2.1,1.87,7.67,0.1,-0.05,125.1,10.96,8.73,-166.8,-0.016,-0.011,0.14
5/28/2020,9:35:34 AM,Pond A,,89.99999 °,179.99998 °,731.9,234.5,249.1,0.12,250.5,162,71.5,4264,-2.1,-2.1,1.87,7.67,0.1,-0.04,125.6,11,8.73,-166.8,-0.015,-0.01,0.143
5/28/2020,9:35:34 AM,Pond A,,89.99999 °,179.99998 °,731.9,235,249.6,0.12,251,162,71.5,4255.1,-2.1,-2.1,2.05,8.37,0.1,-0.05,126.2,11.05,8.72,-166.8,-0.012,-0.009,0.145
5/28/2020,9:35:34 AM,Pond A,,89.99999 °,179.99998 °,731.9,235.2,249.7,0.12,251.2,162,71.5,4251.3,-2.1,-2.1,1.99,8.12,0.1,-0.04,126.4,11.06,8.72,-166.8,-0.011,-0.008,0.148
5/28/2020,9:35:35 AM,Pond A,,89.99999 °,179.99998 °,731.9,235.7,250.2,0.12,251.6,163,71.6,4243,-2.1,-2.1,2,8.18,0.1,-0.05,127.3,11.14,8.72,-166.8,-0.01,-0.007,0.152
5/28/2020,9:35:35 AM,Pond A,,89.99999 °,179.99998 °,731.9,236.2,250.6,0.12,252,163,71.6,4234.4,-2.1,-2.1,1.94,7.93,0.09,-0.05,127.5,11.15,8.72,-166.8,-0.007,-0.005,0.169
5/28/2020,9:35:35 AM,Pond A,,89.99999 °,179.99998 °,731.9,236.7,251.1,0.12,252.5,163,71.6,4224.2,-2.1,-2.1,2.13,8.68,0.09,-0.05,127.5,11.14,8.72,-166.8,-0.005,-0.004,0.177
5/28/2020,9:35:35 AM,Pond A,,89.99999 °,179.99998 °,731.9,237.4,251.8,0.12,253.2,164,71.6,4212.5,-2.1,-2.1,1.95,7.98,0.09,-0.06,127.1,11.11,8.72,-166.7,-0.004,-0.003,0.185
5/28/2020,9:35:36 AM,Pond A,,89.99999 °,179.99998 °,731.9,238.1,252.5,0.12,253.9,164,71.6,4200.3,-2.1,-2.1,2.06,8.41,0.09,-0.06,127.1,11.11,8.72,-166.7,-0.002,-0.001,0.196
5/28/2020,9:35:36 AM,Pond A,,89.99999 °,179.99998 °,731.9,238.8,253.3,0.12,254.7,165,71.6,4187.8,-2.1,-2.1,2.05,8.36,0.08,-0.06,127.2,11.12,8.72,-166.7,0.002,0.001,0.213
5/28/2020,9:35:36 AM,Pond A,,89.99999 °,179.99998 °,731.9,239.5,254,0.12,255.5,165,71.6,4176.2,-2.1,-2.1,2.11,8.63,0.07,-0.06,127.6,11.15,8.72,-166.6,0.004,0.003,0.219
5/28/2020,9:35:36 AM,Pond A,,89.99999 °,179.99998 °,731.9,239.8,254.4,0.12,255.8,165,71.6,4170.7,-2.1,-2.1,2.33,9.48,0.07,-0.07,127.9,11.18,8.72,-166.6,0.005,0.004,0.225
5/28/2020,9:35:37 AM,Pond A,,89.99999 °,179.99998 °,731.9,240.4,255.1,0.12,256.5,166,71.5,4160.4,-2.1,-2.1,2.24,9.14,0.06,-0.07,133,11.62,8.72,-166.5,0.009,0.007,0.235
5/28/2020,9:35:37 AM,Pond A,,89.99999 °,179.99998 °,731.9,240.9,255.8,0.12,257.2,166,71.5,4150.6,-2.1,-2.1,2.04,8.32,0.06,-0.07,134.3,11.74,8.72,-166.5,0.011,0.008,0.241
5/28/2020,9:35:37 AM,Pond A,,89.99999 °,179.99998 °,731.9,241.5,256.4,0.12,257.9,167,71.5,4141.1,-2.1,-2.1,1.67,6.86,0.06,-0.07,135.8,11.87,8.72,-166.5,0.013,0.009,0.246
5/28/2020,9:35:37 AM,Pond A,,89.99999 °,179.99998 °,731.9,242,257.1,0.12,258.5,167,71.5,4132.1,-2.1,-2.1,2,8.16,0.06,-0.07,137.2,12,8.72,-166.4,0.018,0.012,0.258
5/28/2020,9:35:38 AM,Pond A,,89.99999 °,179.99998 °,731.9,242.5,257.7,0.12,259.2,168,71.5,4123.4,-2.1,-2.1,2,8.16,0.05,-0.08,138.7,12.13,8.72,-166.3,0.02,0.014,0.264
5/28/2020,9:35:38 AM,Pond A,,89.99999 °,179.99998 °,731.9,243,258.3,0.12,259.8,168,71.4,4114.9,-2.1,-2.1,2,8.16,0.05,-0.08,140,12.25,8.72,-166.3,0.022,0.016,0.27
5/28/2020,9:35:38 AM,Pond A,,89.99999 °,179.99998 °,731.9,243.5,258.9,0.12,260.4,168,71.4,4106.6,-2.1,-2.1,2,8.16,0.05,-0.08,140.2,12.27,8.71,-166.2,0.027,0.019,0.282
5/28/2020,9:35:38 AM,Pond A,,89.99999 °,179.99998 °,731.9,243.7,259.2,0.12,260.7,168,71.4,4102.7,-2.1,-2.1,2,8.16,0.04,-0.08,140.2,12.27,8.71,-166.2,0.029,0.02,0.287
5/28/2020,9:35:39 AM,Pond A,,89.99999 °,179.99998 °,731.9,244.2,259.8,0.12,261.3,169,71.3,4095,-2.1,-2.1,2,8.17,0.04,-0.08,140.9,12.34,8.53,-155.4,0.031,0.022,0.291
5/28/2020,9:35:39 AM,Pond A,,89.99999 °,179.99998 °,731.9,244.6,260.4,0.12,261.9,169,71.3,4087.6,-2.1,-2.1,2.01,8.2,0.04,-0.09,141.7,12.42,8.51,-154.4,0.034,0.024,0.296
5/28/2020,9:35:39 AM,Pond A,,89.99999 °,179.99998 °,731.9,245.1,260.9,0.12,262.5,170,69.2,4080.3,-1.8,-1.8,2.01,8.2,0.04,-0.09,142.5,12.49,8.5,-153.7,0.039,0.027,0.309
5/28/2020,9:35:39 AM,Pond A,,89.99999 °,179.99998 °,731.9,245.5,268.2,0.13,270.4,174,69,4072.8,-1.8,-1.8,2,8.2,0.03,-0.09,143.6,12.59,8.49,-153.2,0.041,0.029,0.315
5/28/2020,9:35:40 AM,Pond A,,89.99999 °,179.99998 °,731.9,246.2,269.8,0.13,272,175,68.8,4061.6,-1.8,-1.8,2.02,8.24,0.03,-0.09,146.3,13.11,8.49,-152.7,0.044,0.031,0.323
5/28/2020,9:35:40 AM,Pond A,,89.99999 °,179.99998 °,731.9,247.1,271.2,0.13,273.5,176,68.6,4046.6,-1.8,-1.8,2.01,8.24,0.03,-0.09,146.3,13.14,8.49,-152.9,0.049,0.035,0.333
5/28/2020,9:35:40 AM,Pond A,,89.99999 °,179.99998 °,731.9,248.1,272.4,0.13,274.7,177,68.6,4031,-1.8,-1.8,2.02,8.28,0.03,-0.09,146.6,13.21,8.49,-152.8,0.052,0.037,0.339
5/28/2020,9:35:40 AM,Pond A,,89.99999 °,179.99998 °,731.9,248.6,273,0.13,275.2,177,68.6,4023.2,-1.8,-1.8,2.02,8.24,0.02,-0.1,146.9,13.25,8.47,-151.6,0.055,0.039,0.345
5/28/2020,9:35:41 AM,Pond A,,89.99999 °,179.99998 °,731.9,249.6,274.2,0.13,276.5,178,68.5,4006.7,-1.8,-1.8,2.01,8.22,0.03,-0.09,147.4,13.31,8.47,-151.3,0.06,0.042,0.356
5/28/2020,9:35:41 AM,Pond A,,89.99999 °,179.99998 °,731.9,250.7,275.5,0.13,277.9,179,68.5,3989.1,-1.7,-1.7,2,8.2,0.03,-0.09,148,13.36,8.46,-151.2,0.063,0.045,0.363
5/28/2020,9:35:41 AM,Pond A,,89.99999 °,179.99998 °,731.9,251.8,276.9,0.13,279.2,180,68.4,3971.4,-1.7,-1.7,2.01,8.22,0.02,-0.1,148.5,13.42,8.46,-151.1,0.066,0.047,0.367
5/28/2020,9:35:41 AM,Pond A,,89.99999 °,179.99998 °,731.9,253,278.4,0.13,280.7,181,68.4,3953.2,-1.7,-1.7,2.03,8.29,0.03,-0.09,149.1,13.47,8.45,-150.2,0.072,0.051,0.377
5/28/2020,9:35:42 AM,Pond A,,89.99999 °,179.99998 °,731.9,254.1,279.9,0.13,282.3,182,68.3,3934.8,-1.7,-1.7,1.88,7.72,0.03,-0.09,149.5,13.52,8.44,-149.6,0.075,0.053,0.382
5/28/2020,9:35:42 AM,Pond A,,89.99999 °,179.99998 °,731.9,255.3,281.4,0.13,283.9,183,68.3,3916.5,-1.7,-1.7,2.07,8.46,0.02,-0.1,149.9,13.57,8.44,-149.6,0.078,0.055,0.385
5/28/2020,9:35:42 AM,Pond A,,89.99999 °,179.99998 °,731.9,256.5,283.1,0.13,285.5,184,68.2,3898.3,-1.7,-1.7,2.18,8.89,0.02,-0.1,150.1,13.59,8.44,-149.6,0.081,0.057,0.389
5/28/2020,9:35:42 AM,Pond A,,89.99999 °,179.99998 °,731.9,257.7,284.4,0.14,286.9,185,68.2,3880.2,-1.7,-1.7,2.05,8.36,0.02,-0.1,150.5,13.63,8.43,-149.1,0.088,0.062,0.401
5/28/2020,9:35:43 AM,Pond A,,89.99999 °,179.99998 °,731.9,258.3,285.1,0.14,287.6,185,68.1,3870.9,-1.7,-1.7,2.24,9.14,0.01,-0.1,150.8,13.68,8.42,-148.8,0.091,0.064,0.404
5/28/2020,9:35:43 AM,Pond A,,89.99999 °,179.99998 °,731.9,259.6,286.7,0.14,289.2,186,68.1,3852.1,-1.7,-1.7,2.34,9.51,0.01,-0.1,151.1,13.7,8.42,-148.5,0.094,0.066,0.409
5/28/2020,9:35:43 AM,Pond A,,89.99999 °,179.99998 °,731.9,260.8,288.4,0.14,290.9,187,68,3833.6,-1.7,-1.7,2.31,9.4,0.01,-0.11,151.3,13.73,8.41,-148.3,0.101,0.071,0.419
5/28/2020,9:35:43 AM,Pond A,,89.99999 °,179.99998 °,731.9,262.1,290,0.14,292.5,188,67.9,3815.2,-1.7,-1.7,2.5,10.14,0.01,-0.11,151.5,13.76,8.41,-147.9,0.104,0.073,0.425
5/28/2020,9:35:44 AM,Pond A,,89.99999 °,179.99998 °,731.9,263.4,291.6,0.14,294.2,190,67.9,3796.4,-1.7,-1.7,2.16,8.81,0.01,-0.11,151.7,13.79,8.4,-147.7,0.107,0.076,0.429
5/28/2020,9:35:44 AM,Pond A,,89.99999 °,179.99998 °,731.9,264.7,293.2,0.14,295.9,191,67.8,3777.7,-1.7,-1.7,2.27,9.24,0.01,-0.11,151.9,13.82,8.4,-147.6,0.114,0.08,0.434
5/28/2020,9:35:44 AM,Pond A,,89.99999 °,179.99998 °,731.9,266,294.8,0.14,297.5,192,67.8,3759.5,-1.7,-1.7,2.04,8.35,0.01,-0.11,152,13.83,8.4,-147.5,0.117,0.083,0.435
5/28/2020,9:35:44 AM,Pond A,,89.99999 °,179.99998 °,731.9,267.3,296.4,0.14,299.1,193,67.7,3741.7,-1.7,-1.7,2.26,9.2,0.01,-0.11,152.2,13.86,8.4,-147.3,0.121,0.085,0.434
5/28/2020,9:35:45 AM,Pond A,,89.99999 °,179.99998 °,731.9,267.9,297.2,0.14,299.9,193,67.7,3732.9,-1.7,-1.7,3.34,13.48,0.01,-0.11,152.4,13.88,8.4,-147.3,0.124,0.087,0.435
5/28/2020,9:35:45 AM,Pond A,,89.99999 °,179.99998 °,731.9,269.1,298.6,0.14,301.4,194,67.7,3715.7,-1.6,-1.6,3.34,13.48,0.01,-0.1,152.6,13.9,8.4,-147.2,0.131,0.092,0.436
5/28/2020,9:35:45 AM,Pond A,,89.99999 °,179.99998 °,731.9,270.4,300.1,0.14,302.8,195,67.7,3698.6,-1.6,-1.6,3.34,13.48,0.01,-0.11,152.8,13.93,8.4,-147.1,0.134,0.095,0.438
5/28/2020,9:35:45 AM,Pond A,,89.99999 °,179.99998 °,732,271.6,301.6,0.14,304.3,196,67.6,3681.6,-1.6,-1.6,3.34,13.48,0.01,-0.11,152.9,13.95,8.39,-147,0.138,0.097,0.442
5/28/2020,9:35:46 AM,Pond A,,89.99999 °,179.99998 °,732,272.8,303,0.14,305.8,197,67.6,3665,-1.6,-1.6,2.37,9.63,0.01,-0.1,153.1,13.96,8.39,-147,0.145,0.102,0.448
5/28/2020,9:35:46 AM,Pond A,,89.99999 °,179.99998 °,732,274,304.5,0.15,307.3,198,67.6,3649.1,-1.6,-1.6,2.38,9.69,0.01,-0.11,153.2,13.97,8.39,-146.9,0.148,0.104,0.45
5/28/2020,9:35:46 AM,Pond A,,89.99999 °,179.99998 °,732,275.2,305.8,0.15,308.7,199,67.5,3634.4,-1.6,-1.6,2.2,8.97,0,-0.11,153.2,13.98,8.39,-146.7,0.152,0.107,0.453
5/28/2020,9:35:46 AM,Pond A,,89.99999 °,179.99998 °,731.9,276.3,307.3,0.15,310.1,200,67.5,3619.6,-1.6,-1.6,2.27,9.24,0,-0.11,153.3,13.99,8.38,-146.3,0.159,0.112,0.458
5/28/2020,9:35:47 AM,Pond A,,89.99999 °,179.99998 °,731.9,276.8,308,0.15,310.8,200,67.4,3612.3,-1.6,-1.6,2.27,9.24,0,-0.11,153.4,14,8.38,-146.1,0.163,0.114,0.461
5/28/2020,9:35:47 AM,Pond A,,89.99999 °,179.99998 °,731.9,278,309.4,0.15,312.3,201,67.4,3597.6,-1.6,-1.6,2.59,10.51,0.01,-0.11,153.4,14.02,8.37,-145.9,0.166,0.117,0.464
5/28/2020,9:35:47 AM,Pond A,,89.99999 °,179.99998 °,731.9,279.1,310.8,0.15,313.7,202,67.4,3582.9,-1.6,-1.6,2.33,9.49,0.01,-0.1,153.4,14.03,8.37,-145.5,0.173,0.122,0.47
5/28/2020,9:35:47 AM,Pond A,,89.99999 °,179.99998 °,732,280.3,312.3,0.15,315.2,203,67.3,3567.9,-1.6,-1.6,2.18,8.9,0.01,-0.1,153.5,14.04,8.36,-145.3,0.177,0.125,0.477
5/28/2020,9:35:48 AM,Pond A,,89.99999 °,179.99998 °,732,281.5,313.8,0.15,316.8,204,67.3,3551.9,-1.6,-1.6,2.38,9.67,0.01,-0.1,153.5,14.05,8.36,-145.1,0.181,0.127,0.483
5/28/2020,9:35:48 AM,Pond A,,89.99999 °,179.99998 °,732,282.7,315.3,0.15,318.3,205,67.3,3536.8,-1.6,-1.6,2.97,12.03,0.01,-0.1,153.5,14.05,8.36,-144.9,0.185,0.13,0.491
5/28/2020,9:35:48 AM,Pond A,,89.99999 °,179.99998 °,732,283.9,316.7,0.15,319.7,206,67.2,3522.2,-1.6,-1.6,2.6,10.56,0.02,-0.1,153.6,14.06,8.35,-144.5,0.192,0.136,0.505
5/28/2020,9:35:48 AM,Pond A,,89.99999 °,179.99998 °,731.9,285,318.2,0.15,321.2,207,67.2,3508.2,-1.6,-1.6,2.51,10.2,0.02,-0.1,153.6,14.07,8.35,-144.3,0.196,0.138,0.512
5/28/2020,9:35:49 AM,Pond A,,89.99999 °,179.99998 °,731.9,285.6,318.9,0.15,321.9,207,67.2,3501.2,-1.6,-1.6,2.64,10.69,0.02,-0.1,153.6,14.07,8.34,-144.1,0.2,0.141,0.518
5/28/2020,9:35:49 AM,Pond A,,89.99999 °,179.99998 °,731.9,287.9,321.7,0.15,324.8,209,67.1,3473.4,-1.6,-1.6,2.64,10.69,0.02,-0.1,153.6,14.08,8.34,-143.9,0.209,0.147,0.528
5/28/2020,9:35:49 AM,Pond A,,89.99999 °,179.99998 °,731.9,287.9,321.7,0.15,324.8,209,67.1,3473.4,-1.6,-1.6,2.64,10.69,0.03,-0.09,153.5,14.08,8.2,-135.7,0.213,0.15,0.532
5/28/2020,9:35:49 AM,Pond A,,89.99999 °,179.99998 °,732,289.1,323.2,0.15,326.3,210,67,3459.5,-1.6,-1.6,2.64,10.69,0.03,-0.09,153.5,14.08,8.19,-135.1,0.217,0.153,0.535
5/28/2020,9:35:50 AM,Pond A,,89.99999 °,179.99998 °,732,290.3,324.7,0.16,327.9,211,67,3445.1,-1.6,-1.6,2.64,10.69,0.03,-0.09,153.5,14.09,8.18,-134.8,0.225,0.159,0.543
5/28/2020,9:35:50 AM,Pond A,,89.99999 °,179.99998 °,732,291.5,326.3,0.16,329.5,212,67,3430.3,-1.6,-1.6,2.66,10.77,0.04,-0.09,153.4,14.09,8.18,-134.6,0.229,0.162,0.547
5/28/2020,9:35:50 AM,Pond A,,89.99999 °,179.99998 °,732,292.8,327.9,0.16,331.1,213,66.9,3415.1,-1.5,-1.5,2.67,10.84,0.04,-0.08,153.4,14.09,8.15,-133,0.234,0.165,0.549
5/28/2020,9:35:50 AM,Pond A,,89.99999 °,179.99998 °,731.9,294.1,329.6,0.16,332.8,214,66.9,3399.6,-1.5,-1.5,2.74,11.09,0.05,-0.08,153.3,14.09,8.13,-132,0.242,0.171,0.56
5/28/2020,9:35:51 AM,Pond A,,89.99999 °,179.99998 °,731.9,294.8,330.4,0.16,333.7,215,66.8,3391.8,-1.5,-1.5,2.79,11.29,0.05,-0.08,153.2,14.09,8.12,-130.9,0.247,0.174,0.568
5/28/2020,9:35:51 AM,Pond A,,89.99999 °,179.99998 °,731.9,296.2,332.2,0.16,335.5,216,66.8,3375.9,-1.5,-1.5,2.82,11.42,0.06,-0.07,153.1,14.08,8.1,-130,0.251,0.177,0.574
5/28/2020,9:35:51 AM,Pond A,,89.99999 °,179.99998 °,731.9,297.7,334,0.16,337.3,217,66.7,3359.5,-1.5,-1.5,2.86,11.56,0.06,-0.07,148,13.62,8.07,-128.3,0.255,0.18,0.582
5/28/2020,9:35:51 AM,Pond A,,89.99999 °,179.99998 °,731.9,299.1,335.9,0.16,339.2,218,66.7,3342.9,-1.5,-1.5,2.9,11.73,0.06,-0.07,148,13.63,8.06,-127.7,0.265,0.186,0.598
5/28/2020,9:35:52 AM,Pond A,,89.99999 °,179.99998 °,731.9,300.6,337.7,0.16,341.1,220,66.7,3326.2,-1.5,-1.5,2.94,11.9,0.06,-0.07,147.8,13.62,8.05,-127.2,0.269,0.19,0.604
5/28/2020,9:35:52 AM,Pond A,,89.99999 °,179.99998 °,731.9,302.1,339.6,0.16,343.1,221,66.6,3309.6,-1.5,-1.5,2.95,11.94,0.06,-0.07,147.9,13.63,8.05,-126.9,0.274,0.193,0.61
5/28/2020,9:35:52 AM,Pond A,,89.99999 °,179.99998 °,731.9,303.6,341.5,0.16,344.9,222,66.5,3293.6,-1.5,-1.5,2.97,12.02,0.07,-0.07,147.1,13.57,8.04,-126.5,0.283,0.2,0.616
5/28/2020,9:35:52 AM,Pond A,,89.99999 °,179.99998 °,731.9,305,350.9,0.17,355,228,64.7,3278.5,-1.3,-1.3,2.99,12.07,0.07,-0.07,146.6,13.53,8.04,-126.5,0.288,0.203,0.617
5/28/2020,9:35:53 AM,Pond A,,89.99999 °,179.99998 °,731.9,306.3,352.7,0.17,356.8,229,64.6,3264.7,-1.3,-1.3,3.01,12.17,0.08,-0.06,146.3,13.5,8.04,-126.5,0.293,0.206,0.619
5/28/2020,9:35:53 AM,Pond A,,89.99999 °,179.99998 °,731.9,306.9,353.4,0.17,357.5,230,64.6,3258,-1.3,-1.3,3.02,12.2,0.08,-0.06,148.1,13.96,8.04,-126.3,0.302,0.213,0.622
5/28/2020,9:35:53 AM,Pond A,,89.99999 °,179.99998 °,731.9,308.2,355,0.17,359.2,231,64.5,3244.8,-1.3,-1.3,3.03,12.26,0.09,-0.06,147.6,13.92,8.04,-126.2,0.307,0.216,0.625
5/28/2020,9:35:53 AM,Pond A,,89.99999 °,179.99998 °,731.9,309.4,356.5,0.17,360.6,232,64.6,3232.2,-1.3,-1.3,3.03,12.26,0.09,-0.05,146.2,13.8,8.04,-126.1,0.312,0.22,0.626
5/28/2020,9:35:54 AM,Pond A,,89.99999 °,179.99998 °,731.9,310.5,357.7,0.17,361.9,233,64.6,3220.4,-1.3,-1.3,3.03,12.24,0.09,-0.05,144.9,13.68,8.03,-126,0.322,0.226,0.631
5/28/2020,9:35:54 AM,Pond A,,89.99999 °,179.99998 °,731.9,312.7,360.8,0.17,365,234,64.5,3197.6,-1.3,-1.3,3.03,12.24,0.09,-0.05,144.3,13.62,8.03,-125.9,0.326,0.23,0.636
5/28/2020,9:35:54 AM,Pond A,,89.99999 °,179.99998 °,731.9,312.7,360.8,0.17,365,234,64.5,3197.6,-1.3,-1.3,3.04,12.29,0.1,-0.05,142.7,13.48,8.03,-125.8,0.331,0.233,0.643
