DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
5/22/2020,9:41:29 AM,Pond A,,89.99999 °,179.99998 °,734.1,278.6,334.9,0.16,339.6,218,61.2,3589.2,-1,-1,3.68,13.23,0.64,0.6,128.7,12.63,8.92,-151.4,0.058,0.041,0.353
5/22/2020,9:41:29 AM,Pond A,,89.99999 °,179.99998 °,734.1,278.7,335,0.16,339.7,218,61.2,3588.3,-1,-1,3.72,13.41,0.62,0.59,129.2,12.69,8.92,-151.3,0.065,0.046,0.372
5/22/2020,9:41:29 AM,Pond A,,89.99999 °,179.99998 °,734.1,278.7,335.1,0.16,339.8,218,61.2,3587.4,-1,-1,3.91,14.09,0.61,0.58,129.8,12.75,8.92,-151.3,0.079,0.056,0.405
5/22/2020,9:41:29 AM,Pond A,,89.99999 °,179.99998 °,734.2,278.8,335.2,0.16,339.9,218,61.2,3586.7,-1,-1,3.33,11.98,0.6,0.58,129.8,12.75,8.92,-151.2,0.086,0.061,0.423
5/22/2020,9:41:30 AM,Pond A,,89.99999 °,179.99998 °,734.2,278.9,335.3,0.16,340,218,61.1,3585.6,-1,-1,3.19,11.48,0.58,0.57,130.4,12.81,8.92,-151.2,0.094,0.066,0.441
5/22/2020,9:41:30 AM,Pond A,,89.99999 °,179.99998 °,734.2,279,335.4,0.16,340.1,218,61.1,3584.5,-1,-1,3.19,11.48,0.58,0.57,130.4,12.81,8.92,-151.1,0.101,0.071,0.459
5/22/2020,9:41:30 AM,Pond A,,89.99999 °,179.99998 °,734.2,279.1,335.5,0.16,340.2,218,61.1,3583.2,-1,-1,2.76,9.92,0.58,0.57,130.5,12.82,8.92,-150.9,0.116,0.082,0.499
5/22/2020,9:41:30 AM,Pond A,,89.99999 °,179.99998 °,734.1,279.1,335.6,0.16,340.3,218,61.1,3582.4,-1,-1,2.75,9.89,0.58,0.57,130.6,12.83,8.92,-150.9,0.124,0.088,0.516
5/22/2020,9:41:31 AM,Pond A,,89.99999 °,179.99998 °,734.1,279.3,335.8,0.16,340.5,218,61.1,3580.8,-1,-1,2.79,10.04,0.57,0.56,130.6,12.83,8.91,-150.7,0.132,0.093,0.533
5/22/2020,9:41:31 AM,Pond A,,89.99999 °,179.99998 °,734.1,279.4,336,0.16,340.6,218,61.1,3579,-1,-1,3.16,11.38,0.57,0.56,130.6,12.83,8.91,-150.7,0.149,0.105,0.568
5/22/2020,9:41:31 AM,Pond A,,89.99999 °,179.99998 °,734.1,279.6,336.2,0.16,340.9,219,61.1,3576.8,-1,-1,2.94,10.59,0.57,0.56,130.7,12.83,8.73,-140.5,0.157,0.11,0.588
5/22/2020,9:41:31 AM,Pond A,,89.99999 °,179.99998 °,734.1,279.8,336.5,0.16,341.2,219,61.1,3573.6,-1,-1,2.94,10.59,0.56,0.56,130.6,12.83,8.73,-140.2,0.165,0.116,0.611
5/22/2020,9:41:32 AM,Pond A,,89.99999 °,179.99998 °,734.1,280.1,336.9,0.16,341.6,219,61.1,3569.6,-1,-1,2.94,10.59,0.54,0.55,130.6,12.83,8.73,-140.3,0.183,0.129,0.656
5/22/2020,9:41:32 AM,Pond A,,89.99999 °,179.99998 °,734.1,280.5,337.3,0.16,342,219,61.1,3565.3,-1,-1,2.94,10.59,0.53,0.54,130.6,12.83,8.72,-140,0.192,0.135,0.678
5/22/2020,9:41:32 AM,Pond A,,89.99999 °,179.99998 °,734.1,280.8,337.8,0.16,342.5,220,61.1,3560.7,-1,-1,2.94,10.59,0.53,0.54,130.6,12.83,8.69,-138.1,0.201,0.142,0.697
5/22/2020,9:41:32 AM,Pond A,,89.99999 °,179.99998 °,734.2,281,338,0.16,342.7,220,61.1,3558.3,-1,-1,2.94,10.59,0.51,0.53,130.5,12.82,8.64,-135.3,0.22,0.155,0.737
5/22/2020,9:41:33 AM,Pond A,,89.99999 °,179.99998 °,734.2,281.4,338.5,0.16,343.2,220,61.1,3553.3,-1,-1,2.94,10.59,0.5,0.52,130.5,12.82,8.59,-132.4,0.229,0.161,0.758
5/22/2020,9:41:33 AM,Pond A,,89.99999 °,179.99998 °,734.2,281.9,339,0.16,343.8,220,61.1,3547.9,-1,-1,2.94,10.57,0.49,0.52,130.3,12.8,8.52,-128.6,0.239,0.168,0.777
5/22/2020,9:41:33 AM,Pond A,,89.99999 °,179.99998 °,734.2,282.3,339.6,0.16,344.3,221,61.1,3542.3,-1,-1,2.93,10.56,0.48,0.51,130.3,12.8,8.5,-127.7,0.249,0.175,0.796
5/22/2020,9:41:33 AM,Pond A,,89.99999 °,179.99998 °,734.2,282.8,340.2,0.16,344.9,221,61.1,3536.3,-1,-1,2.92,10.51,0.48,0.51,130,12.78,8.49,-126.9,0.268,0.189,0.833
5/22/2020,9:41:34 AM,Pond A,,89.99999 °,179.99998 °,734.2,283.3,340.8,0.16,345.6,222,61.1,3530.1,-1,-1,2.9,10.43,0.46,0.5,129.8,12.76,8.48,-126.4,0.278,0.196,0.85
5/22/2020,9:41:34 AM,Pond A,,89.99999 °,179.99998 °,734.2,283.8,341.4,0.16,346.2,222,61.1,3523.9,-1,-1,2.84,10.2,0.45,0.49,129.6,12.74,8.44,-124,0.288,0.203,0.866
5/22/2020,9:41:34 AM,Pond A,,89.99999 °,179.99998 °,734.2,284.3,342.1,0.16,346.9,222,61.1,3517.5,-1,-0.9,2.8,10.06,0.45,0.49,129.6,12.74,8.44,-124,1.321,0.929,0.894
5/22/2020,9:41:34 AM,Pond A,,89.99999 °,179.99998 °,734.1,284.5,342.4,0.16,347.2,223,61.1,3514.3,-1,-0.9,2.78,9.99,0.44,0.49,124.1,12.2,8.44,-124,1.349,0.95,0.91
5/22/2020,9:41:35 AM,Pond A,,89.99999 °,179.99998 °,734.1,285.1,343.1,0.16,347.9,223,61.1,3507.9,-1,-0.9,2.74,9.85,0.43,0.48,122.7,12.06,8.43,-123.5,1.366,0.962,0.924
5/22/2020,9:41:35 AM,Pond A,,89.99999 °,179.99998 °,734.1,285.6,343.7,0.17,348.6,223,61.1,3501.5,-0.9,-0.9,2.01,7.23,0.43,0.48,122.2,12.01,8.4,-121.9,1.396,0.983,0.95
5/22/2020,9:41:35 AM,Pond A,,89.99999 °,179.99998 °,734.1,286.1,344.4,0.17,349.2,224,61,3495.3,-0.9,-0.9,1.63,5.86,0.42,0.48,122.2,12.01,8.38,-121,1.413,0.994,0.962
5/22/2020,9:41:35 AM,Pond A,,89.99999 °,179.99998 °,734.1,286.6,345.1,0.17,349.9,224,61,3488.9,-0.9,-0.9,1.74,6.26,0.41,0.47,120.1,11.81,8.37,-120.2,1.419,0.999,0.972
5/22/2020,9:41:36 AM,Pond A,,89.99999 °,179.99998 °,734.1,287.2,345.8,0.17,350.6,225,61,3482.4,-0.9,-0.9,1.91,6.85,0.4,0.47,119.4,11.74,8.34,-118.6,1.447,1.019,0.985
5/22/2020,9:41:36 AM,Pond A,,89.99999 °,179.99998 °,734.1,287.8,346.5,0.17,351.4,225,61,3475.1,-0.9,-0.9,1.88,6.75,0.39,0.46,117.6,11.56,8.34,-118.6,1.49,1.048,1.012
5/22/2020,9:41:36 AM,Pond A,,89.99999 °,179.99998 °,734.1,288.4,347.4,0.17,352.3,226,61,3467.4,-0.9,-0.9,1.84,6.6,0.39,0.46,117.6,11.56,8.33,-118.2,1.502,1.057,1.024
5/22/2020,9:41:36 AM,Pond A,,89.99999 °,179.99998 °,734.1,288.7,347.8,0.17,352.7,226,61,3463.3,-0.9,-0.9,2.26,8.13,0.38,0.45,115.5,11.36,8.33,-117.8,1.523,1.072,1.038
5/22/2020,9:41:37 AM,Pond A,,89.99999 °,179.99998 °,734.1,289.4,348.7,0.17,353.6,227,61,3454.8,-0.9,-0.9,2.15,7.71,0.37,0.45,115.5,11.36,8.32,-117.4,1.576,1.109,1.067
5/22/2020,9:41:37 AM,Pond A,,89.99999 °,179.99998 °,734.1,290.3,349.8,0.17,354.7,227,61,3444.8,-0.9,-0.9,2.54,9.13,0.37,0.45,113.6,11.18,8.3,-116.6,1.604,1.129,1.084
5/22/2020,9:41:37 AM,Pond A,,89.99999 °,179.99998 °,734.1,291.3,351.1,0.17,356,228,60.9,3433.2,-0.9,-0.9,1.94,6.98,0.36,0.44,111.8,11,8.3,-116.2,1.604,1.129,1.103
5/22/2020,9:41:37 AM,Pond A,,89.99999 °,179.99998 °,734.1,292.2,352.3,0.17,357.3,229,60.9,3421.8,-0.9,-0.9,2.4,8.63,0.35,0.44,110.2,10.85,8.29,-115.6,1.612,1.134,1.136
5/22/2020,9:41:38 AM,Pond A,,89.99999 °,179.99998 °,734.1,293.3,353.6,0.17,358.6,230,60.9,3410.1,-0.9,-0.9,4.11,14.79,0.35,0.43,110.2,10.85,8.29,-115.6,1.622,1.142,1.151
5/22/2020,9:41:38 AM,Pond A,,89.99999 °,179.99998 °,734.1,294.3,355,0.17,360,231,60.9,3398.1,-0.9,-0.9,6.71,24.19,0.34,0.43,109.7,10.8,8.16,-108.6,1.634,1.15,1.163
5/22/2020,9:41:38 AM,Pond A,,89.99999 °,179.99998 °,734.1,295.4,356.4,0.17,361.5,232,60.9,3385.6,-0.9,-0.9,6.71,24.19,0.34,0.43,109.7,10.8,8.15,-108.1,1.657,1.166,1.186
5/22/2020,9:41:38 AM,Pond A,,89.99999 °,179.99998 °,734.1,295.9,357.2,0.17,362.2,232,60.8,3379.2,-0.9,-0.9,3.06,11.01,0.33,0.43,103.8,10.23,8.14,-107.5,1.666,1.173,1.199
5/22/2020,9:41:39 AM,Pond A,,89.99999 °,179.99998 °,734.1,337,406.9,0.2,412.7,265,60.8,2967.1,-0.9,-0.9,2.99,10.77,0.32,0.42,103.8,10.23,8.13,-106.7,1.676,1.18,1.214
5/22/2020,9:41:39 AM,Pond A,,89.99999 °,179.99998 °,734.1,339.8,410.4,0.2,416.2,267,60.8,2943.3,-0.9,-0.9,8.79,31.71,0.32,0.42,101,9.95,8.09,-104.8,1.698,1.195,1.252
5/22/2020,9:41:39 AM,Pond A,,89.99999 °,179.99998 °,734.1,341.3,412.4,0.2,418.2,268,60.7,2930.3,-0.9,-0.9,3.47,12.49,0.32,0.42,99.2,9.79,8.08,-104.2,1.71,1.204,1.271
5/22/2020,9:41:39 AM,Pond A,,89.99999 °,179.99998 °,734,342.7,414.2,0.2,420.1,269,60.7,2918.3,-0.9,-0.9,4.52,16.28,0.31,0.41,97.7,9.63,8.08,-103.8,1.724,1.213,1.288
5/22/2020,9:41:40 AM,Pond A,,89.99999 °,179.99998 °,734,345.3,417.5,0.2,423.5,271,60.7,2896.3,-0.9,-0.9,3.15,11.32,0.3,0.41,96.1,9.48,8.04,-101.6,1.738,1.223,1.304
5/22/2020,9:41:40 AM,Pond A,,89.99999 °,179.99998 °,734,350.1,423.5,0.2,429.6,275,60.7,2856.4,-0.9,-0.9,2.19,7.88,0.3,0.41,94.5,9.33,7.98,-98.4,1.765,1.242,1.338
5/22/2020,9:41:40 AM,Pond A,,89.99999 °,179.99998 °,734,352.6,426.7,0.21,432.8,277,60.6,2836.5,-0.9,-0.9,2.99,10.74,0.3,0.41,92.9,9.17,7.98,-98.4,1.778,1.252,1.357
5/22/2020,9:41:40 AM,Pond A,,89.99999 °,179.99998 °,734.1,352.9,427.2,0.21,433.3,278,60.6,2833.4,-0.9,-0.9,1.89,6.79,0.3,0.41,91.1,9,7.96,-97.5,1.792,1.261,1.376
5/22/2020,9:41:41 AM,Pond A,,89.99999 °,179.99998 °,734.1,351.8,426.1,0.21,432.2,277,60.6,2842.3,-0.9,-0.9,2.24,8.03,0.29,0.4,89.5,8.84,7.93,-95.7,1.82,1.28,1.411
5/22/2020,9:41:41 AM,Pond A,,89.99999 °,179.99998 °,734.1,350.3,424.4,0.2,430.5,276,60.5,2854.8,-0.9,-0.9,2.1,7.55,0.28,0.4,88.8,8.77,7.93,-95.7,1.833,1.29,1.426
5/22/2020,9:41:41 AM,Pond A,,89.99999 °,179.99998 °,734.1,351.4,426,0.21,432.1,277,60.5,2845.4,-0.9,-0.9,2.45,8.8,0.28,0.4,87.4,8.64,7.93,-95.7,1.846,1.299,1.437
5/22/2020,9:41:41 AM,Pond A,,89.99999 °,179.99998 °,734.1,358.5,434.8,0.21,441,283,60.5,2789.1,-0.9,-0.9,2.38,8.54,0.28,0.4,87.4,8.64,7.93,-95.7,1.87,1.316,1.463
5/22/2020,9:41:42 AM,Pond A,,89.99999 °,179.99998 °,734.1,362.8,440.1,0.21,446.5,286,60.4,2756.6,-0.9,-0.8,2.38,8.54,0.28,0.4,86.6,8.57,7.91,-94.6,1.882,1.324,1.481
5/22/2020,9:41:42 AM,Pond A,,89.99999 °,179.99998 °,734.1,363.5,441.2,0.21,447.6,287,60.4,2751.3,-0.9,-0.8,2.38,8.54,0.28,0.39,85.9,8.5,7.9,-94.1,1.894,1.332,1.499
5/22/2020,9:41:42 AM,Pond A,,89.99999 °,179.99998 °,734.1,364.6,442.8,0.21,449.2,288,60.3,2742.9,-0.9,-0.8,2.38,8.54,0.28,0.39,81.3,8.05,7.9,-93.7,1.906,1.341,1.517
5/22/2020,9:41:42 AM,Pond A,,89.99999 °,179.99998 °,734,364.7,443.3,0.21,449.7,288,60.3,2741.8,-0.8,-0.8,2.38,8.54,0.28,0.39,81.3,8.05,7.9,-93.7,1.93,1.358,1.542
5/22/2020,9:41:43 AM,Pond A,,89.99999 °,179.99998 °,734,364.7,443.4,0.21,449.8,288,60.2,2741.8,-0.8,-0.8,2.38,8.55,0.28,0.39,79.1,7.84,7.88,-92.5,1.941,1.366,1.551
5/22/2020,9:41:43 AM,Pond A,,89.99999 °,179.99998 °,734,364.4,443.4,0.21,449.8,288,60.2,2743.9,-0.8,-0.8,5.65,20.36,0.28,0.4,77.8,7.71,7.87,-92.2,1.952,1.374,1.556
5/22/2020,9:41:43 AM,Pond A,,89.99999 °,179.99998 °,734,363.9,443,0.21,449.4,288,60.2,2748,-0.8,-0.8,26.2,94.56,0.29,0.4,76.3,7.58,7.86,-91.8,1.972,1.388,1.565
5/22/2020,9:41:43 AM,Pond A,,89.99999 °,179.99998 °,734.1,363.3,442.5,0.21,449,288,60.1,2752.4,-0.8,-0.8,27.55,99.46,0.29,0.4,75.1,7.46,7.86,-91.8,1.981,1.394,1.569
5/22/2020,9:59:29 AM,Pond B,,89.99999 °,179.99998 °,734,260.5,310.4,0.15,314.6,202,61.8,3838.3,-1,-1,1.89,6.78,0.21,0.36,127.3,12.4,9.27,-170.7,-0.06,-0.042,-0.019
5/22/2020,9:59:29 AM,Pond B,,89.99999 °,179.99998 °,734,260.5,310.4,0.15,314.6,202,61.8,3838.3,-1,-1,1.89,6.78,0.21,0.36,127.3,12.4,9.27,-170.7,-0.06,-0.042,-0.019
5/22/2020,9:59:29 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.5,310.5,0.15,314.7,202,61.8,3838.3,-1,-1,1.89,6.78,0.21,0.35,128.6,12.53,9.27,-170.7,-0.06,-0.042,-0.018
5/22/2020,9:59:29 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.5,310.5,0.15,314.7,202,61.8,3838.3,-1,-1,1.91,6.86,0.21,0.36,129.1,12.58,9.27,-170.7,-0.059,-0.042,-0.019
5/22/2020,9:59:30 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.5,310.5,0.15,314.7,202,61.8,3838.3,-1,-1,1.92,6.88,0.21,0.36,129.6,12.63,9.27,-170.7,-0.059,-0.042,-0.019
5/22/2020,9:59:30 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.5,310.5,0.15,314.7,202,61.8,3838.3,-1,-1,1.93,6.94,0.21,0.36,129.6,12.63,9.27,-170.7,-0.059,-0.041,-0.019
5/22/2020,9:59:30 AM,Pond B,,89.99999 °,179.99998 °,733.8,260.5,310.5,0.15,314.8,202,61.8,3838.3,-1,-1,1.95,6.99,0.21,0.36,130.6,12.72,9.27,-170.6,-0.059,-0.041,-0.019
5/22/2020,9:59:30 AM,Pond B,,89.99999 °,179.99998 °,733.8,260.5,310.6,0.15,314.8,202,61.8,3838.3,-1,-1,1.96,7.05,0.22,0.36,131.2,12.79,9.27,-170.6,-0.058,-0.041,-0.02
5/22/2020,9:59:31 AM,Pond B,,89.99999 °,179.99998 °,733.8,260.5,310.6,0.15,314.8,202,61.8,3838.3,-1,-1,1.98,7.12,0.22,0.36,131.2,12.79,9.27,-170.6,-0.058,-0.041,-0.015
5/22/2020,9:59:31 AM,Pond B,,89.99999 °,179.99998 °,733.8,260.5,310.6,0.15,314.8,202,61.8,3838.3,-1,-1,2.02,7.24,0.22,0.36,131.2,12.79,9.27,-170.6,-0.057,-0.04,0
5/22/2020,9:59:31 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.5,310.6,0.15,314.8,202,61.8,3838.5,-1,-1,2.03,7.29,0.23,0.37,131.6,12.83,9.27,-170.6,-0.057,-0.04,0.004
5/22/2020,9:59:31 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.5,310.6,0.15,314.8,202,61.8,3838.6,-1,-1,2.04,7.32,0.23,0.37,131.9,12.86,9.27,-170.6,-0.057,-0.04,0.01
5/22/2020,9:59:32 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.5,310.6,0.15,314.8,202,61.8,3838.8,-1,-1,2.04,7.32,0.24,0.37,132.2,12.88,9.27,-170.6,-0.056,-0.039,0.025
5/22/2020,9:59:32 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.5,310.6,0.15,314.9,202,61.8,3838.8,-1,-1,2.05,7.36,0.24,0.37,132.5,12.91,9.27,-170.6,-0.055,-0.039,0.03
5/22/2020,9:59:32 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.5,310.6,0.15,314.9,202,61.8,3838.9,-1,-1,2.06,7.4,0.24,0.37,132.6,12.93,9.27,-170.6,-0.054,-0.038,0.033
5/22/2020,9:59:32 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.5,310.6,0.15,314.9,202,61.8,3839.1,-1,-1,2.07,7.42,0.25,0.38,132.9,12.96,9.27,-170.6,-0.053,-0.037,0.054
5/22/2020,9:59:33 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.5,310.6,0.15,314.9,202,61.8,3839.2,-1,-1,2.08,7.46,0.25,0.38,133.2,12.98,9.27,-170.6,-0.052,-0.037,0.067
5/22/2020,9:59:33 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.5,310.6,0.15,314.9,202,61.8,3839.4,-1,-1,2.09,7.51,0.25,0.38,133.4,13.01,9.27,-170.6,-0.051,-0.036,0.078
5/22/2020,9:59:33 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.4,310.6,0.15,314.9,202,61.8,3839.5,-1,-1,2.1,7.53,0.25,0.38,133.7,13.03,9.27,-170.6,-0.049,-0.035,0.108
5/22/2020,9:59:33 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.4,310.6,0.15,314.9,202,61.8,3839.7,-1,-1,2.09,7.52,0.26,0.38,133.9,13.06,9.27,-170.6,-0.048,-0.034,0.117
5/22/2020,9:59:34 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.4,310.6,0.15,314.9,202,61.8,3839.8,-1,-1,2.1,7.55,0.26,0.38,134.1,13.08,9.27,-170.6,-0.047,-0.033,0.116
5/22/2020,9:59:34 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.4,310.6,0.15,314.9,202,61.8,3840,-1,-1,2.11,7.59,0.26,0.39,134.4,13.1,9.27,-170.6,-0.045,-0.032,0.115
5/22/2020,9:59:34 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.4,310.6,0.15,314.9,202,61.8,3840,-1,-1,2.12,7.62,0.27,0.39,134.5,13.11,9.27,-170.6,-0.043,-0.03,0.121
5/22/2020,9:59:34 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.4,310.6,0.15,314.8,202,61.8,3840.1,-1,-1,2.12,7.63,0.28,0.4,134.7,13.14,9.27,-170.6,-0.042,-0.029,0.129
5/22/2020,9:59:35 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.4,310.6,0.15,314.8,202,61.8,3840.4,-1,-1,2.12,7.63,0.28,0.4,134.9,13.16,9.27,-170.6,-0.04,-0.028,0.142
5/22/2020,9:59:35 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.4,310.6,0.15,314.8,202,61.8,3840.5,-1,-1,2.13,7.65,0.28,0.4,135.1,13.18,9.27,-170.6,-0.037,-0.026,0.17
5/22/2020,9:59:35 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.4,310.6,0.15,314.8,202,61.8,3840.7,-1,-1,2.14,7.67,0.29,0.4,135.4,13.2,9.27,-170.6,-0.035,-0.025,0.186
5/22/2020,9:59:35 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.4,310.6,0.15,314.8,202,61.8,3840.8,-1,-1,2.14,7.69,0.28,0.4,135.6,13.22,9.27,-170.6,-0.034,-0.024,0.2
5/22/2020,9:59:36 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.3,310.6,0.15,314.8,202,61.8,3841.1,-1,-1,2.14,7.69,0.29,0.4,135.8,13.24,9.27,-170.6,-0.03,-0.021,0.223
5/22/2020,9:59:36 AM,Pond B,,89.99999 °,179.99998 °,733.9,260.3,310.6,0.15,314.8,202,61.8,3841.3,-1,-1,2.15,7.72,0.28,0.4,136,13.26,9.27,-170.6,-0.027,-0.019,0.235
5/22/2020,9:59:36 AM,Pond B,,89.99999 °,179.99998 °,733.8,260.3,310.6,0.15,314.8,202,61.8,3841.4,-1,-1,2.15,7.73,0.29,0.4,136.1,13.27,9.27,-170.6,-0.025,-0.018,0.247
5/22/2020,9:59:36 AM,Pond B,,89.99999 °,179.99998 °,733.8,260.3,310.6,0.15,314.8,202,61.7,3841.6,-1,-1,2.16,7.75,0.29,0.4,140.6,13.71,9.27,-170.6,-0.023,-0.016,0.26
5/22/2020,9:59:37 AM,Pond B,,89.99999 °,179.99998 °,733.8,260.3,310.6,0.15,314.8,202,61.7,3841.7,-1,-1,2.16,7.75,0.3,0.41,141.1,13.76,9.27,-170.6,-0.018,-0.013,0.288
