DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
6/4/2020,9:00:46 AM,Pond A,,89.99999 °,179.99998 °,729,290.8,291.1,0.14,291.1,189,76.9,3438.6,-2.8,-2.8,0.56,2.5,-0.19,-0.23,131.8,10.89,8.32,-144.1,0.023,0.016,0.123
6/4/2020,9:00:46 AM,Pond A,,89.99999 °,179.99998 °,729,290.8,291,0.14,291,189,76.9,3439,-2.8,-2.8,0.57,2.53,-0.19,-0.23,131.8,10.89,8.32,-144.1,0.025,0.017,0.128
6/4/2020,9:00:46 AM,Pond A,,89.99999 °,179.99998 °,728.9,290.7,291,0.14,291,189,76.9,3439.4,-2.8,-2.8,0.57,2.53,-0.19,-0.23,131.8,10.89,8.32,-144.2,0.026,0.018,0.136
6/4/2020,9:00:46 AM,Pond A,,89.99999 °,179.99998 °,728.9,290.7,291,0.14,291,189,76.9,3439.7,-2.8,-2.8,0.58,2.58,-0.18,-0.23,131.8,10.89,8.32,-144.2,0.029,0.021,0.147
6/4/2020,9:00:47 AM,Pond A,,89.99999 °,179.99998 °,728.9,290.7,290.9,0.14,291,189,76.9,3440.2,-2.8,-2.8,0.58,2.58,-0.18,-0.23,131.8,10.9,8.32,-144.2,0.031,0.022,0.152
6/4/2020,9:00:47 AM,Pond A,,89.99999 °,179.99998 °,728.9,290.6,290.9,0.14,290.9,189,76.9,3440.7,-2.8,-2.8,0.58,2.57,-0.18,-0.23,131.9,10.9,8.32,-144.2,0.032,0.023,0.158
6/4/2020,9:00:47 AM,Pond A,,89.99999 °,179.99998 °,728.9,290.6,290.9,0.14,290.9,189,76.9,3441,-2.8,-2.8,0.58,2.58,-0.18,-0.23,131.9,10.9,8.32,-144.2,0.036,0.025,0.168
6/4/2020,9:00:47 AM,Pond A,,89.99999 °,179.99998 °,728.9,290.6,290.8,0.14,290.9,189,76.9,3441.5,-2.8,-2.8,0.59,2.6,-0.18,-0.23,131.9,10.9,8.32,-144.2,0.037,0.026,0.175
6/4/2020,9:00:48 AM,Pond A,,89.99999 °,179.99998 °,728.9,290.5,290.8,0.14,290.8,189,76.9,3442,-2.8,-2.8,0.59,2.6,-0.18,-0.23,131.9,10.9,8.32,-144.2,0.039,0.028,0.181
6/4/2020,9:00:48 AM,Pond A,,89.99999 °,179.99998 °,728.9,290.5,290.8,0.14,290.8,189,76.9,3442.3,-2.8,-2.8,0.6,2.65,-0.18,-0.23,131.9,10.9,8.32,-144.2,0.043,0.03,0.196
6/4/2020,9:00:48 AM,Pond A,,89.99999 °,179.99998 °,729,290.5,290.8,0.14,290.8,189,76.9,3442.8,-2.8,-2.8,0.6,2.65,-0.18,-0.23,131.9,10.9,8.32,-144.3,0.045,0.032,0.2
6/4/2020,9:00:48 AM,Pond A,,89.99999 °,179.99998 °,729,290.4,290.7,0.14,290.8,189,76.9,3443.3,-2.8,-2.8,0.61,2.68,-0.17,-0.22,131.8,10.9,8.32,-144.3,0.047,0.033,0.202
6/4/2020,9:00:49 AM,Pond A,,89.99999 °,179.99998 °,729,290.4,290.7,0.14,290.7,189,76.9,3443.8,-2.8,-2.8,0.61,2.68,-0.17,-0.22,131.8,10.9,8.32,-144.3,0.049,0.034,0.206
6/4/2020,9:00:49 AM,Pond A,,89.99999 °,179.99998 °,729,290.3,290.7,0.14,290.7,189,76.9,3444.4,-2.8,-2.8,0.61,2.71,-0.17,-0.22,131.8,10.9,8.32,-144.3,0.053,0.037,0.21
6/4/2020,9:00:49 AM,Pond A,,89.99999 °,179.99998 °,728.9,290.3,290.6,0.14,290.7,189,76.9,3444.9,-2.8,-2.8,0.62,2.73,-0.16,-0.22,131.8,10.9,8.32,-144.3,0.055,0.038,0.213
6/4/2020,9:00:49 AM,Pond A,,89.99999 °,179.99998 °,728.9,290.2,290.6,0.14,290.6,189,76.9,3445.5,-2.8,-2.8,0.63,2.77,-0.16,-0.21,131.8,10.9,8.32,-144.3,0.056,0.04,0.218
6/4/2020,9:00:50 AM,Pond A,,89.99999 °,179.99998 °,728.9,290.2,290.5,0.14,290.6,189,76.9,3446.3,-2.8,-2.8,0.63,2.77,-0.16,-0.21,131.8,10.9,8.32,-144.3,0.06,0.043,0.229
6/4/2020,9:00:50 AM,Pond A,,89.99999 °,179.99998 °,728.9,290.1,290.5,0.14,290.5,189,76.9,3446.6,-2.8,-2.8,0.65,2.83,-0.16,-0.21,131.8,10.89,8.32,-144.3,0.062,0.044,0.235
6/4/2020,9:00:50 AM,Pond A,,89.99999 °,179.99998 °,728.9,290.1,290.5,0.14,290.5,189,76.9,3447.3,-2.8,-2.8,0.65,2.85,-0.15,-0.21,131.7,10.89,8.32,-144.4,0.064,0.045,0.241
6/4/2020,9:00:50 AM,Pond A,,89.99999 °,179.99998 °,728.9,290,290.4,0.14,290.4,189,76.9,3448,-2.8,-2.8,0.66,2.9,-0.16,-0.21,131.7,10.89,8.32,-144.4,0.069,0.048,0.245
6/4/2020,9:00:51 AM,Pond A,,89.99999 °,179.99998 °,728.9,290,290.4,0.14,290.4,189,76.9,3448.9,-2.8,-2.8,0.67,2.92,-0.15,-0.21,131.7,10.89,8.32,-144.4,0.071,0.05,0.251
6/4/2020,9:00:51 AM,Pond A,,89.99999 °,179.99998 °,728.9,289.9,290.3,0.14,290.4,189,76.9,3449.6,-2.8,-2.8,0.68,2.95,-0.15,-0.21,131.7,10.89,8.32,-144.4,0.073,0.051,0.255
6/4/2020,9:00:51 AM,Pond A,,89.99999 °,179.99998 °,729.1,289.8,290.3,0.14,290.3,189,76.9,3450.3,-2.8,-2.8,0.68,2.97,-0.15,-0.21,131.6,10.88,8.32,-144.4,0.077,0.054,0.266
6/4/2020,9:00:51 AM,Pond A,,89.99999 °,179.99998 °,729.1,289.8,290.2,0.14,290.3,189,76.9,3451.1,-2.8,-2.8,0.69,3,-0.15,-0.21,131.6,10.88,8.32,-144.4,0.079,0.056,0.271
6/4/2020,9:00:52 AM,Pond A,,89.99999 °,179.99998 °,729.1,289.7,290.2,0.14,290.2,189,76.9,3451.7,-2.8,-2.8,0.69,3,-0.15,-0.21,131.6,10.88,8.32,-144.4,0.081,0.057,0.276
6/4/2020,9:00:52 AM,Pond A,,89.99999 °,179.99998 °,729.1,289.7,290.1,0.14,290.2,189,76.8,3452.1,-2.8,-2.8,0.7,3.03,-0.15,-0.21,131.5,10.87,8.32,-144.4,0.086,0.06,0.29
6/4/2020,9:00:52 AM,Pond A,,89.99999 °,179.99998 °,728.9,289.6,290.1,0.14,290.1,189,76.8,3452.9,-2.8,-2.8,0.69,3.03,-0.15,-0.21,131.4,10.87,8.32,-144.4,0.088,0.062,0.295
6/4/2020,9:00:52 AM,Pond A,,89.99999 °,179.99998 °,728.9,289.6,290.1,0.14,290.1,189,76.8,3453.6,-2.8,-2.8,0.7,3.04,-0.15,-0.21,131.3,10.86,8.32,-144.4,0.09,0.064,0.297
6/4/2020,9:00:53 AM,Pond A,,89.99999 °,179.99998 °,728.9,289.5,290,0.14,290.1,189,76.8,3454.4,-2.8,-2.8,0.7,3.04,-0.14,-0.2,131.3,10.86,8.32,-144.4,0.092,0.065,0.3
6/4/2020,9:00:53 AM,Pond A,,89.99999 °,179.99998 °,728.9,289.4,290,0.14,290,188,76.8,3454.9,-2.8,-2.8,0.7,3.04,-0.14,-0.2,131.3,10.86,8.32,-144.3,0.097,0.068,0.306
6/4/2020,9:00:53 AM,Pond A,,89.99999 °,179.99998 °,729,289.4,290,0.14,290,188,76.8,3455.3,-2.8,-2.8,0.7,3.06,-0.14,-0.2,131.2,10.86,8.32,-144.2,0.099,0.07,0.307
6/4/2020,9:00:53 AM,Pond A,,89.99999 °,179.99998 °,729,289.4,290,0.14,290.1,189,76.8,3455.3,-2.8,-2.8,0.7,3.07,-0.14,-0.2,131.1,10.85,8.32,-144.1,0.101,0.071,0.311
6/4/2020,9:00:54 AM,Pond A,,89.99999 °,179.99998 °,729,289.4,290.1,0.14,290.1,189,76.8,3455.2,-2.8,-2.8,0.71,3.09,-0.14,-0.2,131.1,10.85,8.32,-144.1,0.106,0.075,0.323
6/4/2020,9:00:54 AM,Pond A,,89.99999 °,179.99998 °,729,289.4,290.1,0.14,290.1,189,76.8,3455.2,-2.8,-2.8,0.71,3.07,-0.14,-0.2,131,10.84,8.17,-135.6,0.108,0.076,0.328
6/4/2020,9:00:54 AM,Pond A,,89.99999 °,179.99998 °,728.9,289.4,290.1,0.14,290.2,189,76.8,3454.9,-2.8,-2.8,0.71,3.08,-0.14,-0.2,130.9,10.84,8.15,-134.4,0.111,0.078,0.333
6/4/2020,9:00:54 AM,Pond A,,89.99999 °,179.99998 °,728.9,289.5,290.2,0.14,290.2,189,76.8,3454.6,-2.8,-2.8,0.71,3.08,-0.14,-0.2,130.9,10.83,8.15,-134.2,0.115,0.081,0.343
6/4/2020,9:00:55 AM,Pond A,,89.99999 °,179.99998 °,728.9,289.5,290.2,0.14,290.3,189,76.7,3454.1,-2.8,-2.8,0.72,3.11,-0.14,-0.2,130.9,10.83,8.14,-133.8,0.118,0.083,0.347
6/4/2020,9:00:55 AM,Pond A,,89.99999 °,179.99998 °,728.9,289.6,290.3,0.14,290.4,189,76.7,3453.5,-2.8,-2.8,0.71,3.1,-0.13,-0.2,130.8,10.83,8.13,-133.2,0.12,0.085,0.352
6/4/2020,9:00:55 AM,Pond A,,89.99999 °,179.99998 °,728.9,289.6,290.4,0.14,290.5,189,76.7,3453,-2.8,-2.8,0.71,3.09,-0.14,-0.2,130.8,10.82,8.13,-132.8,0.125,0.088,0.361
6/4/2020,9:00:55 AM,Pond A,,89.99999 °,179.99998 °,728.9,289.7,290.5,0.14,290.6,189,76.7,3452.4,-2.8,-2.8,0.72,3.13,-0.14,-0.2,130.7,10.82,8.12,-132.6,0.127,0.09,0.366
6/4/2020,9:00:56 AM,Pond A,,89.99999 °,179.99998 °,728.9,289.7,290.6,0.14,290.7,189,76.7,3451.5,-2.8,-2.8,0.73,3.15,-0.14,-0.2,130.7,10.82,8.12,-132.2,0.129,0.091,0.372
6/4/2020,9:00:56 AM,Pond A,,89.99999 °,179.99998 °,728.9,289.8,290.7,0.14,290.8,189,76.7,3450.7,-2.8,-2.8,0.73,3.15,-0.14,-0.2,130.7,10.82,8.11,-131.8,0.132,0.093,0.379
6/4/2020,9:00:56 AM,Pond A,,89.99999 °,179.99998 °,729,289.8,290.8,0.14,290.8,189,76.7,3450.1,-2.8,-2.8,0.73,3.18,-0.14,-0.2,130.6,10.82,8.11,-131.7,0.137,0.096,0.386
6/4/2020,9:00:56 AM,Pond A,,89.99999 °,179.99998 °,729,289.9,290.9,0.14,291,189,76.7,3449,-2.8,-2.8,0.73,3.18,-0.13,-0.2,130.6,10.82,8.1,-131.4,0.139,0.098,0.389
6/4/2020,9:00:57 AM,Pond A,,89.99999 °,179.99998 °,729,290.1,291.1,0.14,291.2,189,76.7,3446.8,-2.8,-2.8,0.73,3.17,-0.13,-0.2,130.6,10.82,8.1,-131.3,0.142,0.1,0.399
6/4/2020,9:00:57 AM,Pond A,,89.99999 °,179.99998 °,729,290.3,291.4,0.14,291.5,189,76.7,3444.1,-2.8,-2.8,0.74,3.19,-0.14,-0.2,130.6,10.82,8.1,-131.1,0.147,0.104,0.409
6/4/2020,9:00:57 AM,Pond A,,89.99999 °,179.99998 °,728.9,290.6,291.7,0.14,291.8,190,76.7,3441.2,-2.8,-2.8,0.74,3.21,-0.13,-0.2,130.6,10.82,8.1,-131.1,0.149,0.105,0.413
6/4/2020,9:00:57 AM,Pond A,,89.99999 °,179.99998 °,728.9,290.9,292,0.14,292.1,190,76.6,3437.8,-2.8,-2.8,0.75,3.23,-0.13,-0.2,130.7,10.83,8.09,-130.8,0.152,0.107,0.416
6/4/2020,9:00:58 AM,Pond A,,89.99999 °,179.99998 °,728.9,291.3,292.4,0.14,292.5,190,76.6,3433.4,-2.8,-2.8,0.75,3.24,-0.14,-0.2,130.7,10.83,8.09,-130.8,0.157,0.111,0.426
6/4/2020,9:00:58 AM,Pond A,,89.99999 °,179.99998 °,728.9,291.7,292.9,0.14,293.1,190,76.6,3427.9,-2.8,-2.8,0.75,3.24,-0.14,-0.2,130.7,10.83,8.08,-130,0.16,0.112,0.43
6/4/2020,9:00:58 AM,Pond A,,89.99999 °,179.99998 °,728.9,292,293.2,0.14,293.4,191,76.6,3424.9,-2.8,-2.8,0.75,3.25,-0.14,-0.2,130.7,10.83,8.07,-129.6,0.162,0.114,0.435
6/4/2020,9:00:58 AM,Pond A,,89.99999 °,179.99998 °,728.9,292.5,293.8,0.14,293.9,191,76.6,3418.8,-2.8,-2.8,0.75,3.25,-0.14,-0.2,130.7,10.84,8.07,-129.2,0.165,0.116,0.438
6/4/2020,9:00:59 AM,Pond A,,89.99999 °,179.99998 °,728.9,293,294.4,0.14,294.5,191,76.5,3412.6,-2.8,-2.8,0.75,3.26,-0.14,-0.2,130.7,10.84,8.06,-128.8,0.17,0.12,0.446
6/4/2020,9:00:59 AM,Pond A,,89.99999 °,179.99998 °,728.9,293.6,295,0.14,295.1,192,76.5,3406.5,-2.8,-2.8,0.76,3.27,-0.14,-0.2,130.8,10.84,8.05,-128.2,0.172,0.122,0.447
6/4/2020,9:00:59 AM,Pond A,,89.99999 °,179.99998 °,728.9,294.1,295.6,0.14,295.8,192,76.5,3400.1,-2.8,-2.8,0.77,3.31,-0.14,-0.2,130.8,10.85,8.04,-127.9,0.175,0.123,0.451
6/4/2020,9:00:59 AM,Pond A,,89.99999 °,179.99998 °,728.9,294.8,296.3,0.14,296.5,193,76.5,3392.7,-2.8,-2.8,0.77,3.34,-0.14,-0.2,130.9,10.86,8.04,-127.7,0.18,0.127,0.461
6/4/2020,9:01:00 AM,Pond A,,89.99999 °,179.99998 °,728.9,295.5,297.1,0.14,297.3,193,76.5,3383.8,-2.8,-2.8,0.78,3.36,-0.14,-0.2,130.9,10.86,8.04,-127.5,0.183,0.129,0.468
6/4/2020,9:01:00 AM,Pond A,,89.99999 °,179.99998 °,728.9,296.4,298.1,0.14,298.3,194,76.5,3373.8,-2.8,-2.8,0.79,3.4,-0.13,-0.2,130.9,10.86,8.03,-127.1,0.185,0.131,0.476
6/4/2020,9:01:00 AM,Pond A,,89.99999 °,179.99998 °,728.9,296.8,298.5,0.14,298.7,194,76.4,3368.9,-2.8,-2.8,0.8,3.43,-0.14,-0.2,131,10.87,8.03,-126.9,0.191,0.134,0.489
6/4/2020,9:01:00 AM,Pond A,,89.99999 °,179.99998 °,728.9,297.7,299.5,0.14,299.7,195,76.4,3359.4,-2.8,-2.8,0.8,3.46,-0.13,-0.2,131,10.88,8.02,-126.7,0.193,0.136,0.493
6/4/2020,9:01:01 AM,Pond A,,89.99999 °,179.99998 °,728.9,298.5,300.4,0.14,300.5,195,76.4,3350.3,-2.8,-2.8,0.8,3.45,-0.13,-0.2,131,10.88,8.02,-126.5,0.196,0.138,0.497
6/4/2020,9:01:01 AM,Pond A,,89.99999 °,179.99998 °,728.9,299.3,301.3,0.14,301.5,196,76.4,3340.7,-2.8,-2.8,0.81,3.48,-0.13,-0.19,131.1,10.88,8.01,-126,0.201,0.142,0.505
6/4/2020,9:01:01 AM,Pond A,,89.99999 °,179.99998 °,729,300.2,302.3,0.14,302.5,196,76.4,3330.7,-2.8,-2.8,0.82,3.51,-0.13,-0.19,131.1,10.89,8,-125.6,0.204,0.144,0.513
6/4/2020,9:01:01 AM,Pond A,,89.99999 °,179.99998 °,729,301.2,303.4,0.14,303.6,197,76.3,3319.6,-2.8,-2.8,0.81,3.49,-0.12,-0.19,131.2,10.9,8,-125.6,0.208,0.147,0.522
6/4/2020,9:01:02 AM,Pond A,,89.99999 °,179.99998 °,729,302.3,304.5,0.14,304.7,198,76.3,3308.1,-2.7,-2.7,0.82,3.5,-0.12,-0.19,131.2,10.91,8,-125.1,0.212,0.149,0.53
6/4/2020,9:01:02 AM,Pond A,,89.99999 °,179.99998 °,729,344.2,346.8,0.16,347.1,225,76.3,2905.5,-2.7,-2.7,0.81,3.5,-0.12,-0.19,131.3,10.91,7.99,-124.9,0.22,0.155,0.543
6/4/2020,9:01:02 AM,Pond A,,89.99999 °,179.99998 °,729,344,346.7,0.16,347,225,76.2,2906.7,-2.7,-2.7,0.82,3.52,-0.12,-0.19,131.3,10.92,7.86,-117.1,0.224,0.158,0.551
6/4/2020,9:01:02 AM,Pond A,,89.99999 °,179.99998 °,729,342.5,345.3,0.16,345.6,224,76.2,2919.8,-2.7,-2.7,0.82,3.53,-0.12,-0.19,131.4,10.93,7.83,-115.2,0.228,0.16,0.557
6/4/2020,9:01:03 AM,Pond A,,89.99999 °,179.99998 °,729,344.2,347.1,0.17,347.4,226,76.2,2905.3,-2.7,-2.7,0.83,3.57,-0.12,-0.19,131.4,10.93,7.83,-115.2,0.236,0.166,0.565
6/4/2020,9:01:03 AM,Pond A,,89.99999 °,179.99998 °,729,350.3,353.4,0.17,353.7,230,76.2,2855.1,-2.7,-2.7,0.83,3.57,-0.12,-0.19,131.4,10.94,7.8,-113.6,0.24,0.169,0.57
6/4/2020,9:01:03 AM,Pond A,,89.99999 °,179.99998 °,729,351.4,354.6,0.17,355,231,76.1,2846.1,-2.7,-2.7,0.84,3.62,-0.13,-0.19,131.5,10.95,7.79,-113.2,0.244,0.172,0.579
6/4/2020,9:01:03 AM,Pond A,,89.99999 °,179.99998 °,729,349.1,352.5,0.17,352.9,229,76.1,2864.3,-2.7,-2.7,0.85,3.65,-0.12,-0.19,131.5,10.95,7.76,-111.4,0.253,0.178,0.592
6/4/2020,9:01:04 AM,Pond A,,89.99999 °,179.99998 °,729,348.2,351.7,0.17,352.1,229,76,2872.2,-2.7,-2.7,0.87,3.72,-0.12,-0.19,131.5,10.96,7.74,-110.3,0.257,0.181,0.597
6/4/2020,9:01:04 AM,Pond A,,89.99999 °,179.99998 °,729,346.5,350.2,0.17,350.6,228,76,2885.8,-2.7,-2.7,0.88,3.76,-0.12,-0.19,131.6,10.96,7.73,-109.5,0.262,0.184,0.601
6/4/2020,9:01:04 AM,Pond A,,89.99999 °,179.99998 °,729,347.4,351.1,0.17,351.5,228,76,2878.8,-2.7,-2.7,0.89,3.79,-0.12,-0.19,131.6,10.97,7.72,-108.7,0.266,0.188,0.604
6/4/2020,9:01:04 AM,Pond A,,89.99999 °,179.99998 °,729,351.4,355.4,0.17,355.8,231,75.9,2845.7,-2.7,-2.7,0.9,3.85,-0.11,-0.18,131.6,10.98,7.72,-108.7,0.275,0.194,0.61
6/4/2020,9:01:05 AM,Pond A,,89.99999 °,179.99998 °,729,351.2,355.4,0.17,355.8,231,75.9,2847.1,-2.7,-2.7,0.92,3.92,-0.11,-0.18,131.6,10.98,7.7,-107.9,0.279,0.197,0.616
6/4/2020,9:01:05 AM,Pond A,,89.99999 °,179.99998 °,729,351.7,356,0.17,356.5,231,75.8,2843.1,-2.7,-2.7,0.93,3.96,-0.11,-0.18,131.7,10.99,7.69,-107.1,0.288,0.203,0.623
6/4/2020,9:01:05 AM,Pond A,,89.99999 °,179.99998 °,729,352,356.5,0.17,357,232,75.8,2840.7,-2.7,-2.7,0.94,4,-0.11,-0.18,131.7,11,7.69,-107.1,0.293,0.206,0.63
