"sample_id","pond_id","week","date","doy","surface_temp","ch4_lake","n2o_lake","co2_lake","pch4_atmo","pco2_atmo","pn2o_atmo","ch4_atmo","co2_atmo","n2o_atmo","tKH_ch4","tKH_co2","tKH_n2o","wind_z","U10","k_cole","k_ch4","k_co2","k_n2o","ch4_exp","co2_exp","n2o_exp","ch4_flux","co2_flux","n2o_flux"
"E20E148","E",1,2020-05-27,148,22.4337606803846,1.06920213007118,0.0092369010437816,4.1139404348281,2.06396264541667e-06,0.000425237204967,2.87608775563333e-07,0.0843186922447528,17.3721385395485,0.0117496292326159,0.00148772460462497,0.0368900925190721,0.0258876017404151,4,0.20208631066073,0.504365826781621,0.519706181050474,0.522481798261089,0.537080571871763,0.00307060801061322,15.6870398337843,0.007445501438832,0.554075141827624,-6.04673378542095,0.000962125924277184
"E20F148","F",1,2020-05-27,148,22.3533697619672,1.3716718512569,0.00888768266507482,2.98542586545694,2.06396264541667e-06,0.000425237204967,2.87608775563333e-07,0.0843186922447528,17.3721385395485,0.0117496292326159,0.00148991703757347,0.0369716689522174,0.0259496241849579,4,0.20208631066073,0.504365826781621,0.518736494748945,0.521534187803694,0.535906829004855,0.00307513311032149,15.7217291682062,0.00746333963816441,0.709941064296265,-6.64241759862083,0.000763315154966738
"E20A150","A",1,2020-05-29,150,20.3764619865789,3.78325774441806,0.0109905834085966,0.807318518591426,2.09547163944667e-06,0.000410556482723,2.90719839426667e-07,0.0856059234727293,16.7723896518584,0.0118767249613243,0.00154525223862671,0.0390503560626692,0.0275338331864915,4,1.0878465207248,0.590952770184959,0.580106521210107,0.584018401496075,0.594422246790808,0.00323803224183375,16.0323768341702,0.00800463156277744,2.19281408533618,-8.89171422014885,0.00177491620500098
"E20B150","B",1,2020-05-29,150,21.72222222,7.19093381432886,0.00799279530388052,0.57392078689182,2.09547163944667e-06,0.000410556482723,2.90719839426667e-07,0.0856059234727293,16.7723896518584,0.0118767249613243,0.00150728447182996,0.0376199976033438,0.0264429511542367,4,1.0878465207248,0.590952770184959,0.598899568433201,0.602380452735485,0.61714913088882,0.00315847186329803,15.4451338960765,0.00768749051352687,4.30475555059742,-8.95812808543656,0.000188418586022944
"E20C150","C",1,2020-05-29,150,21.64814815,1.88184450457417,0.00866909449592989,0.572974176065309,2.09547163944667e-06,0.000410556482723,2.90719839426667e-07,0.0856059234727293,16.7723896518584,0.0118767249613243,0.0015093409253433,0.03769701374666,0.0265016016993983,4,1.0878465207248,0.590952770184959,0.597859390807054,0.601364064813893,0.615890638411644,0.00316278110331307,15.4767533729893,0.00770454139059854,1.12318751071463,-8.96259723895097,0.00059405922782446
"E20D150","D",1,2020-05-29,150,21.11111111,2.92614631617053,0.010309106413903,5.8062820805098,2.09547163944667e-06,0.000410556482723,2.90719839426667e-07,0.0856059234727293,16.7723896518584,0.0118767249613243,0.00152436565368677,0.0382612943973778,0.0269316250074756,4,1.0878465207248,0.590952770184959,0.590338322893468,0.594015280334806,0.606792900424068,0.0031942649954472,15.7084224522167,0.00782955769767252,1.72553061178872,-5.88202268881405,0.00150457255726427
"E20E150","E",1,2020-05-29,150,21.33333333,2.28675217035133,0.00811933623176656,1.81724443995248,2.09547163944667e-06,0.000410556482723,2.90719839426667e-07,0.0856059234727293,16.7723896518584,0.0118767249613243,0.00151812381770047,0.0380265317459632,0.0267526539686416,4,1.0878465207248,0.590952770184959,0.593446203746778,0.597051916277248,0.610551887604854,0.00318118540515983,15.6120391237771,0.00777752726600066,1.3551765320026,-8.23620860062871,0.000208692109248633
"E20F150","F",1,2020-05-29,150,21.38888889,1.51952781979646,0.00781639781746497,0.77197558241155,2.09547163944667e-06,0.000410556482723,2.90719839426667e-07,0.0856059234727293,16.7723896518584,0.0118767249613243,0.00151656882331374,0.0379681215902685,0.0267081393337138,4,1.0878465207248,0.590952770184959,0.594224116015706,0.597812006832943,0.611492866418132,0.00317792695852294,15.5880584556998,0.0077645859784823,0.901051674642134,-8.85723223588367,3.16825699339057e-05
"E20A153","A",2,2020-06-01,153,19.9197530844444,9.07721660029951,0.00878385528587994,0.604059844877569,2.10399653876667e-06,0.000415144531248333,2.66816057323333e-07,0.0859541896411005,16.9598243675354,0.0109001880791611,0.00155843439502795,0.0395511133219492,0.0279165364100326,4,1.780069312236,0.676777625182963,0.657109336572312,0.661755872445109,0.671994331300564,0.00327894057303372,16.4194284003903,0.00744858017904817,5.96256915568138,-10.4659130164943,0.000897297302517703
"E20B153","B",2,2020-06-01,153,21.408888888,14.2514068456309,0.00657816918978332,-0.000676796212538618,2.10399653876667e-06,0.000415144531248333,2.66816057323333e-07,0.0859541896411005,16.9598243675354,0.0109001880791611,0.00151600955889212,0.0379471212952466,0.0266921363113104,4,1.780069312236,0.676777625182963,0.68084489908794,0.684946515362059,0.700688874947575,0.00318967886464621,15.7535398823388,0.00712189057212083,9.70082597909003,-10.7907958162325,-0.00038097952367501
"E20C153","C",2,2020-06-01,153,21.7685185186111,1.73658888811178,0.00740668201927146,-0.000705651228697638,2.10399653876667e-06,0.000415144531248333,2.66816057323333e-07,0.0859541896411005,16.9598243675354,0.0109001880791611,0.0015060011351063,0.0375719620326649,0.0264063754156388,4,1.780069312236,0.676777625182963,0.686623472761318,0.690592859376007,0.707679825017725,0.00316862117564233,15.5977945661309,0.00704564497660055,1.19020704343854,-10.7722128670836,0.000255498631182268
"E20D153","D",2,2020-06-01,153,21.22048611125,2.94935108894525,0.0083225842575164,2.15340502651322,2.10399653876667e-06,0.000415144531248333,2.66816057323333e-07,0.0859541896411005,16.9598243675354,0.0109001880791611,0.00152128912159756,0.0381455222855848,0.0268433547987213,4,1.780069312236,0.676777625182963,0.677824894402563,0.681995712725327,0.697035933643344,0.00320078704630466,15.835904968472,0.00716223809272619,1.99697401727873,-9.33140629978039,0.000808802972324019
"E20E153","E",2,2020-06-01,153,21.7022792028205,2.77533579977239,0.00707924078184567,0.994999097151683,2.10399653876667e-06,0.000415144531248333,2.66816057323333e-07,0.0859541896411005,16.9598243675354,0.0109001880791611,0.00150783775494377,0.0376407134202296,0.0264587260061756,4,1.780069312236,0.676777625182963,0.685557751036518,0.689551504526409,0.706390385376241,0.0031724854174234,15.6263363286941,0.00705961295476612,1.90047804729513,-10.0890606012433,1.38649083348247e-05
"E20F153","F",2,2020-06-01,153,22.0696649031746,2.40087437780819,0.00671458620605722,0.446959598960227,2.10399653876667e-06,0.000415144531248333,2.66816057323333e-07,0.0859541896411005,16.9598243675354,0.0109001880791611,0.00149768973021799,0.0372613601348768,0.026169967980763,4,1.780069312236,0.676777625182963,0.691476571687166,0.695335120230744,0.713552383446592,0.00315113400852503,15.4688498868688,0.00698256767690506,1.65796944847723,-10.4452478894359,-0.000191218817243002
"E20A155","A",2,2020-06-03,155,23.9287749294872,8.23461904938255,0.00838095881309035,0.711129571882819,2.16776156004e-06,0.000380061920189667,2.61822734326667e-07,0.0885591705096573,15.5266008101386,0.0106961967588871,0.00144774542111308,0.0354131228525652,0.0247666637071159,4,0.680824268700721,0.553653386946822,0.590443551726297,0.5930388551514,0.613730180978602,0.00313836687261285,13.4591794712585,0.0064844756119461,4.86022469014757,-7.56008891773866,0.00116392897826114
"E20B155","B",2,2020-06-03,155,25.4911111104,6.64125355886974,0.00688707241081302,0.532570530634987,2.16776156004e-06,0.000380061920189667,2.61822734326667e-07,0.0885591705096573,15.5266008101386,0.0106961967588871,0.00140752361516728,0.0339476300818481,0.0236582806021882,4,0.680824268700721,0.553653386946822,0.611670053628376,0.613789229358093,0.639502692102918,0.00305117558780817,12.9022014747957,0.00619427571673245,4.06038960777807,-7.5923462446604,0.000443045350944526
"E20C155","C",2,2020-06-03,155,25.4715277755,1.29705341014895,0.00705011994695361,-0.000918072283889644,2.16776156004e-06,0.000380061920189667,2.61822734326667e-07,0.0885591705096573,15.5266008101386,0.0106961967588871,0.00140801823088622,0.0339655258808806,0.023671791880979,4,0.680824268700721,0.553653386946822,0.611401075276857,0.613526274787645,0.639175424070402,0.00305224779675067,12.9090029865393,0.00619781327668972,0.791153702071636,-7.92057577502235,0.000544773477403952
"E20D155","D",2,2020-06-03,155,25.2245614042105,1.6866233023488,0.00764750692739389,0.95460269814519,2.16776156004e-06,0.000380061920189667,2.61822734326667e-07,0.0885591705096573,15.5266008101386,0.0106961967588871,0.00141427638908035,0.0341922249878176,0.0238430003411142,4,0.680824268700721,0.553653386946822,0.608015940712276,0.610216945072486,0.635058563418216,0.00306581399152056,12.995162684427,0.00624263954386217,1.02362979002675,-7.34735373179093,0.000892173062378767
"E20E155","E",2,2020-06-03,155,25.6779513884375,2.21201107188322,0.00673026145054292,0.751336775694825,2.16776156004e-06,0.000380061920189667,2.61822734326667e-07,0.0885591705096573,15.5266008101386,0.0106961967588871,0.00140281657212876,0.0337774809440978,0.0235298481631075,4,0.680824268700721,0.553653386946822,0.614240543185222,0.616302142682221,0.642631411025445,0.00304097184084781,12.8375342667837,0.00616064918435609,1.35683899412994,-7.44874941063854,0.000366050734357045
"E20F155","F",2,2020-06-03,155,25.973504274,1.88396389603984,0.00667826169949536,-0.000970968999020271,2.16776156004e-06,0.000380061920189667,2.61822734326667e-07,0.0885591705096573,15.5266008101386,0.0106961967588871,0.00139541479437393,0.033510500216867,0.023328433777892,4,0.680824268700721,0.553653386946822,0.618322924068071,0.620293014626831,0.647605150203145,0.00302492655155493,12.7360650589387,0.00610791431928626,1.16302768360758,-7.90069447518005,0.00036935990082828
"E20A157","A",2,2020-06-05,157,25.6640211646032,25.6215536672416,0.0070317978348939,1.4676011638364,2.23230315135e-06,0.000413497756137333,2.5941045523e-07,0.0911958764533135,16.8925489620967,0.0105976483577269,0.00140316676796517,0.0337901299300234,0.0235393940538265,4,0.657077346178896,0.544017579134473,0.603361698374662,0.605391642396856,0.631217422483319,0.00313229359799825,13.9721429056536,0.00610636492734149,15.4571742296793,-7.57014506249878,0.000584149374586474
"E20B157","B",2,2020-06-05,157,27.275423728983,8.56707352840114,0.00683670065638412,0.555947281238165,2.23230315135e-06,0.000413497756137333,2.5941045523e-07,0.0911958764533135,16.8925489620967,0.0105976483577269,0.00136344083562242,0.0323653547605724,0.0224660470961493,4,0.657077346178896,0.544017579134473,0.625501679037081,0.627032408799406,0.658285574914817,0.00304361327403921,13.3830015700854,0.00582792750443072,5.35681509123579,-8.04297874853665,0.000664060814292278
"E20C157","C",2,2020-06-05,157,27.6296296307407,1.74978075479048,0.00720141780886668,0.320197118427993,2.23230315135e-06,0.000413497756137333,2.5941045523e-07,0.0911958764533135,16.8925489620967,0.0105976483577269,0.00135491639710367,0.0320623000376846,0.0222382440659517,4,0.657077346178896,0.544017579134473,0.630471972665674,0.631888901247458,0.664402997037079,0.00302458414307032,13.2576891221845,0.00576883301666438,1.10128080867401,-8.17505760715149,0.000951813629448948
"E20D157","D",2,2020-06-05,157,27.1028806607407,1.72434268661656,0.00783412586610675,0.681246428849921,2.23230315135e-06,0.000413497756137333,2.5941045523e-07,0.0911958764533135,16.8925489620967,0.0105976483577269,0.00136762005031231,0.032514278014834,0.0225780563891952,4,0.657077346178896,0.544017579134473,0.623095681842837,0.62468118255183,0.655330693194077,0.00305294254816162,13.4445810015593,0.00585698388612974,1.07252820672938,-7.97301493418475,0.00129568182428144
"E20E157","E",2,2020-06-05,157,27.66666667,2.53700336652487,0.00648134184051518,0.541188513938445,2.23230315135e-06,0.000413497756137333,2.5941045523e-07,0.0911958764533135,16.8925489620967,0.0105976483577269,0.00135402928967455,0.0320308168607276,0.0222145887528557,4,0.657077346178896,0.544017579134473,0.630994218001038,0.632399131305343,0.665046885739708,0.00302260385036069,13.2446708991567,0.00576269658112554,1.59892720977348,-8.03367122496476,0.000477932791708687
"E20F157","F",2,2020-06-05,157,27.7801932369565,3.02358781500388,0.00631788187446474,0.458327214059362,2.23230315135e-06,0.000413497756137333,2.5941045523e-07,0.0911958764533135,16.8925489620967,0.0105976483577269,0.00135131508718702,0.0319345546810075,0.0221422728812485,4,0.657077346178896,0.544017579134473,0.632598129721261,0.633966065976893,0.667025789014836,0.00301654492759439,13.2048667038416,0.00574393708795156,1.91080773614003,-8.08087349515635,0.000382835974074909
"E20A160","A",3,2020-06-08,160,25.1896407681955,31.053110044236,0.00532461497249232,1.88632873851015,2.65737801346333e-06,0.000402240224389,2.45735025336667e-07,0.108561382829656,16.432647055911,0.0100389684964168,0.00141516436249992,0.0342244321494978,0.0238673316315037,4,1.20634366410871,0.579879795904295,0.636317228594023,0.638633696779723,0.664532992894137,0.00376062666234414,13.7664432674001,0.00586503934318617,19.7572359710379,-7.58704145975149,-0.000359129824490119
"E20B160","B",3,2020-06-08,160,26.437451436993,4.29120814336159,0.00543059935655572,0.615644334469663,2.65737801346333e-06,0.000402240224389,2.45735025336667e-07,0.108561382829656,16.432647055911,0.0100389684964168,0.00138390360572824,0.033096699537517,0.0230165206747128,4,1.20634366410871,0.579879795904295,0.654370044800894,0.656281642935546,0.686529405209653,0.00367755501461484,13.3128238485062,0.00565596529116247,2.80563158318182,-8.33292583211942,-0.000154720341040086
"E20C160","C",3,2020-06-08,160,27.0700231491667,1.99865414008363,0.00580639824393113,-0.00112141209467984,2.65737801346333e-06,0.000402240224389,2.45735025336667e-07,0.108561382829656,16.432647055911,0.0100389684964168,0.00136841789787746,0.0325427346252363,0.0225994642634719,4,1.20634366410871,0.579879795904295,0.66368357709516,0.66538466534709,0.697932870187439,0.00363640363504928,13.0899968778867,0.00555347992337935,1.32406050769448,-8.71062936239846,0.000176520009385691
"E20D160","D",3,2020-06-08,160,26.6157407408333,1.82982097574857,0.00570428716634969,0.575698095424915,2.65737801346333e-06,0.000402240224389,2.45735025336667e-07,0.108561382829656,16.432647055911,0.0100389684964168,0.00137951470329944,0.0329393804629785,0.0228980223180729,4,1.20634366410871,0.579879795904295,0.656982726801897,0.658835452699361,0.689723736769213,0.00366589204179731,13.2495437886631,0.0056268460944912,1.19975234645682,-8.34997886474645,5.34129454616495e-05
"E20E160","E",3,2020-06-08,160,27.2480158735714,2.64628825578387,0.00498044054565391,0.528357331121369,2.65737801346333e-06,0.000402240224389,2.45735025336667e-07,0.108561382829656,16.432647055911,0.0100389684964168,0.00136410351447523,0.032388953630601,0.0224837935996455,4,1.20634366410871,0.579879795904295,0.666327351017554,0.667968290928175,0.701179019872473,0.00362493868745453,13.0281399760979,0.00552505558987327,1.76087884771212,-8.34945845033862,-0.000381872642913537
"E20F160","F",3,2020-06-08,160,27.6801661474766,3.22139595457623,0.00516895074260316,-0.00118647080630656,2.65737801346333e-06,0.000402240224389,2.45735025336667e-07,0.108561382829656,16.432647055911,0.0100389684964168,0.00135370615028914,0.0320193513027114,0.0222059744311276,4,1.20634366410871,0.579879795904295,0.672793057871949,0.674285910276082,0.709137863120852,0.00359730896046844,12.8794710527928,0.00545678568945852,2.16491259040004,-8.68524588325452,-0.000204114659144508
"E20A162","A",3,2020-06-10,162,23.0606576003061,49.4021906935692,0.00338935295466783,13.0794280173305,2.04928854135333e-06,0.000403496416196,2.35863379956667e-07,0.0837192137283992,16.4839660323518,0.00963568395510303,0.00147077841198121,0.0362615860663055,0.0254101341554055,4,2.42646054328007,0.786947129392772,0.822720490122828,0.826782395250391,0.85232410766536,0.00301404934654294,14.6314200233371,0.00599332012704627,40.641714820399,-1.28315966813559,-0.00221942399658734
"E20B162","B",3,2020-06-10,162,23.66666667,9.55889325628748,0.00380587612896242,0.855013670969684,2.04928854135333e-06,0.000403496416196,2.35863379956667e-07,0.0837192137283992,16.4839660323518,0.00963568395510303,0.00145464728102992,0.0356666627509873,0.0249588139567232,4,2.42646054328007,0.786947129392772,0.834235662392208,0.838037300751131,0.866273680860697,0.00298099200472539,14.3913705976948,0.00588687021954235,7.97188279755575,-11.3439720208766,-0.00180271041069604
"E20C162","C",3,2020-06-10,162,23.4850241533913,2.0250316824439,0.00447532778096519,0.314392068315004,2.04928854135333e-06,0.000403496416196,2.35863379956667e-07,0.0837192137283992,16.4839660323518,0.00963568395510303,0.00145945679788078,0.0358436965210258,0.0250930500691954,4,2.42646054328007,0.786947129392772,0.830776402130924,0.834656104839772,0.862082162819332,0.00299084809249732,14.4628030894509,0.00591853160274229,1.67986380932427,-11.8090576325734,-0.00124416027206673
"E20D162","D",3,2020-06-10,162,22.83333333,2.48766801566697,0.00425618647040695,0.58929940933712,2.04928854135333e-06,0.000403496416196,2.35863379956667e-07,0.0837192137283992,16.4839660323518,0.00963568395510303,0.00147689270515286,0.0364879399138807,0.0255820131786734,4,2.42646054328007,0.786947129392772,0.818419381287688,0.822578804876922,0.847115757362543,0.00302657929747808,14.7227529896258,0.00603386009441789,2.03347870707527,-11.6258793548573,-0.00150589533834744
"E20E162","E",3,2020-06-10,162,23.16666667,2.06507085832921,0.0034020475345233,0.564318637943968,2.04928854135333e-06,0.000403496416196,2.35863379956667e-07,0.0837192137283992,16.4839660323518,0.00963568395510303,0.00146793896387374,0.0361566281943117,0.0253304659822869,4,2.42646054328007,0.786947129392772,0.82472959538955,0.828746005757234,0.854757345541335,0.00300823049807254,14.589069898136,0.00597452932245955,1.70064407671908,-11.6229565886229,-0.00219884770450981
"E20F162","F",3,2020-06-10,162,23.22222222,3.09107792687707,0.00363712075079496,0.29969427542025,2.04928854135333e-06,0.000403496416196,2.35863379956667e-07,0.0837192137283992,16.4839660323518,0.00963568395510303,0.00146645391042505,0.03610177481387,0.0252888372397476,4,2.42646054328007,0.786947129392772,0.825783362677099,0.829775925787167,0.856033663157298,0.00300518719505684,14.5669367557115,0.00596471062654088,2.5500790911661,-11.8386143375137,-0.00199249528766262
"E20A164","A",3,2020-06-12,164,22.3131313130519,73.577588063082,0.0058773949249408,14.4696883689983,2.16699425156333e-06,0.000460756290676333,2.7940728459e-07,0.0885278237953917,18.8231933168193,0.0114145752068736,0.00149101608819984,0.037012585218795,0.0259807370597791,4,0.0949876900872997,0.500106663733153,0.51387498432866,0.516660006964446,0.530799127553727,0.00323102329211749,17.0537814737537,0.00725920719351966,37.8080215708132,-1.33509756149968,-0.000733464746604697
"E20B164","B",3,2020-06-12,164,23.2089201876056,9.97852717712184,0.00596791760008481,0.613076625998863,2.16699425156333e-06,0.000460756290676333,2.7940728459e-07,0.0885278237953917,18.8231933168193,0.0114145752068736,0.00146680929904819,0.0361148992672757,0.0252987970305771,4,0.0949876900872997,0.500106663733153,0.524626798356255,0.527167710024746,0.543817057059643,0.00317856731917708,16.6401670245394,0.0070686681817071,5.23333520364829,-8.44896454375819,-0.000598606941854525
"E20C164","C",3,2020-06-12,164,23.254861110625,1.26049907148557,0.00687987745999037,-0.000974526394398547,2.16699425156333e-06,0.000460756290676333,2.7940728459e-07,0.0885278237953917,18.8231933168193,0.0114145752068736,0.00146558240139927,0.0360695968361145,0.0252644195243106,4,0.0949876900872997,0.500106663733153,0.525180787525224,0.52770916568814,0.544488069772035,0.00317590863902461,16.6192936443989,0.00705906285603019,0.660321968837456,-8.7706678499225,-9.75643104210593e-05
"E20D164","D",3,2020-06-12,164,22.4649470892857,1.20469797007791,0.00642831997140804,0.422433435907575,2.16699425156333e-06,0.000460756290676333,2.7940728459e-07,0.0885278237953917,18.8231933168193,0.0114145752068736,0.00148687527369467,0.0368585066083248,0.025863590085883,4,0.0949876900872997,0.500106663733153,0.515690667713172,0.518434353273488,0.532996889026175,0.00322205017088802,16.9827887847208,0.00722647547564542,0.619589919378148,-8.58545711524115,-0.000425414400717641
"E20E164","E",3,2020-06-12,164,22.9393274853947,1.28143094820766,0.00615235764399787,0.25752625381278,2.16699425156333e-06,0.000460756290676333,2.7940728459e-07,0.0885278237953917,18.8231933168193,0.0114145752068736,0.00147403747780887,0.0363821796972642,0.0255016943599696,4,0.0949876900872997,0.500106663733153,0.521381065196392,0.523995496180172,0.539886266322795,0.00319423074100074,16.7633181640313,0.00712535917356321,0.666448421325907,-8.6489606218416,-0.000525310162923403
"E20F164","F",3,2020-06-12,164,22.8959595943636,1.88086924207845,0.00566603872280901,0.255423440658122,2.16699425156333e-06,0.000460756290676333,2.7940728459e-07,0.0885278237953917,18.8231933168193,0.0114145752068736,0.00147520478947244,0.0364254056161354,0.0255345196183492,4,0.0949876900872997,0.500106663733153,0.520859759407839,0.523486012518638,0.539255016224477,0.00319676029866546,16.7832347780714,0.00713453078987304,0.978004037106539,-8.65207805268284,-0.00079189171345013
"E20A167","A",4,2020-06-15,167,21.57638889125,85.187230021982,0.00299087267502419,15.4435909088309,2.01256808393667e-06,0.000428606863102667,2.74813078116667e-07,0.0822190795302933,17.5097985732425,0.0112268889216619,0.00151133677803284,0.0377718105190797,0.0265585716732353,4,1.80429117320826,0.640670282640688,0.647066220533028,0.650890725921645,0.666385381924793,0.00304166816354857,16.1892572202911,0.00729864283190389,55.1198108072789,-0.485347286761595,-0.00287063506123651
"E20B167","B",4,2020-06-15,167,22.5809327865432,12.6216871073168,0.00444052136794438,0.586751976450718,2.01256808393667e-06,0.000428606863102667,2.74813078116667e-07,0.0822190795302933,17.5097985732425,0.0112268889216619,0.00148372233920855,0.0367413305114866,0.025774527639528,4,1.80429117320826,0.640670282640688,0.662413724195798,0.665888100670184,0.68495877376262,0.00298609222531498,15.7475864167466,0.0070831772776218,8.35880073392003,-10.0954192500237,-0.00181011035136918
"E20C167","C",4,2020-06-15,167,23.0148514863366,1.16906384131151,0.00556377857511582,-0.000832513785764303,2.01256808393667e-06,0.000428606863102667,2.74813078116667e-07,0.0822190795302933,17.5097985732425,0.0112268889216619,0.00147200765544102,0.0363070554885586,0.0254446536465786,4,1.80429117320826,0.640670282640688,0.669087912572746,0.672410796358749,0.693039813959065,0.00296251562665104,15.5614531614456,0.00699252359022873,0.780224301850791,-10.4642489040447,-0.000990177179468787
"E20D167","D",4,2020-06-15,167,22.4133986909804,1.44828467362223,0.00395914177910759,-0.000724006998261464,2.01256808393667e-06,0.000428606863102667,2.74813078116667e-07,0.0822190795302933,17.5097985732425,0.0112268889216619,0.00148827950177339,0.0369107335527608,0.0259032940094903,4,1.80429117320826,0.640670282640688,0.659844283018917,0.663377111633401,0.681848410120664,0.00299526382524629,15.8201937228672,0.00711856396010905,0.953665954362326,-10.4952347070278,-0.0021542469910158
"E20E167","E",4,2020-06-15,167,22.9770114943678,1.35458863676338,0.00451218326384061,-0.000845920785130609,2.01256808393667e-06,0.000428606863102667,2.74813078116667e-07,0.0822190795302933,17.5097985732425,0.0112268889216619,0.0014730241837092,0.036344670971538,0.0254732133047317,4,1.80429117320826,0.640670282640688,0.668504756269138,0.67184085698959,0.692333623022128,0.00296456145900001,15.5775754156095,0.00700037215779575,0.903567123028851,-10.4662199411883,-0.00172265683171538
