pond_id,treatment,doy,period,week,ch4_flux,co2_flux,n2o_flux,ch4_lake,n2o_lake,co2_lake,GPP,R,NEP,tp,srp,tn,nox,nhx,bottom_do,bottom_do_sat,temp,chla,wind_speed,wind_U10,DEA,methanogenesis,alkalinity,ph,doc_ppb
A,pulsed,160,BASE,3,19.757235971037943,-7.587041459751488,-3.5912982449011916e-4,31.053110044236035,0.005324614972492318,1.8863287385101528,3.5366087444522414,-3.2122986219871974,0.324310122465044,28.3,0,0.30486,0.160735,NA,6.284836601307189,69.36503267973856,25.166666666588235,1.9748823529411765,1.0583333333333333,1.2063436641087064,2.0060138650844476e-4,0.0020351539644490216,129.78,NA,8249.775
A,pulsed,161,BASE,NA,NA,NA,NA,NA,NA,NA,0.7151652655895847,-3.391266662129543,-2.6761013965399583,NA,NA,NA,NA,NA,6.8294999999999995,78.41833333333334,25.083519762281878,1.9702013422818792,0.24083333333333334,0.27451442435229617,NA,NA,NA,NA,NA
A,pulsed,162,BASE,3,40.641714820399,-1.283159668135588,-0.002219423996587342,49.40219069356919,0.003389352954667834,13.07942801733047,3.251898803046783,-6.081712544467866,-2.829813741421083,31.85,0,0.269645,0.05775,0.056,1.9489285714285713,21.892261904761906,23.07123656201613,2.288548387096774,2.12875,2.426460543280071,NA,NA,126.84,NA,8249.775
A,pulsed,163,BASE,NA,NA,NA,NA,NA,NA,NA,3.3867394468352257,-6.842907276633875,-3.4561678297986496,NA,NA,NA,NA,NA,4.152042424242424,46.52818181818182,22.02935010716981,2.090440251572327,0.954375,1.0878465207248,NA,NA,NA,NA,NA
A,pulsed,164,BASE,3,37.80802157081324,-1.3350975614996754,-7.334647466046973e-4,73.57758806308202,0.0058773949249407995,14.469688368998336,4.816639331983962,-5.919454296359771,-1.102814964375809,37.65,0.25,0.226775,0.1974,NA,4.39728431372549,49.57674019607843,22.301767676420454,2.4320454545454546,0.08333333333333333,0.09498769008729972,NA,NA,131.3,NA,8539.775
A,pulsed,165,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.082139037433155,57.80311942959001,23.088888889866666,3.8442666666666665,1.00625,1.146976357804144,NA,NA,NA,NA,NA
A,pulsed,166,BASE,NA,NA,NA,NA,NA,NA,NA,2.839588921997839,-4.125739296173868,-1.286150374176029,NA,NA,NA,NA,NA,5.8225042016806725,66.03417366946779,21.98968254014286,2.705714285714286,2.0247916666666668,2.307963399896165,NA,NA,NA,NA,NA
A,pulsed,167,BASE,4,55.119810807278874,-0.4853472867615955,-0.0028706350612365053,85.18723002198205,0.0029908726750241875,15.443590908830949,0.950986143237468,-3.548171167493325,-2.597185024255857,42.5,4.2,0.25586,0.180085,NA,6.118200244200244,69.36161172161172,21.571111113999997,3.6612,1.5829166666666665,1.804291173208258,NA,NA,136.24,NA,9069.775
A,pulsed,168,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.390159420289855,61.18289855072464,21.970760231578947,4.419789473684211,1.153125,1.3143921615830099,1.2052055984970713e-4,0.0061450579021510516,NA,NA,NA
A,pulsed,169,BASE,4,30.428159471694862,-6.380767119140686,-0.0024301725617455294,50.36729376461878,0.003108723108183459,4.4605395088903155,1.4999448966799016,-3.3156094508625737,-1.8156645541826721,NA,1.65,0.42235,0.20842,0,5.150333333333333,58.61878787878788,22.10655058119403,4.148507462686567,1.0472916666666665,1.1937577951721392,NA,NA,136.29,NA,9089.775
A,pulsed,170,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.414444444444444,62.12,22.692101740361444,4.2779518072289155,0.826875,0.9425153548912314,NA,NA,NA,NA,NA
A,pulsed,171,BASE,4,6.226332874170669,-6.267342867196902,-3.976929257790219e-4,11.436155286515705,0.006188519378117873,3.4444453191974063,NA,NA,NA,40.2,1.6,0.212545,0.001047,NA,4.392731481481482,50.57199074074074,23.3883792040367,8.155504587155963,0.36625,0.41747089793368225,NA,NA,151.89,NA,9729.775
A,pulsed,172,BASE,NA,NA,NA,NA,NA,NA,NA,0.18392018028222681,-3.2170382835209375,-3.0331181032387105,NA,NA,NA,NA,NA,2.332222222222222,26.048333333333332,23.569629630533335,27.935466666666667,0.25145833333333334,0.2866253548384269,NA,NA,NA,NA,NA
A,pulsed,173,BASE,5,4.925031281879806,-6.764400103091881,-0.0010200737074507816,8.842766063737466,0.005035849581760822,2.041837673308966,NA,NA,NA,NA,NA,NA,NA,NA,3.9055253623188406,45.16195652173913,23.945299145846153,9.47523076923077,0.3770833333333333,0.42981929764503124,1.0175373274953477e-4,0.0010476588731128536,154.25,NA,NA
A,pulsed,174,BASE,5,8.586678286228903,-3.2969034312382544,-0.002050236873901227,15.253548229484654,0.003468192475187927,9.993598696257612,0.39019823990002633,-1.0053009366778352,-0.6151026967778088,37.4,0,0.13582,0.131715,NA,3.2533333333333334,37.48388888888889,23.710648147083333,7.509375,0.41874999999999996,0.4773131426886811,NA,NA,132.69,NA,38429.775
A,pulsed,175,BASE,5,21.955610552093056,26.268657222349272,-0.0017918083770986993,41.00872010857661,0.004078247239762063,63.911199624722954,5.455921551828918,-8.0303754909833,-2.574453939154382,41.6,1.3,0.27924,0.070822,NA,2.684486215538847,30.41843149540518,21.969934640705883,6.08564705882353,0.45166666666666666,0.5148332802731646,NA,NA,127.44,NA,16529.775
A,pulsed,176,PULSE1,5,17.544071002889062,11.794503032647226,-0.0017459088020008139,33.94335813214631,0.004398206009175198,38.82613026660959,2.5377987505683923,-5.0980855658716475,-2.560286815303255,48.95,5.9,0.29057500000000003,0.244595,0,2.5828218694885363,29.216137566137565,21.77522349816092,5.699655172413793,0.24041666666666667,0.27403948590185967,NA,NA,134.97,NA,27329.775
A,pulsed,177,PULSE1,5,9.40865770413871,4.232582931008475,-0.001684008478490083,17.897224746843666,0.004045384136998254,23.0880534316435,2.7046638924175617,-2.5886344108719457,0.11602948154561599,42.25,0.25,0.424785,0,NA,3.0568604118993137,34.789702517162475,22.26995884637037,11.97162962962963,0.28291666666666665,0.32248320784638257,NA,NA,131.89,NA,16629.775
A,pulsed,178,PULSE1,5,3.367770631922619,-1.2002361854721104,-0.0013227736128973244,6.376673904639035,0.004733732932229801,12.484537455787317,0.2969256525708792,-4.492811702619067,-4.195886050048188,27.95,0.85,0.17579,0,NA,1.8640080971659918,21.14596748280959,23.36634460536232,16.900289855072465,0.10416666666666667,0.11873461260912464,NA,NA,153.4,NA,16929.775
A,pulsed,179,PULSE1,5,3.1621100427178668,4.738757765232821,-0.001472925172447591,5.889860450787139,0.004146080224254028,22.79698728182598,2.2884885466199987,-6.177617349267731,-3.889128802647732,NA,NA,NA,NA,NA,2.462939393939394,27.608311688311687,24.169376693658535,12.157682926829269,0.10416666666666667,0.11873461260912464,NA,NA,148.24,NA,NA
A,pulsed,180,PULSE1,6,3.351074806855173,8.414722136768148,-0.0021135837259960866,5.755575068708931,0.003298747248710899,27.90555267964875,NA,NA,NA,NA,NA,NA,NA,NA,2.4115925925925925,27.978148148148147,24.47474747530303,13.082727272727272,0.5343749999999999,0.6091085626848094,1.5891624158047063e-4,0.0010776222423649405,149.93,NA,NA
A,pulsed,181,PULSE1,6,2.756901770036289,6.501396784691289,-0.0019441720443919422,4.8506482985028745,0.0029560485170116867,24.62299947511166,0.0012460070727672366,-3.280303668009849,-3.279057660937082,50.65,0,0.30243,0.06865,NA,2.053857142857143,23.886666666666667,24.906525573015873,17.184126984126983,0.3875,0.4416927589059437,NA,NA,149.11,NA,18429.775
A,pulsed,182,PULSE1,6,2.4345716445506054,9.411450626506763,-0.002126646487130243,4.079496706482242,0.002785232678570957,29.95150606487408,NA,NA,NA,NA,NA,NA,NA,NA,1.3874353832442068,16.34313725490196,25.176900585438595,13.466315789473684,0.701875,0.8000338197602819,NA,NA,149.14,NA,NA
A,pulsed,183,PULSE1,6,2.8319154809423246,13.361290755467797,-0.002642867446503187,5.11093419062338,0.001771902429138967,37.95362754048521,2.6042566189679865,-6.999751736797715,-4.395495117829729,47.9,0,0.42773,0,0.00965,2.2498039215686276,26.33921568627451,24.941299788301887,18.389056603773586,0.23020833333333335,0.26240349386616546,NA,NA,145.25,NA,22029.775
A,pulsed,184,PULSE1,6,5.896023777356424,25.95493952368273,-0.0032826579906746578,10.78009511479646,7.361276395006572e-4,61.7811000135938,0.2264109919001936,-1.8005257578694454,-1.5741147659692518,NA,NA,NA,NA,NA,1.8875427963849016,21.934013822434874,24.6720214186747,13.435542168674699,0.17729166666666668,0.20208631066073016,NA,NA,152.63,NA,NA
A,pulsed,185,PULSE1,6,3.2428860076119603,34.10933822438419,-0.002436122615838701,5.843152505244799,0.002366777239711433,75.37746943032766,NA,NA,NA,49.25,0.7,0.47162,0.20554,NA,2.1939422084623326,25.688132094943242,25.27392739148515,8.618712871287128,0.17791666666666667,0.2027987183363849,NA,NA,153.51,NA,14729.775
A,pulsed,186,PULSE1,6,5.279258511934661,22.971503353794056,-0.0018719423233590636,9.55087816915053,0.003186192831963698,55.226039156064864,0.864938850452083,-4.483577272244832,-3.6186384217927494,NA,NA,NA,NA,NA,2.163133903133903,24.345868945868947,25.369114875762712,26.185762711864406,0.14583333333333334,0.1662284576527745,NA,NA,154.35,NA,NA
A,pulsed,187,PULSE1,7,7.125157661211791,28.874621103680827,-0.0018832205847211195,12.77206315725514,0.0030562818454199707,63.83837806280942,4.083457359369902,-6.637594822279079,-2.5541374629091766,NA,NA,NA,NA,NA,3.413851851851852,40.05777777777778,25.759887005084746,19.173898305084744,0.13541666666666666,0.15435499639186204,NA,NA,156.04,NA,NA
A,pulsed,188,PULSE1,7,8.715061014640968,40.8130333057833,-0.0030599474931475713,15.532764782552993,-2.5604645929061206e-4,86.2549868627289,2.074904087957072,-5.317556901545984,-3.2426528135889123,55.9,0.15,0.41786,0.121505,NA,2.649359857978279,30.8265664160401,25.602941178235294,18.59029411764706,0.178125,0.20303618756160316,NA,NA,136.91,NA,17929.775
A,pulsed,189,PULSE1,7,7.130117594653367,31.18217526805013,-0.002722702030857877,12.550558359793987,8.167943771965091e-4,69.4457237639927,1.358236861067112,-4.607074354379385,-3.2488374933122732,NA,NA,NA,NA,NA,2.159127819548872,24.63245614035088,26.361904761142856,21.604714285714284,0.12583333333333332,0.14343141203182258,1.8754359978356616e-4,0.005508837961686808,136.8,NA,NA
A,pulsed,190,PULSE1,7,4.9903806381525895,48.183759194132456,-0.0031132822940100227,8.51884453252841,-1.4270067150848803e-4,96.43352180955519,1.3739481447282245,-4.473869190912966,-3.0999210461847415,77.05,1,0.694305,0.2578,0.0085,3.508649572649573,41.56051282051282,26.6767676775,79.74954545454545,0.3358333333333333,0.3828003910518179,NA,NA,143.79,NA,22529.775
A,pulsed,191,PULSE1,7,7.172609277877557,32.30927059843198,-0.0029050574142723174,12.174583888915699,2.007096809305665e-4,69.82649724539564,NA,NA,NA,NA,NA,NA,NA,NA,3.4653333333333336,41.245555555555555,26.76631393174603,17.394285714285715,0.314375,0.3583410608543382,NA,NA,145.66,NA,NA
A,pulsed,192,PULSE1,7,22.780676166560056,62.65123327853357,-0.002937337785164303,41.14300118022031,0.0016697507064093865,127.47271008487724,4.899771542469827,-6.19793672155501,-1.2981651790851831,129.8,1.6,0.27313,0.22823,NA,2.4345303184281843,27.739518970189703,25.00935672494737,31.894736842105264,0.19854166666666667,0.22630817163299158,NA,NA,144.69,NA,22729.775
A,pulsed,193,PULSE1,NA,NA,NA,NA,NA,NA,NA,1.6538090352075554,-4.20275061325324,-2.5489415780456848,NA,NA,NA,NA,NA,4.568823953823954,52.47655122655122,26.432659932727272,19.66,0.25104166666666666,0.2861504163879904,NA,NA,NA,NA,NA
A,pulsed,194,PULSE1,NA,NA,NA,NA,NA,NA,NA,3.908391408224457,-6.667000797944048,-2.7586093897195916,NA,NA,NA,NA,NA,3.338757067011049,38.087858372793804,25.183438155849057,36.29528301886793,0.25083333333333335,0.28591294716277216,NA,NA,NA,NA,NA
A,pulsed,195,PULSE1,8,13.257865291103151,75.44289944541468,-0.002813686267531329,22.2250832696327,0.0019278360674142327,140.25167809492848,6.237835383007791,-6.578731686778639,-0.34089630377084745,152.85,4.25,0.58084,0.237585,NA,5.207843822843823,61.89638694638695,25.276315788947368,30.128684210526316,0.6083333333333333,0.693410137637288,NA,NA,148.86,NA,22929.775
A,pulsed,196,PULSE1,NA,NA,NA,NA,NA,NA,NA,8.498391332438205,-11.317769947721954,-2.8193786152837497,NA,NA,NA,NA,NA,5.117083333333333,60.391666666666666,24.93097642787879,22.869090909090907,0.48104166666666665,0.5483164410289376,2.096690102020959e-4,0.009908355618755168,NA,NA,NA
A,pulsed,197,PULSE1,8,16.468423622614157,89.18741591244316,-0.0020850990306592147,30.64018544885828,0.0030995395465253876,179.82947375560795,4.322675636850656,-9.682858943441417,-5.360183306590761,144.1,2.2,0.5177,0.119805,0.00845,4.271429681429681,50.21346801346801,23.91773504096154,18.531153846153845,0.17729166666666668,0.20208631066073016,NA,NA,143.33,NA,18629.775
A,pulsed,198,PULSE1,NA,NA,NA,NA,NA,NA,NA,7.826003870866419,-5.242771792395893,2.583232078470526,NA,NA,NA,NA,NA,5.928564102564103,69.56564102564103,23.79444444485714,48.31785714285714,0.052083333333333336,0.05936730630456232,NA,NA,NA,NA,NA
A,pulsed,199,PULSE1,8,1.5501294251813758,36.76327874848641,-0.0013276949869844633,2.787692860387227,0.00449155720976381,78.53224797823763,7.363810721191737,-7.19270151342463,0.17110920776710703,134.35,2.75,0.38733,0.1476,NA,6.279470899470899,75.4899470899471,24.84693877469388,41.955510204081634,0.31375,0.3576286531786834,NA,NA,145.23,NA,15529.775
A,pulsed,200,PULSE1,NA,NA,NA,NA,NA,NA,NA,6.693909731154949,-7.829610248822865,-1.1357005176679165,NA,NA,NA,NA,NA,5.946125,71.17291666666667,25.97569444475,39.004375,0.80625,0.9190059015946247,NA,NA,NA,NA,NA
A,pulsed,201,PULSE1,NA,NA,NA,NA,NA,NA,NA,5.922391866051343,-7.322310436765809,-1.3999185707144663,NA,NA,NA,NA,NA,7.027063492063492,82.52103174603174,27.636904761666667,9.26607142857143,0.31395833333333334,0.3578661224039017,NA,NA,NA,NA,NA
A,pulsed,202,PULSE1,9,5.908033553629048,27.891190344744626,-0.002520707201270827,10.635284589343081,0.002123825641597512,69.46160500530287,2.52533510708881,-5.826589273382681,-3.3012541662938713,140.2,4.25,0.860925,0.197735,NA,5.833452380952381,69.79623015873015,25.878600823333333,20.207962962962963,0.052083333333333336,0.05936730630456232,NA,NA,150.67,6.69,27629.775
A,pulsed,203,PULSE1,NA,NA,NA,NA,NA,NA,NA,2.327343636139887,-3.988150133501522,-1.660806497361635,NA,NA,NA,NA,NA,5.915174603174603,69.81142857142856,24.861904760857144,22.487714285714286,0.178125,0.20303618756160316,NA,NA,NA,NA,NA
A,pulsed,204,PULSE1,9,11.01920501926845,57.30583782958438,-0.0026144114383012274,19.42173033452239,0.0019679015671633052,124.98309931847204,6.173368422654849,-6.367229448450889,-0.19386102579604003,169.75,1.95,0.8262,0.121285,0.02395,6.157727272727272,73.65833333333333,25.944444444347827,13.53608695652174,0.21916666666666668,0.24981762492959825,1.6555168858324004e-4,8.349242373673593e-4,153.05,6.97,21529.775
A,pulsed,205,PULSE1,NA,NA,NA,NA,NA,NA,NA,9.153107872876573,-10.775621058172476,-1.6225131852959027,NA,NA,NA,NA,NA,5.794284802043423,68.61061302681992,24.628395063555555,12.476888888888888,0.4085416666666667,0.46567715065298687,NA,NA,NA,NA,NA
A,pulsed,206,PULSE1,9,4.5739637567661,59.30035839268304,-0.0022756671660443353,7.849034190134327,0.0026762585091788505,114.49364680869161,7.730110934042258,-9.208523026491275,-1.478412092449017,93.35,0.7,0.77441,0.135805,NA,5.865555555555556,69.84537037037038,25.165432098666667,9.59088888888889,0.5666666666666667,0.6459162925936381,NA,NA,155.16,6.84,19829.775
A,pulsed,207,PULSE1,NA,NA,NA,NA,NA,NA,NA,8.039909136254744,-10.06563398388858,-2.0257248476338354,NA,NA,NA,NA,NA,4.822190635451505,57.951128762541806,26.431972789591835,13.851224489795918,0.4825,0.5499787256054653,NA,NA,NA,NA,NA
A,pulsed,208,PULSE1,NA,NA,NA,NA,NA,NA,NA,4.901711565095333,-12.209582122572982,-7.307870557477649,NA,NA,NA,NA,NA,4.772442307692308,57.47371794871795,26.894841268214286,11.310535714285715,0.1775,0.2023237798859484,NA,NA,NA,NA,NA
A,pulsed,209,PULSE1,10,11.745054157409585,84.60274879544397,-0.0022035055171521953,20.776979053659485,0.0025656410869334457,164.9862532254072,3.7046535815323134,-4.588728871673509,-0.8840752901411957,92.85,0.55,0.788245,0.303715,NA,5.847878787878788,70.1469696969697,25.96031746031746,12.732857142857142,0.20875,0.2379441636686858,NA,NA,157.34,6.6,31529.775
A,pulsed,209,PULSE1,10,11.745054157409585,84.60274879544397,-0.0022035055171521953,20.776979053659485,0.0025656410869334457,164.9862532254072,3.7046535815323134,-4.588728871673509,-0.8840752901411957,92.85,0.55,0.788245,0.303715,NA,5.847878787878788,70.1469696969697,25.96031746031746,12.732857142857142,0.20875,0.2379441636686858,NA,NA,157.34,6.6,18229.775
A,pulsed,210,PULSE1,NA,NA,NA,NA,NA,NA,NA,6.33097202685838,-8.207889940602637,-1.8769179137442578,85.7,0,0.5307,0.036837,NA,6.058939393939394,73.0109090909091,25.466666665333335,7.656666666666666,0.5345833333333333,0.6093460319100277,1.7575400202834716e-4,0.005956314861435515,NA,NA,NA
A,pulsed,211,PULSE2,10,4.863340630757477,116.65569175941786,-0.002108175731371099,8.694920856841014,0.0026825224568662325,221.7690187963424,1.6694003243137658,-5.153699352083564,-3.484299027769798,73,0.085,0.589545,0.171285,0.0078,6.137708333333333,74.48819444444445,26.121980677826087,7.835,0.05229166666666667,0.05960477552978057,NA,NA,162.34,6.99,18229.775
A,pulsed,211,PULSE2,10,4.863340630757477,116.65569175941786,-0.002108175731371099,8.694920856841014,0.0026825224568662325,221.7690187963424,1.6694003243137658,-5.153699352083564,-3.484299027769798,73,0.085,0.589545,0.171285,0.0078,6.137708333333333,74.48819444444445,26.121980677826087,7.835,0.05229166666666667,0.05960477552978057,NA,NA,162.34,6.99,26129.775
A,pulsed,212,PULSE2,NA,NA,NA,NA,NA,NA,NA,4.985608269617926,-6.369998181885153,-1.3843899122672267,74.6,0,0.60616,0.133905,NA,5.829206349206349,70.48293650793651,25.662835252068966,7.139655172413793,1.0170833333333333,1.159324757515493,NA,NA,NA,NA,NA
A,pulsed,213,PULSE2,10,12.06685526401321,142.55076440271495,-0.001978721665309956,21.375286602116592,0.003013385800068127,265.06382645915,4.764457739966274,-7.0609216803927755,-2.2964639404265013,70.15,0,0.22989,0.1144215,NA,5.6683650793650795,68.78555555555555,25.282539683714287,4.505142857142857,0.28270833333333334,0.3222457386211643,NA,NA,165.56,6.63,25129.775
A,pulsed,214,PULSE2,NA,NA,NA,NA,NA,NA,NA,3.2884907911459917,-7.502369787241099,-4.213878996095107,NA,NA,NA,NA,NA,4.85997113997114,58.54078884078884,25.04040403969697,5.588939393939394,0.052083333333333336,0.05936730630456232,NA,NA,NA,NA,NA
A,pulsed,215,PULSE2,NA,NA,NA,NA,NA,NA,NA,2.854284952179983,-5.24733681030843,-2.393051858128447,NA,NA,NA,NA,NA,4.8423582995951415,58.14376968061178,25.395274585287357,4.137126436781609,0.8179166666666666,0.9323041782068467,NA,NA,NA,NA,NA
A,pulsed,216,PULSE2,11,8.4352679023182109,166.39432852020724,-0.002792698670029085,14.125562100294298,0.0017389697766154472,291.10605586927784,3.4706937240540237,-6.85037356524602,-3.3796798411919964,68.75,0.05,0.60458,0,NA,6.954490740740741,82.51643518518519,24.102693603939393,4.516666666666667,0.691875,0.7886352969498058,1.092876318517921e-4,0.001794427346752186,169.21,6.31,19729.775
A,pulsed,217,PULSE2,NA,NA,NA,NA,NA,NA,NA,4.2235545106168395,-4.795538179364446,-0.5719836687476061,NA,NA,NA,NA,NA,7.134967948717948,81.74871794871795,22.312925168979593,4.797959183673469,0.14604166666666668,0.16646592687799275,NA,NA,NA,NA,NA
A,pulsed,218,PULSE2,11,1.6163000672844166,147.02575033691258,-0.002638464603815962,3.082514782639371,0.001967237591282427,300.83972343316077,1.9321286845101275,-4.130872518881599,-2.198743834371472,170.35,0.05,0.410685,0.25432,0.0156,6.714126984126984,76.42460317460318,21.875603862608695,3.8517391304347828,0.3254166666666667,0.3709269297909054,NA,NA,170.6,6.83,25729.775
A,pulsed,219,PULSE2,NA,NA,NA,NA,NA,NA,NA,3.5249331437977944,-6.752066288210755,-3.2271331444129605,NA,NA,NA,NA,NA,6.513333333333334,74.16166666666666,21.83164983090909,1.9625757575757576,0.65,0.7409039826809378,NA,NA,NA,NA,NA
A,pulsed,220,PULSE2,11,0.8490246985207187,159.32454085364418,-0.002538645857468368,1.4628619588408134,0.0024664842067877346,286.86812392872133,4.943524528503966,-6.11233320576401,-1.168808677260044,64.8,0,0.27916,0.163465,NA,6.3594708994708995,72.92222222222222,22.44583333325,5.8805,0.859375,0.9795605540252783,NA,NA,169.66,6.56,22029.775
A,pulsed,221,PULSE2,NA,NA,NA,NA,NA,NA,NA,2.489134117887791,-2.6688142561732384,-0.17968013828544738,NA,NA,NA,NA,NA,6.271037727704394,73.19204869204869,23.685636856707315,9.363414634146341,0.7541666666666667,0.8596385952900625,NA,NA,NA,NA,NA
A,pulsed,222,PULSE2,12,0.6661403417754849,69.69308199785291,-0.0013285627056544478,1.1739604233464471,0.004116747948723194,137.0312411639348,8.100789712444826,-10.363470822097563,-2.2626811096527373,NA,NA,NA,NA,NA,5.747444444444445,66.52555555555556,24.57194899852459,2.662950819672131,0.5135416666666667,0.5853616401629845,1.4729215497216017e-4,0.0015005782010915362,187.56,7.36,29629.775
A,pulsed,223,PULSE2,NA,NA,NA,NA,NA,NA,NA,4.253542671345887,-7.246619512324074,-2.993076840978187,59.1,0.65,0.709385,0.214525,NA,6.301186868686869,74.02373737373738,25.069892474408604,9.085698924731183,0.8497916666666667,0.9686369696652389,NA,NA,NA,NA,NA
